"season","through_week","team","side","metric","output_class","predictive_status","raw","modeled","league_mean","league_percentile","n_obs_effective","prior_mean","prior_n_seasons","prior_discount","prior_weight","recent_weight","shrunk_to_league","std_error","confidence","trend_current_level","trend_recent_level","trend_direction","trend_magnitude","trend_confidence"
2026,2,"SF","offense","off_rush_epa","MODELED","PREDICTIVE",-0.0292251878846106,0.0164714630841295,-0.118202928943132,0.645161290322581,46.3754157722915,0.0396086357181901,4,1,0.327532893404022,0.126578950922609,0.545888155673369,0.0229875069544028,"MEDIUM",0.0164714630841295,0.0250985191185491,"uncertain",0.0388461657280277,"LOW"
2026,2,"TB","offense","off_rush_epa","MODELED","PREDICTIVE",0.036320618927437,0.0266739239593954,-0.118202928943132,0.774193548387097,35.0582584494419,-0.0133771265971143,4,1,0.337972704885239,0.0987394536393637,0.563287841475398,0.0199225416972891,"MEDIUM",0.0266739239593954,0.309549333153925,"improving",1.27373984614367,"MEDIUM"
2026,2,"TEN","offense","off_rush_epa","MODELED","PREDICTIVE",0.0470686934078882,-0.00129269053406496,-0.118202928943132,0.548387096774194,35.7055056329612,-0.021006119296342,4,0.55,0.218756365952075,0.118345555405272,0.662898078642653,0.022249982269829,"LOW",-0.00129269053406496,0.0287402442677928,"uncertain",0.135233196348482,"INSUFFICIENT_SAMPLE"
2026,2,"WAS","offense","off_rush_epa","MODELED","PREDICTIVE",-0.0648794482080553,-0.0282110653341333,-0.118202928943132,0.161290322580645,50.2459663355876,0.0220440801450406,4,0.6,0.2234318114785,0.15592426774789,0.620643920773611,0.0257122548140372,"LOW",-0.0282110653341333,-0.209998834501289,"deteriorating",-0.818559399663261,"MEDIUM"
2026,2,"ARI","offense","off_epa_play","MODELED","PREDICTIVE",-0.0619019483758923,-0.0248081641751479,0.00221694726653666,0.32258064516129,107.067988867433,0.00201052409189466,4,1,0.280985705152557,0.250704786259847,0.468309508587595,0.0375495672091238,"MEDIUM",-0.0248081641751479,-0.103863867601603,"uncertain",-0.387459035021255,"LOW"
2026,2,"ATL","offense","off_epa_play","MODELED","PREDICTIVE",-0.40854064970447,-0.145097551475096,0.00221694726653666,0,116.621382107879,-0.0223313499607033,4,0.6,0.18527029987252,0.300089978259368,0.514639721868112,0.0441798653547917,"MEDIUM",-0.145097551475096,-0.47103908661058,"deteriorating",-1.59746845835642,"HIGH"
2026,2,"BAL","offense","off_epa_play","MODELED","PREDICTIVE",0.216180652623644,0.0846045948591468,0.00221694726653666,0.870967741935484,107.233033797767,0.0903957765291838,4,0.44,0.146653209687581,0.29784220816249,0.555504582149929,0.0432452020960591,"MEDIUM",0.0846045948591468,0.235527236924426,"improving",0.739685294330111,"MEDIUM"
2026,2,"BUF","offense","off_epa_play","MODELED","PREDICTIVE",0.351081341386957,0.156425078808756,0.00221694726653666,1,111.268629291398,0.134164913378967,4,1,0.278248849672112,0.258003067541035,0.463748082786853,0.0389136020001185,"MEDIUM",0.156425078808756,0.465699558195669,"improving",1.51578173548772,"HIGH"
2026,2,"CAR","offense","off_epa_play","MODELED","PREDICTIVE",0.16094031209746,0.0598274548826378,0.00221694726653666,0.806451612903226,112.97413492436,-0.0690142175974576,4,0.8,0.234733670914801,0.276237848012697,0.489028481072502,0.0406061336617392,"MEDIUM",0.0598274548826378,0.273116026245896,"improving",1.04534626168181,"MEDIUM"
2026,2,"CHI","offense","off_epa_play","MODELED","PREDICTIVE",0.125428959713006,0.0789259754239317,0.00221694726653666,0.838709677419355,129.938539430729,0.0113152761410983,4,1,0.266703092719789,0.28879175274723,0.444505154532981,0.0426231306704432,"MEDIUM",0.0789259754239317,0.258828338741654,"improving",0.881717486126397,"MEDIUM"
2026,2,"CIN","offense","off_epa_play","MODELED","PREDICTIVE",-0.0483659252661826,-0.0110609603097149,0.00221694726653666,0.451612903225806,111.97413492436,0.0318565665526211,4,1,0.277794410123681,0.25921490633685,0.462990683539469,0.0384806465460048,"MEDIUM",-0.0110609603097149,-0.0710256847347209,"uncertain",-0.293892448666182,"LOW"
2026,2,"CLE","offense","off_epa_play","MODELED","PREDICTIVE",-0.0761434739968592,-0.0987924511660035,0.00221694726653666,0.032258064516129,96.6569776015101,-0.186811527240321,4,0.264,0.0964862387155454,0.294383466363082,0.609130294921373,0.0428769025957777,"LOW",-0.0987924511660035,-0.264247238641785,"deteriorating",-0.810908631717528,"MEDIUM"
2026,2,"DAL","offense","off_epa_play","MODELED","PREDICTIVE",0.223922663008886,-0.022418231639516,0.00221694726653666,0.354838709677419,99.2686292913985,0.0284640677313353,4,1,0.286212684700047,0.236766174133207,0.477021141166745,0.0355128067178743,"MEDIUM",-0.022418231639516,-0.122845928709764,"uncertain",-0.492205077049812,"LOW"
2026,2,"DEN","offense","off_epa_play","MODELED","PREDICTIVE",-0.0708030907273437,-0.0478113997774687,0.00221694726653666,0.225806451612903,96.0453259116217,0.00790437719827662,4,1,0.288430112120743,0.230853034344686,0.480716853534571,0.0350216030679152,"MEDIUM",-0.0478113997774687,-0.207274736351128,"deteriorating",-0.781543997867004,"MEDIUM"
2026,2,"DET","offense","off_epa_play","MODELED","PREDICTIVE",0.114978226777607,0.0346115069289331,0.00221694726653666,0.709677419354839,125.550191120617,0.102019412253177,4,0.8,0.227730889517096,0.297829757322287,0.474439353160617,0.0435962946697981,"MEDIUM",0.0346115069289331,0.0370881492006981,"uncertain",0.0121382440876463,"LOW"
2026,2,"GB","offense","off_epa_play","MODELED","PREDICTIVE",-0.196683452812035,0.0444675544523479,0.00221694726653666,0.774193548387097,108.32688774084,0.0913443795799611,4,1,0.280159857890141,0.252907045626292,0.466933096483568,0.0376954996896138,"MEDIUM",0.0444675544523479,0.0695921486579854,"uncertain",0.123137871200819,"LOW"
2026,2,"HOU","offense","off_epa_play","MODELED","PREDICTIVE",-0.103322024187447,-0.0732957474164893,0.00221694726653666,0.0967741935483871,139.550191120617,-0.0319687071862706,4,0.8,0.220410877912839,0.32039979310208,0.459189328985081,0.0469509901852068,"MEDIUM",-0.0732957474164893,-0.20629480010059,"uncertain",-0.651840188351021,"LOW"
2026,2,"IND","offense","off_epa_play","MODELED","PREDICTIVE",-0.0128121007649396,0.0117313023016723,0.00221694726653666,0.612903225806452,109.139179854695,0.0254737184761397,4,1,0.279629559903227,0.254321173591395,0.466049266505378,0.0382078277759864,"MEDIUM",0.0117313023016723,0.0229193048112261,"uncertain",0.0548333955462153,"LOW"
