"gsis_id","full_name","season","through_week","domain","dimension","trend","evidence_state","confidence","latest","baseline_recent","baseline_season","baseline_prior","delta","n_games_season","opportunity_total"
"00-0038933","Dalton Kincaid",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.75,0.39017785854184,,0.389569060129748,0.35982214145816,1,42
"00-0038933","Dalton Kincaid",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.255874673629243,0.163237272821089,,0.163374913000011,0.0926374008081539,1,6
"00-0038933","Dalton Kincaid",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.857142857142857,0.4761477790618,,0.474924588619667,0.380995078081057,1,6
"00-0038935","Brenton Strange",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.6,0.836477965112842,,0.838431717738283,-0.236477965112842,1,3
"00-0038976","Marvin Mims",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.18,0.509791236197427,,0.509959914921811,-0.329791236197427,1,9
"00-0038996","Tucker Kraft",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.661764705882353,0.799683357414488,,0.792768563465029,-0.137918651532136,1,45
"00-0038996","Tucker Kraft",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.174840085287846,0.0867395225362711,,0.0863459391651616,0.0881005627515754,1,6
"00-0038997","Josh Downs",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.888888888888889,0.64288608520503,,0.642787424932966,0.246002803683859,1,48
"00-0038997","Josh Downs",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.222222222222222,0.335432933922045,,0.335309599717107,-0.113210711699823,1,4
"00-0039032","Tyjae Spears",2026,1,"RUSHING","rush_share","EXPANDING","TENTATIVE","LOW",0.3,0.217253269176019,,0.215181351403543,0.082746730823981,1,3
"00-0039040","De'Von Achane",2026,1,"HIGH_VALUE","rz_carry_share","EXPANDING","TENTATIVE","LOW",1,0.334167138582409,,0.332240657096278,0.665832861417591,1,3
"00-0039040","De'Von Achane",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.872727272727273,0.724517646723103,,0.724724585602847,0.148209626004169,1,48
"00-0039040","De'Von Achane",2026,1,"RUSHING","position_group_rush_share","EXPANDING","TENTATIVE","MEDIUM",0.916666666666667,0.675791178428317,,0.676118272433707,0.24087548823835,1,11
"00-0039040","De'Von Achane",2026,1,"RUSHING","rush_share","EXPANDING","TENTATIVE","MEDIUM",0.733333333333333,0.614717713291676,,0.615034600561025,0.118615620041657,1,11
"00-0039041","Elijah Higgins",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.277777777777778,0.576491205923129,,0.577111909991188,-0.298713428145351,1,20
"00-0039050","Payne Durham",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","LOW",0.125,0.289484339304316,,0.288715309819875,-0.164484339304316,1,7
"00-0039062","Jonathan Mingo",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.189655172413793,0.271261719679412,,0.261469142548642,-0.0816065472656187,1,11
"00-0039064","Zay Flowers",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.3125,0.885431622978036,,0.886160945721921,-0.572931622978036,1,20
"00-0039064","Zay Flowers",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","LOW",0.337037037037037,0.42999435639684,,0.430453951767501,-0.0929573193598034,1,6
"00-0039064","Zay Flowers",2026,1,"RECEIVING","position_group_target_share","CONTRACTING","TENTATIVE","LOW",0.428571428571429,0.630051579809945,,0.6305711212634,-0.201480151238516,1,6
"00-0039065","Sam LaPorta",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.805194805194805,0.907612026287885,,0.90470207395273,-0.102417221093079,1,62
"00-0039065","Sam LaPorta",2026,1,"RECEIVING","air_yards_share","CONTRACTING","TENTATIVE","LOW",0.0338164251207729,0.167344598709072,,0.165717058414542,-0.133528173588299,1,8
"00-0039065","Sam LaPorta",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",0.888888888888889,0.783335633597163,,0.774617694772969,0.105553255291726,1,8
"00-0039066","Michael Mayer",2026,1,"PARTICIPATION","snap_share_derived","EXPANDING","TENTATIVE","MEDIUM",0.846153846153846,0.728210844140452,,0.728196837942328,0.117943002013394,1,55
"00-0039066","Michael Mayer",2026,1,"RECEIVING","position_group_target_share","EXPANDING","TENTATIVE","LOW",1,0.632453149317582,,0.636571546345,0.367546850682418,1,7
"00-0039066","Michael Mayer",2026,1,"RECEIVING","target_share","EXPANDING","TENTATIVE","LOW",0.21875,0.136227834785591,,0.136926361906864,0.0825221652144091,1,7
"00-0039074","Davis Allen",2026,1,"PARTICIPATION","snap_share_derived","CONTRACTING","TENTATIVE","MEDIUM",0.35,0.490774718267172,,0.491009619742598,-0.140774718267172,1,21
"00-0039075","Puka Nacua",2026,1,"RECEIVING","air_yards_share","EXPANDING","TENTATIVE","LOW",0.450980392156863,0.350861862507915,,0.350929676980983,0.100118529648948,1,9
