"season","week","game_id","gsis_id","sleeper_id","pfr_id","full_name","position","team","opponent","offensive_snaps","team_offensive_plays","snap_share_source","snap_share_derived","pass_play_personnel","team_pass_plays","route_participation","route_participation_definition","route_participation_reliability","targets","team_pass_att","target_share","receptions","air_yards","team_air_yards","air_yards_share","aDOT","targets_per_route_run","carries","team_rush_att","rush_share","position_group_rush_share","position_group_target_share","dropbacks","qb_scrambles","designed_rushes","red_zone_targets","red_zone_carries","inside_10_targets","inside_10_carries","goal_line_carries","end_zone_targets","team_rz_pass_att","team_rz_rush_att","rz_target_share","rz_carry_share","third_down_targets","third_down_carries","two_minute_targets","two_minute_carries","kick_returns","kick_return_yards","punt_returns","punt_return_yards","team_kick_returns","team_punt_returns","kick_return_opportunity_share","punt_return_opportunity_share","offense_domain_active","return_domain_active","team_offensive_plays_neutral_score_differential","overtime","prior_game_team","team_changed_since_prior_game"
2026,1,"2026_01_DEN_KC","00-0040081","12817","BrinJa00","Jake Briningstool","TE","KC","DEN",13,66,0.19,0.196969696969697,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",1,34,0.0294117647058824,1,4,133,0.0300751879699248,4,,0,32,0,,0.142857142857143,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,1,0,0,0,0,0,3,4,0,0,TRUE,FALSE,6.83333333333333,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0040089",,"KnowKe00","Kevin Knowles","DB","TB","CIN",0,56,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,143,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,FALSE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0040100","13024","HiggJa01","Jay Higgins","LB","BAL","IND",0,64,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,270,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,FALSE,FALSE,11.125,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0040104",,"JackKe03","Keondre Jackson","DB","BAL","IND",0,64,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,270,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,5,5,0,0,FALSE,FALSE,11.125,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0040118","13174","McDoCo01","Cooper McDonald","LB","KC","DEN",0,66,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,133,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,FALSE,FALSE,6.83333333333333,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0040122","12527","JeanAs00","Ashton Jeanty","RB","LV","MIA",50,65,0.74,0.769230769230769,,32,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",6,32,0.1875,6,18,226,0.079646017699115,3,,23,33,0.696969696969697,0.741935483870968,,0,0,0,4,3,0,0,0,0,8,4,0.5,0.75,3,2,2,0,0,0,0,0,2,4,0,0,TRUE,FALSE,7.52307692307692,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0040124","12526","McMiTe00","Tetairoa McMillan","WR","CAR","CHI",56,68,0.82,0.823529411764706,,46,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",8,46,0.173913043478261,5,119,366,0.325136612021858,14.875,,0,22,0,,0.4,0,0,0,1,0,0,0,0,0,10,5,0.1,0,0,0,0,0,0,0,0,0,7,2,0,0,TRUE,FALSE,-9.88235294117648,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0040126","12517","LoveCo00","Colston Loveland","TE","CHI","CAR",65,75,0.87,0.866666666666667,,40,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",2,40,0.05,0,30,319,0.0940438871473354,15,,0,35,0,,0.4,0,0,0,1,0,0,0,0,1,7,10,0.142857142857143,0,0,0,0,0,0,0,0,0,4,1,0,0,TRUE,FALSE,3.50666666666667,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0040128","12518","WarrTy00","Tyler Warren","TE","IND","BAL",50,54,0.93,0.925925925925926,,35,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",5,35,0.142857142857143,3,23,201,0.114427860696517,4.6,,0,19,0,,0.833333333333333,0,0,0,1,0,1,0,0,0,3,5,0.333333333333333,0,0,0,1,0,0,0,0,0,6,2,0,0,TRUE,FALSE,-13.4259259259259,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0040129","12514","EgbuEm01","Emeka Egbuka","WR","TB","CIN",49,56,0.86,0.875,,39,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",6,39,0.153846153846154,5,84,143,0.587412587412587,14,,0,17,0,,0.428571428571429,0,0,0,0,0,0,0,0,0,7,3,0,0,1,0,0,0,0,0,0,0,7,1,0,0,TRUE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0040131","12547","WillKy03","Kyle Williams","WR","NE","SEA",12,71,0.17,0.169014084507042,,44,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,44,0,0,0,221,0,,,0,27,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,2,58,0,0,4,2,0.5,0,TRUE,TRUE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0040132","12580","JackLa03","Landon Jackson","DL","BUF","HOU",0,56,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,383,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,FALSE,FALSE,-0.0178571428571427,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0040133","12601","ThomAz00","Azareye'h Thomas","DB","NYJ","TEN",0,64,0,0,,28,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,28,0,0,0,168,0,,,0,36,0,,,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,,3,,0,FALSE,FALSE,7.65625,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0040134","12492","BryaPa00","Pat Bryant","WR","DEN","KC",30,50,0.59,0.6,,35,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",6,35,0.171428571428571,4,25,92,0.271739130434783,4.16666666666667,,0,15,0,,0.4,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,5,3,0,0,TRUE,FALSE,-9.24,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0040136","12610","UmanPr00","Princely Umanmielen","LB","CAR","CHI",0,68,0,0,,46,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,46,0,0,0,366,0,,,0,22,0,,,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,7,2,0,0,FALSE,FALSE,-9.88235294117648,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0040137","12579","BurcJo00","Jordan Burch","LB","ARI","LAC",0,72,0,0,,42,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,42,0,0,0,283,0,,,0,30,0,,,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,FALSE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0040138","12536","NoelJa00","Jaylin Noel","WR","HOU","BUF",24,79,0.3,0.30379746835443,,48,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",2,48,0.0416666666666667,2,26,322,0.0807453416149068,13,,0,31,0,,0.0952380952380952,0,0,0,0,0,0,0,0,0,6,5,0,0,1,0,2,0,3,70,1,0,8,1,0.375,1,TRUE,TRUE,-3.83544303797468,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0040139","12625","WallJu00","Justin Walley","DB","IND","BAL",0,54,0,0,,35,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,35,0,0,0,201,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,FALSE,FALSE,-13.4259259259259,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0040141","12588","WinsKe02","Kevin Winston","DB","TEN","NYJ",0,50,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,190,0,,,0,10,0,,,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,3,1,0,0,FALSE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0040142","12504","JohnKa03","Kaleb Johnson","RB","GB","MIN",0,68,0,0,,46,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,46,0,0,0,469,0,,,0,22,0,0,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,2,52,0,0,6,4,0.333333333333333,0,FALSE,TRUE,1.41176470588236,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0040143","12605","ParrJa01","Jacob Parrish","DB","TB","CIN",0,56,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,143,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,FALSE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0040144","12620","CaldJa00","Jamaree Caldwell","DL","LAC","ARI",0,55,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,273,0,,,0,16,0,,,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,FALSE,FALSE,-5.67272727272727,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0040145","12632","RansCa00","Caleb Ransaw","DB","JAX","CLE",0,54,0,0,,25,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,25,0,0,0,242,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,FALSE,FALSE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0040148","12591","WattXa00","Xavier Watts","DB","ATL","PIT",0,60,0,0,,28,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,28,0,0,0,77,0,,,0,32,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,4,3,0,0,FALSE,FALSE,-5.28333333333333,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0040149","12626","SmitJa11","Jaylin Smith","DB","HOU","BUF",0,79,0,0,,48,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,48,0,0,0,322,0,,,0,31,0,,,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,8,1,0,0,FALSE,FALSE,-3.83544303797468,FALSE,,FALSE
2026,1,"2026_01_SF_LA","00-0040152","12631","StouUp00","Upton Stout","DB","SF","LAR",0,65,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,149,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,FALSE,FALSE,4.13846153846154,FALSE,,FALSE
2026,1,"2026_01_DEN_KC","00-0040153","12628","JoneSa01","Sai'vion Jones","DL","DEN","KC",0,50,0,0,,35,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,35,0,0,0,92,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,FALSE,FALSE,-9.24,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0040154","12496","FeltTa00","Tai Felton","WR","MIN","GB",3,62,0.05,0.0483870967741935,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,34,0,0,0,176,0,,,0,28,0,,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,1,0,0,TRUE,FALSE,-5.9516129032258,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0040155","12650","StutDa00","Danny Stutsman","LB","NO","DET",0,89,0,0,,66,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,66,0,0,0,482,0,,,0,23,0,,,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,FALSE,FALSE,-8.50561797752809,TRUE,,FALSE
2026,1,"2026_01_TB_CIN","00-0040157","12646","CartBa00","Barrett Carter","LB","CIN","TB",0,63,0,0,,38,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,38,0,0,0,226,0,,,0,25,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,6,,0,,FALSE,FALSE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0040158","12645","WalkDa03","David Walker","LB","TB","CIN",0,56,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,143,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,FALSE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0040159","12611","RansLa00","Lathan Ransom","DB","CAR","CHI",0,68,0,0,,46,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,46,0,0,0,366,0,,,0,22,0,,,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,7,2,0,0,FALSE,FALSE,-9.88235294117648,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0040160","12593","SawyJa00","Jack Sawyer","LB","PIT","ATL",0,65,0,0,,47,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,47,0,0,0,407,0,,,0,18,0,,,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,FALSE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0040162","12469","SampDy00","Dylan Sampson","RB","CLE","JAX",0,51,0,0,,32,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,32,0,0,0,228,0,,,0,19,0,0,,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,64,0,0,6,2,0.333333333333333,0,FALSE,TRUE,-23.3529411764706,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0040164","12641","LaneJa00","Jaylin Lane","WR","WAS","PHI",18,70,0.26,0.257142857142857,,41,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",1,41,0.024390243902439,1,4,317,0.0126182965299685,4,,0,29,0,,0.05,0,0,0,0,0,0,0,0,0,9,7,0,0,1,0,0,0,3,95,4,53,5,4,0.6,1,TRUE,TRUE,-5.57142857142857,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0040165","12639","MoorMa04","Malachi Moore","DB","NYJ","TEN",0,64,0,0,,28,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,28,0,0,0,168,0,,,0,36,0,,,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,,3,,0,FALSE,FALSE,7.65625,FALSE,,FALSE
2026,1,"2026_01_NO_DET","00-0040166","12638","RileQu00","Quincy Riley","DB","NO","DET",0,89,0,0,,66,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,66,0,0,0,482,0,,,0,23,0,,,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,FALSE,FALSE,-8.50561797752809,TRUE,,FALSE
2026,1,"2026_01_DEN_KC","00-0040168","12636","RobiQu00","Quandarrius Robinson","LB","DEN","KC",0,50,0,0,,35,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,35,0,0,0,92,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,FALSE,FALSE,-9.24,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0040169","12635","HemiTo00","Tonka Hemingway","DL","LV","MIA",0,65,0,0,,32,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,32,0,0,0,226,0,,,0,33,0,,,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,FALSE,FALSE,7.52307692307692,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0040170","12499","AyomEl00","Elic Ayomanor","WR","TEN","NYJ",26,50,0.52,0.52,,40,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",3,40,0.075,1,41,190,0.215789473684211,13.6666666666667,,0,10,0,,0.1875,0,0,0,2,0,0,0,0,1,3,0,0.666666666666667,,2,0,0,0,0,0,0,0,3,1,0,0,TRUE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0040171","12587","FarmJo00","Joshua Farmer","DL","NE","SEA",0,71,0,0,,44,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,44,0,0,0,221,0,,,0,27,0,,,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,4,2,0,0,FALSE,FALSE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0040173","12683","IngrTy00","Tyrion Ingram-Dawkins","DL","MIN","GB",0,62,0,0,,34,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,34,0,0,0,176,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-5.9516129032258,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0040175","12679","PhilJo02","Jordan Phillips","DL","MIA","LV",0,55,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,309,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-10.4545454545455,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0040178","12675","MarsJa00","Jason Marshall","DB","MIA","LV",0,55,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,309,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-10.4545454545455,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0040182","12673","TradDa00","Dante Trader","DB","MIA","LV",0,55,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,309,0,,,0,15,0,,,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-10.4545454545455,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0040183","12671","RobeEl01","Elijah Roberts","DL","TB","CIN",0,56,0,0,,39,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,39,0,0,0,143,0,,,0,17,0,,,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,1,0,0,FALSE,FALSE,-9.80357142857143,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0040184","12670","LambKe01","KeAndre Lambert-Smith","WR","LAC","ARI",0,55,0,0,,39,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,39,0,0,0,273,0,,,0,16,0,,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,FALSE,FALSE,-5.67272727272727,FALSE,,FALSE
2026,1,"2026_01_SF_LA","00-0040185","12668","SiglMa00","Marques Sigle","DB","SF","LAR",0,65,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,149,0,,,0,28,0,,,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,FALSE,FALSE,4.13846153846154,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0040186","12666","MauiFr00","Francisco Mauigoa","LB","NYJ","TEN",0,64,0,0,,28,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,28,0,0,0,168,0,,,0,36,0,,,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,,3,,0,FALSE,FALSE,7.65625,FALSE,,FALSE
2026,1,"2026_01_CHI_CAR","00-0040187","12473","EvanMi01","Mitchell Evans","TE","CAR","CHI",27,68,0.4,0.397058823529412,,46,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",2,46,0.0434782608695652,1,9,366,0.0245901639344262,4.5,,0,22,0,,0.222222222222222,0,0,0,2,0,1,0,0,1,10,5,0.2,0,0,0,0,0,0,0,0,0,7,2,0,0,TRUE,FALSE,-9.88235294117648,FALSE,,FALSE
2026,1,"2026_01_ATL_PIT","00-0040188","12665","BlacYa00","Yahya Black","DL","PIT","ATL",0,65,0,0,,47,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,47,0,0,0,407,0,,,0,18,0,,,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,FALSE,FALSE,3.12307692307692,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0040189","12493","GadsOr01","Oronde Gadsden","TE","LAC","ARI",10,55,0.18,0.181818181818182,,39,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",2,39,0.0512820512820513,2,7,273,0.0256410256410256,3.5,,0,16,0,,0.285714285714286,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,1,0,0,0,0,0,4,1,0,0,TRUE,FALSE,-5.67272727272727,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0040192","12661","HancJo00","Jordan Hancock","DB","BUF","HOU",0,56,0,0,,37,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,37,0,0,0,383,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,FALSE,FALSE,-0.0178571428571427,FALSE,,FALSE
2026,1,"2026_01_BUF_HOU","00-0040194","12658","HaweJa00","Jackson Hawes","TE","BUF","HOU",25,56,0.43,0.446428571428571,,37,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,37,0,0,0,383,0,,,0,19,0,,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,5,2,0,0,TRUE,FALSE,-0.0178571428571427,FALSE,,FALSE
2026,1,"2026_01_ARI_LAC","00-0040195","12657","BurkDe01","Denzel Burke","DB","ARI","LAC",0,72,0,0,,42,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,42,0,0,0,283,0,,,0,30,0,,,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,3,2,0,0,FALSE,FALSE,2.86111111111111,FALSE,,FALSE
2026,1,"2026_01_MIA_LV","00-0040198","12495","GordOl00","Ollie Gordon","RB","MIA","LV",4,55,0.07,0.0727272727272727,,40,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,40,0,0,0,309,0,,,0,15,0,0,,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,TRUE,FALSE,-10.4545454545455,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0040200","12713","BorrAn00","Andres Borregales","K","NE","SEA",0,71,0,0,,44,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,44,0,0,0,221,0,,,0,27,0,,,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,4,2,0,0,FALSE,FALSE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_NYJ_TEN","00-0040201","12712","HarrMa10","Marcus Harris","DB","TEN","NYJ",0,50,0,0,,40,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,40,0,0,0,190,0,,,0,10,0,,,0,0,0,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,3,1,0,0,FALSE,FALSE,-12.58,FALSE,,FALSE
2026,1,"2026_01_NE_SEA","00-0040204","12710","ReedJa04","Jaylen Reed","DB","NE","SEA",0,71,0,0,,44,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,44,0,0,0,221,0,,,0,27,0,,,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,4,2,0,0,FALSE,FALSE,1.87323943661972,FALSE,,FALSE
2026,1,"2026_01_BAL_IND","00-0040207","12691","SmitTi02","Tim Smith","DL","IND","BAL",0,54,0,0,,35,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,35,0,0,0,201,0,,,0,19,0,,,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,FALSE,FALSE,-13.4259259259259,FALSE,,FALSE
2026,1,"2026_01_TB_CIN","00-0040208","12543","BrooTa00","Tahj Brooks","RB","CIN","TB",2,63,0.03,0.0317460317460317,,38,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,38,0,0,0,226,0,,,0,25,0,0,,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,2,49,0,0,6,,0.333333333333333,,TRUE,TRUE,8.85714285714286,FALSE,,FALSE
2026,1,"2026_01_CLE_JAX","00-0040213","12702","LaneRa00","Rayuan Lane","DB","JAX","CLE",0,54,0,0,,25,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,25,0,0,0,242,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,FALSE,FALSE,16.3703703703704,FALSE,,FALSE
2026,1,"2026_01_GB_MIN","00-0040215","12700","BartGa00","Gavin Bartholomew","TE","MIN","GB",0,62,0,0,,34,,"pass_play_personnel_share","PROXY_PERSONNEL_PRESENCE",0,34,0,0,0,176,0,,,0,28,0,,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,1,0,0,FALSE,FALSE,-5.9516129032258,FALSE,,FALSE
2026,1,"2026_01_WAS_PHI","00-0040216","12684","MedrKa00","Kain Medrano","LB","WAS","PHI",0,70,0,0,,41,,"pass_play_personnel_share","UNRELIABLE_NON_ELIGIBLE_POSITION",0,41,0,0,0,317,0,,,0,29,0,,,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,5,4,0,0,FALSE,FALSE,-5.57142857142857,FALSE,,FALSE
