"gsis_id","depth_bin","field_third","targets","receptions","catch_rate","air_yards","yards_per_target","epa_per_target_raw","success_rate","td_rate","explosive_rate","first_down_rate","yac","targets_total","targets_charted","targets_uncharted","epa_overall","target_share_of_self","epa_per_target","evidence_class","output_class","window"
"00-0030506","INTERMEDIATE","RIGHT",136,91,0.669117647058824,13.6911764705882,12.4485294117647,0.854542931614944,0.669117647058824,0.0514705882352941,0.419117647058824,0.647058823529412,5.14285714285714,1508,1507,1,0.416087039283492,0.0902455209024552,0.720321740084908,"STRONG","OBSERVED","current_team"
"00-0030506","DEEP","LEFT",48,19,0.395833333333333,24.875,12.0833333333333,0.5276120026089,0.395833333333333,0.104166666666667,0.395833333333333,0.395833333333333,7,1508,1507,1,0.416087039283492,0.0318513603185136,0.46565368965034,"MODERATE","OBSERVED","current_team"
"00-0030506","DEEP","MIDDLE",26,17,0.653846153846154,24.6153846153846,17.2307692307692,1.39948414800613,0.653846153846154,0.0769230769230769,0.653846153846154,0.653846153846154,3,1508,1507,1,0.416087039283492,0.0172528201725282,0.713393141920567,"WEAK","OBSERVED","current_team"
"00-0030506","DEEP","RIGHT",48,17,0.354166666666667,25.6875,12.3541666666667,0.521119111480099,0.354166666666667,0.0208333333333333,0.354166666666667,0.354166666666667,11.4705882352941,1508,1507,1,0.416087039283492,0.0318513603185136,0.462767960259762,"MODERATE","OBSERVED","current_team"
"00-0030513","BEHIND_LOS","LEFT",2,2,1,-4.5,0,-1.33243843601667,0,0,0,0,4.5,22,22,0,0.302983883852677,0.0909090909090909,0.250228325147214,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,22,22,0,0.302983883852677,0,0.302983883852677,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","BEHIND_LOS","RIGHT",2,2,1,-1.5,2.5,-0.478862689808011,0,0,0,0,4,22,22,0,0.302983883852677,0.0909090909090909,0.277763026637816,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","SHORT","LEFT",5,2,0.4,2.2,5.6,0.154366322692756,0.6,0,0.2,0.4,11.5,22,22,0,0.302983883852677,0.227272727272727,0.291551763763453,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","SHORT","MIDDLE",5,3,0.6,1.4,2.8,-0.0741872283164411,0.4,0,0,0,2.66666666666667,22,22,0,0.302983883852677,0.227272727272727,0.27397072137813,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","SHORT","RIGHT",7,7,1,1.71428571428571,7.28571428571429,1.04173115585581,0.857142857142857,0,0.142857142857143,0.571428571428571,5.57142857142857,22,22,0,0.302983883852677,0.318181818181818,0.380166434658975,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","INTERMEDIATE","LEFT",1,1,1,16,21,2.595234133536,1,0,1,1,5,22,22,0,0.302983883852677,0.0454545454545455,0.340561756798305,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","INTERMEDIATE","MIDDLE",0,0,,,,,,,,,,22,22,0,0.302983883852677,0,0.302983883852677,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","INTERMEDIATE","RIGHT",0,0,,,,,,,,,,22,22,0,0.302983883852677,0,0.302983883852677,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","DEEP","LEFT",0,0,,,,,,,,,,22,22,0,0.302983883852677,0,0.302983883852677,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","DEEP","MIDDLE",0,0,,,,,,,,,,22,22,0,0.302983883852677,0,0.302983883852677,"INSUFFICIENT","OBSERVED","current_team"
"00-0030513","DEEP","RIGHT",0,0,,,,,,,,,,22,22,0,0.302983883852677,0,0.302983883852677,"INSUFFICIENT","OBSERVED","current_team"
"00-0030514","BEHIND_LOS","LEFT",8,7,0.875,-2.625,4.75,-0.114282773716695,0.375,0,0,0.375,7.85714285714286,230,229,1,0.0669873339786694,0.0349344978165939,0.0456614389556853,"INSUFFICIENT","OBSERVED","current_team"
"00-0030514","BEHIND_LOS","MIDDLE",1,1,1,-1,4,-0.309888967894949,0,0,0,0,5,230,229,1,0.0669873339786694,0.00436681222707424,0.0608090339479544,"INSUFFICIENT","OBSERVED","current_team"
"00-0030514","BEHIND_LOS","RIGHT",11,5,0.454545454545455,-2.18181818181818,2.81818181818182,-0.467319780133721,0.272727272727273,0,0,0.0909090909090909,8.2,230,229,1,0.0669873339786694,0.0480349344978166,-0.0157926414471939,"INSUFFICIENT","OBSERVED","current_team"
"00-0030514","SHORT","LEFT",46,33,0.717391304347826,3.80434782608696,4.67391304347826,-0.0470874502186936,0.369565217391304,0.0652173913043478,0.0217391304347826,0.260869565217391,2.66666666666667,230,229,1,0.0669873339786694,0.200873362445415,0.0174831823458515,"MODERATE","OBSERVED","current_team"
"00-0030514","SHORT","MIDDLE",39,31,0.794871794871795,4.7948717948718,5.64102564102564,0.434948547098278,0.666666666666667,0.0256410256410256,0.0512820512820513,0.41025641025641,2.2258064516129,230,229,1,0.0669873339786694,0.170305676855895,0.211941751268212,"WEAK","OBSERVED","current_team"
"00-0030514","SHORT","RIGHT",49,34,0.693877551020408,4.42857142857143,4.30612244897959,-0.00730775556510341,0.428571428571429,0.0204081632653061,0.0204081632653061,0.26530612244898,1.94117647058824,230,229,1,0.0669873339786694,0.213973799126638,0.0335886240002761,"MODERATE","OBSERVED","current_team"
"00-0030514","INTERMEDIATE","LEFT",8,2,0.25,14.25,4,-0.412779088212119,0.25,0,0.125,0.25,3,230,229,1,0.0669873339786694,0.0349344978165939,0.0105442254856355,"INSUFFICIENT","OBSERVED","current_team"
"00-0030514","INTERMEDIATE","MIDDLE",24,16,0.666666666666667,14.2916666666667,12.125,1.00879549992715,0.708333333333333,0.166666666666667,0.458333333333333,0.666666666666667,3.9375,230,229,1,0.0669873339786694,0.104803493449782,0.33607538139252,"WEAK","OBSERVED","current_team"
"00-0030514","INTERMEDIATE","RIGHT",21,10,0.476190476190476,13.8095238095238,8.47619047619048,-0.0919340609258521,0.476190476190476,0,0.333333333333333,0.428571428571429,3.3,230,229,1,0.0669873339786694,0.091703056768559,0.025785490855275,"WEAK","OBSERVED","current_team"
"00-0030514","DEEP","LEFT",5,1,0.2,26,5.4,-0.655528639140539,0.2,0,0.2,0.2,7,230,229,1,0.0669873339786694,0.0218340611353712,0.0114091822002688,"INSUFFICIENT","OBSERVED","current_team"
"00-0030514","DEEP","MIDDLE",7,3,0.428571428571429,23.8571428571429,10.5714285714286,-1.38379122654442,0.428571428571429,0.142857142857143,0.428571428571429,0.428571428571429,1.66666666666667,230,229,1,0.0669873339786694,0.0305676855895196,-0.0845865454789665,"INSUFFICIENT","OBSERVED","current_team"
"00-0030514","DEEP","RIGHT",10,3,0.3,29.4,9.2,0.424856975602156,0.3,0,0.3,0.3,3.33333333333333,230,229,1,0.0669873339786694,0.0436681222707424,0.11811156849631,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","BEHIND_LOS","LEFT",0,0,,,,,,,,,,23,23,0,-0.161170461056076,0,-0.161170461056076,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,23,23,0,-0.161170461056076,0,-0.161170461056076,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","BEHIND_LOS","RIGHT",1,1,1,-3,6,0.193483443523291,1,0,0,0,9,23,23,0,-0.161170461056076,0.0434782608695652,-0.155356462620348,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","SHORT","LEFT",4,3,0.75,4,4,1.33581614858122,0.75,0.25,0,0.75,0,23,23,0,-0.161170461056076,0.173913043478261,-0.0676087979537449,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","SHORT","MIDDLE",0,0,,,,,,,,,,23,23,0,-0.161170461056076,0,-0.161170461056076,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","SHORT","RIGHT",3,2,0.666666666666667,1.66666666666667,3.33333333333333,0.168231912966197,0.333333333333333,0,0,0.333333333333333,3.5,23,23,0,-0.161170461056076,0.130434782608696,-0.145484633721682,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","INTERMEDIATE","LEFT",1,0,0,16,0,-0.313374480931088,0,0,0,0,,23,23,0,-0.161170461056076,0.0434782608695652,-0.163665608922879,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","INTERMEDIATE","MIDDLE",0,0,,,,,,,,,,23,23,0,-0.161170461056076,0,-0.161170461056076,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","INTERMEDIATE","RIGHT",3,1,0.333333333333333,11.3333333333333,4,-0.0952838349621743,0.333333333333333,0,0,0.333333333333333,0,23,23,0,-0.161170461056076,0.130434782608696,-0.158033002670652,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","DEEP","LEFT",3,0,0,30,0,-0.725597573669637,0,0,0,0,,23,23,0,-0.161170461056076,0.130434782608696,-0.188047942609102,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","DEEP","MIDDLE",2,0,0,33.5,0,-0.867271722439909,0,0,0,0,,23,23,0,-0.161170461056076,0.0869565217391304,-0.183947921100715,"INSUFFICIENT","OBSERVED","current_team"
"00-0030521","DEEP","RIGHT",6,0,0,27.5,0,-0.872967038221691,0,0,0,0,,23,23,0,-0.161170461056076,0.260869565217391,-0.225879240798404,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","BEHIND_LOS","LEFT",5,5,1,-3.6,7,0.540326406061649,0.8,0,0,0.2,10.6,40,40,0,-0.220658158676088,0.125,-0.162120884465492,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","BEHIND_LOS","MIDDLE",1,1,1,-2,0,-0.432447386090644,0,0,0,0,2,40,40,0,-0.220658158676088,0.025,-0.224130113223867,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","BEHIND_LOS","RIGHT",6,6,1,-4.16666666666667,2.83333333333333,-1.04837030852408,0.166666666666667,0,0.166666666666667,0.166666666666667,7.5,40,40,0,-0.220658158676088,0.15,-0.295904717753177,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","SHORT","LEFT",8,5,0.625,2.875,4.75,-0.556011977187154,0.375,0,0,0.375,4.4,40,40,0,-0.220658158676088,0.2,-0.260111549089154,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","SHORT","MIDDLE",10,7,0.7,3.6,6.9,0.129653558676364,0.5,0,0.1,0.4,6,40,40,0,-0.220658158676088,0.25,-0.170613627625737,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","SHORT","RIGHT",7,4,0.571428571428571,1.71428571428571,5.28571428571429,-0.0814827936950938,0.428571428571429,0,0,0.285714285714286,7,40,40,0,-0.220658158676088,0.175,-0.206117448901954,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","INTERMEDIATE","LEFT",1,0,0,14,0,-0.546260872855783,0,0,0,0,,40,40,0,-0.220658158676088,0.025,-0.22599590808887,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","INTERMEDIATE","MIDDLE",0,0,,,,,,,,,,40,40,0,-0.220658158676088,0,-0.220658158676088,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","INTERMEDIATE","RIGHT",1,1,1,11,11,1.23365714622196,1,0,0,1,0,40,40,0,-0.220658158676088,0.025,-0.196816924169562,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","DEEP","LEFT",1,0,0,20,0,-1.77074562688358,0,0,0,0,,40,40,0,-0.220658158676088,0.025,-0.246069428646702,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","DEEP","MIDDLE",0,0,,,,,,,,,,40,40,0,-0.220658158676088,0,-0.220658158676088,"INSUFFICIENT","OBSERVED","current_team"
"00-0030522","DEEP","RIGHT",0,0,,,,,,,,,,40,40,0,-0.220658158676088,0,-0.220658158676088,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","BEHIND_LOS","LEFT",3,3,1,-2.33333333333333,0.666666666666667,-0.53494699834846,0,0,0,0,3,37,37,0,-0.252920665760745,0.0810810810810811,-0.266350491122065,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,37,37,0,-0.252920665760745,0,-0.252920665760745,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","BEHIND_LOS","RIGHT",2,2,1,-2.5,5,0.213238738127984,0.5,0,0,0.5,7.5,37,37,0,-0.252920665760745,0.0540540540540541,-0.237883265635302,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","SHORT","LEFT",9,6,0.666666666666667,3.77777777777778,3.33333333333333,-0.665150699045614,0.333333333333333,0,0,0.111111111111111,1.16666666666667,37,37,0,-0.252920665760745,0.243243243243243,-0.306689800537032,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","SHORT","MIDDLE",6,4,0.666666666666667,6,6.16666666666667,-0.35052266715987,0.5,0.166666666666667,0,0.333333333333333,3,37,37,0,-0.252920665760745,0.162162162162162,-0.261793574978847,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","SHORT","RIGHT",3,2,0.666666666666667,5.33333333333333,3.66666666666667,0.439151254016906,0.666666666666667,0,0,0.333333333333333,0.5,37,37,0,-0.252920665760745,0.0810810810810811,-0.219964860057047,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","INTERMEDIATE","LEFT",3,2,0.666666666666667,11,11,0.805003854717749,0.666666666666667,0,0.333333333333333,0.666666666666667,6,37,37,0,-0.252920665760745,0.0810810810810811,-0.202543307642722,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","INTERMEDIATE","MIDDLE",4,2,0.5,11,7.75,-0.353772736751125,0.5,0,0.25,0.5,5,37,37,0,-0.252920665760745,0.108108108108108,-0.259223920197644,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","INTERMEDIATE","RIGHT",2,2,1,16,17,1.5131682154024,1,0,1,1,1,37,37,0,-0.252920665760745,0.0540540540540541,-0.195950056690966,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","DEEP","LEFT",4,0,0,28,0,-1.78213579055801,0,0,0,0,,37,37,0,-0.252920665760745,0.108108108108108,-0.348496611060574,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","DEEP","MIDDLE",0,0,,,,,,,,,,37,37,0,-0.252920665760745,0,-0.252920665760745,"INSUFFICIENT","OBSERVED","current_team"
"00-0030525","DEEP","RIGHT",1,1,1,25,25,1.69462353223935,1,0,1,1,0,37,37,0,-0.252920665760745,0.027027027027027,-0.22099371169517,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","BEHIND_LOS","LEFT",2,2,1,-2.5,4.5,0.951419530552812,1,0,0,0.5,7,96,96,0,0.30427330500954,0.0208333333333333,0.325148989704484,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,96,96,0,0.30427330500954,0,0.30427330500954,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","BEHIND_LOS","RIGHT",2,2,1,-2.5,0,-0.492309425317217,0,0,0,0,2.5,96,96,0,0.30427330500954,0.0208333333333333,0.278577087902225,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","SHORT","LEFT",13,9,0.692307692307692,4.84615384615385,8.46153846153846,0.0695119662738692,0.538461538461539,0,0.230769230769231,0.230769230769231,6.88888888888889,96,96,0,0.30427330500954,0.135416666666667,0.262466491262092,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","SHORT","MIDDLE",14,12,0.857142857142857,5.07142857142857,8.85714285714286,0.281910594054536,0.642857142857143,0,0.142857142857143,0.428571428571429,5,96,96,0,0.30427330500954,0.145833333333333,0.300042521855891,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","SHORT","RIGHT",21,10,0.476190476190476,5.33333333333333,3.61904761904762,-0.329870534065615,0.285714285714286,0.0476190476190476,0,0.0952380952380952,2.4,96,96,0,0.30427330500954,0.21875,0.139865643027093,"WEAK","OBSERVED","current_team"
"00-0030532","INTERMEDIATE","LEFT",9,5,0.555555555555556,15.4444444444444,9.55555555555556,0.515227712057013,0.555555555555556,0,0.333333333333333,0.555555555555556,2.6,96,96,0,0.30427330500954,0.09375,0.331789097233124,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","INTERMEDIATE","MIDDLE",7,5,0.714285714285714,13.7142857142857,14.8571428571429,1.10916767760812,0.714285714285714,0,0.428571428571429,0.714285714285714,7.4,96,96,0,0.30427330500954,0.0729166666666667,0.388366746922825,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","INTERMEDIATE","RIGHT",13,9,0.692307692307692,14.6923076923077,11.5384615384615,1.04023000338034,0.692307692307692,0.0769230769230769,0.538461538461538,0.692307692307692,1.66666666666667,96,96,0,0.30427330500954,0.135416666666667,0.43533408691119,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","DEEP","LEFT",6,2,0.333333333333333,31.5,17,0.457575643706756,0.333333333333333,0,0.333333333333333,0.333333333333333,28.5,96,96,0,0.30427330500954,0.0625,0.318209881254742,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","DEEP","MIDDLE",1,0,0,31,0,-1.57603738689795,0,0,0,0,,96,96,0,0.30427330500954,0.0104166666666667,0.273448539568434,"INSUFFICIENT","OBSERVED","current_team"
"00-0030532","DEEP","RIGHT",8,3,0.375,23.25,10.25,0.409408092055224,0.375,0,0.375,0.375,4,96,96,0,0.30427330500954,0.0833333333333333,0.316642103485503,"INSUFFICIENT","OBSERVED","current_team"
"00-0030540","BEHIND_LOS","LEFT",1,1,1,-4,5,0.0489500628318638,1,0,0,0,9,98,98,0,0.265649046513379,0.0102040816326531,0.262096604157944,"INSUFFICIENT","OBSERVED","current_team"
"00-0030540","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,98,98,0,0.265649046513379,0,0.265649046513379,"INSUFFICIENT","OBSERVED","current_team"
"00-0030540","BEHIND_LOS","RIGHT",1,1,1,-4,-4,-0.657949829357676,0,0,0,0,0,98,98,0,0.265649046513379,0.0102040816326531,0.250508081335165,"INSUFFICIENT","OBSERVED","current_team"
"00-0030540","SHORT","LEFT",24,15,0.625,4.625,4.79166666666667,0.0576252104462878,0.458333333333333,0,0.0416666666666667,0.166666666666667,3.06666666666667,98,98,0,0.265649046513379,0.244897959183673,0.206213664779924,"WEAK","OBSERVED","current_team"
"00-0030540","SHORT","MIDDLE",15,10,0.666666666666667,4.73333333333333,6.13333333333333,0.204121649987502,0.666666666666667,0,0.0666666666666667,0.6,4.3,98,98,0,0.265649046513379,0.153061224489796,0.253343567208204,"WEAK","OBSERVED","current_team"
"00-0030540","SHORT","RIGHT",13,9,0.692307692307692,6.76923076923077,8.07692307692308,0.750823030902637,0.692307692307692,0.076923076923077,0.0769230769230769,0.461538461538462,4.77777777777778,98,98,0,0.265649046513379,0.13265306122449,0.352049893048452,"INSUFFICIENT","OBSERVED","current_team"
"00-0030540","INTERMEDIATE","LEFT",12,7,0.583333333333333,14.1666666666667,8.5,0.573145296589549,0.583333333333333,0.166666666666667,0.25,0.583333333333333,0.714285714285714,98,98,0,0.265649046513379,0.122448979591837,0.316898421526074,"INSUFFICIENT","OBSERVED","current_team"
"00-0030540","INTERMEDIATE","MIDDLE",7,5,0.714285714285714,15,17,1.03949523590771,0.714285714285714,0,0.428571428571429,0.714285714285714,9.2,98,98,0,0.265649046513379,0.0714285714285714,0.346498648390399,"INSUFFICIENT","OBSERVED","current_team"
"00-0030540","INTERMEDIATE","RIGHT",4,1,0.25,12,3.25,-0.210577809379455,0.25,0,0,0.25,2,98,98,0,0.265649046513379,0.0408163265306122,0.235884868020077,"INSUFFICIENT","OBSERVED","current_team"
"00-0030540","DEEP","LEFT",7,3,0.428571428571429,26.8571428571429,18.7142857142857,1.13682172941377,0.428571428571429,0.142857142857143,0.428571428571429,0.428571428571429,13.6666666666667,98,98,0,0.265649046513379,0.0714285714285714,0.356667088010434,"INSUFFICIENT","OBSERVED","current_team"
"00-0030540","DEEP","MIDDLE",2,0,0,41,0,-0.289426476461813,0,0,0,0,,98,98,0,0.265649046513379,0.0204081632653061,0.247743384481921,"INSUFFICIENT","OBSERVED","current_team"
"00-0030540","DEEP","RIGHT",12,1,0.0833333333333333,33.5833333333333,1.66666666666667,-0.687810083608686,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,98,98,0,0.265649046513379,0.122448979591837,0.106739191493035,"INSUFFICIENT","OBSERVED","current_team"
"00-0030542","BEHIND_LOS","LEFT",12,12,1,-3.08333333333333,8,0.437496965609812,0.583333333333333,0,0.0833333333333333,0.416666666666667,11.0833333333333,374,374,0,0.23669978155107,0.0320855614973262,0.270165978894194,"INSUFFICIENT","OBSERVED","current_team"
"00-0030542","BEHIND_LOS","MIDDLE",1,0,0,-2,0,-0.858747225953266,0,0,0,0,,374,374,0,0.23669978155107,0.00267379679144385,0.218741633887065,"INSUFFICIENT","OBSERVED","current_team"
"00-0030542","BEHIND_LOS","RIGHT",10,8,0.8,-2.6,3.8,-0.28202063004137,0.4,0,0,0.1,7.25,374,374,0,0.23669978155107,0.0267379679144385,0.162596865609293,"INSUFFICIENT","OBSERVED","current_team"
"00-0030542","SHORT","LEFT",54,34,0.62962962962963,5.18518518518519,5.53703703703704,-0.107644773179815,0.555555555555556,0.037037037037037,0.0185185185185185,0.37037037037037,3.67647058823529,374,374,0,0.23669978155107,0.144385026737968,0.0735892029943351,"MODERATE","OBSERVED","current_team"
"00-0030542","SHORT","MIDDLE",33,23,0.696969696969697,5.51515151515152,6.15151515151515,-0.0111752227983971,0.515151515151515,0.0909090909090909,0.0303030303030303,0.393939393939394,3.65217391304348,374,374,0,0.23669978155107,0.0882352941176471,0.148744134846421,"WEAK","OBSERVED","current_team"
"00-0030542","SHORT","RIGHT",71,49,0.690140845070423,5.45070422535211,6.28169014084507,-0.075970847837591,0.492957746478873,0.0281690140845071,0.0422535211267606,0.352112676056338,3.61224489795918,374,374,0,0.23669978155107,0.189839572192513,0.0672370740198111,"MODERATE","OBSERVED","current_team"
"00-0030542","INTERMEDIATE","LEFT",38,27,0.710526315789474,14.2894736842105,11.7368421052632,0.624908841366952,0.68421052631579,0.0263157894736842,0.368421052631579,0.631578947368421,1.96296296296296,374,374,0,0.23669978155107,0.101604278074866,0.387229825153147,"WEAK","OBSERVED","current_team"
"00-0030542","INTERMEDIATE","MIDDLE",26,17,0.653846153846154,15.0769230769231,13.4615384615385,0.56743763826129,0.653846153846154,0.0384615384615385,0.5,0.576923076923077,4.88235294117647,374,374,0,0.23669978155107,0.0695187165775401,0.336690296370439,"WEAK","OBSERVED","current_team"
"00-0030542","INTERMEDIATE","RIGHT",56,36,0.642857142857143,13.4821428571429,10.3571428571429,0.454111854263461,0.642857142857143,0.0892857142857143,0.25,0.607142857142857,2.77777777777778,374,374,0,0.23669978155107,0.149732620320856,0.341657333894983,"MODERATE","OBSERVED","current_team"
"00-0030542","DEEP","LEFT",22,6,0.272727272727273,27.2272727272727,8.22727272727273,-0.0348883086188169,0.272727272727273,0.0454545454545455,0.272727272727273,0.272727272727273,4.16666666666667,374,374,0,0.23669978155107,0.0588235294117647,0.163834684188418,"WEAK","OBSERVED","current_team"
"00-0030542","DEEP","MIDDLE",10,4,0.4,33.5,17.4,0.64904784436196,0.4,0.2,0.4,0.4,12.5,374,374,0,0.23669978155107,0.0267379679144385,0.295606647666912,"INSUFFICIENT","OBSERVED","current_team"
"00-0030542","DEEP","RIGHT",41,16,0.390243902439024,31.3170731707317,13.7560975609756,0.704320109272647,0.390243902439024,0.0731707317073171,0.390243902439024,0.390243902439024,6.375,374,374,0,0.23669978155107,0.109625668449198,0.426525855180621,"MODERATE","OBSERVED","current_team"
"00-0030544","BEHIND_LOS","LEFT",1,1,1,-3,-2,-1.95525963509116,0,0,0,0,1,48,48,0,0.195710075777611,0.0208333333333333,0.160448277238779,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,48,48,0,0.195710075777611,0,0.195710075777611,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","BEHIND_LOS","RIGHT",2,1,0.5,-2,3,0.498196906293742,0.5,0,0,0.5,9,48,48,0,0.195710075777611,0.0416666666666667,0.20546771547168,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","SHORT","LEFT",9,6,0.666666666666667,4,4.55555555555556,-0.30492547119502,0.555555555555556,0.111111111111111,0,0.444444444444444,2.16666666666667,48,48,0,0.195710075777611,0.1875,0.130409787042051,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","SHORT","MIDDLE",8,7,0.875,5.25,5.5,0.844794337775966,0.75,0.375,0,0.5,1.14285714285714,48,48,0,0.195710075777611,0.166666666666667,0.272072930130359,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","SHORT","RIGHT",14,6,0.428571428571429,3.92857142857143,3.78571428571429,-0.538441260075339,0.357142857142857,0.0714285714285714,0.0714285714285714,0.214285714285714,4.66666666666667,48,48,0,0.195710075777611,0.291666666666667,0.0568165798054316,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","INTERMEDIATE","LEFT",3,1,0.333333333333333,15.3333333333333,5,-0.0617316112620756,0.333333333333333,0,0,0.333333333333333,0,48,48,0,0.195710075777611,0.0625,0.18345094782334,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","INTERMEDIATE","MIDDLE",7,6,0.857142857142857,15.1428571428571,18,1.78956172606143,0.857142857142857,0.142857142857143,0.571428571428571,0.857142857142857,6,48,48,0,0.195710075777611,0.145833333333333,0.362231889986368,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","INTERMEDIATE","RIGHT",2,0,0,10.5,0,-2.13343161992088,0,0,0,0,,48,48,0,0.195710075777611,0.0416666666666667,0.120576472690563,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","DEEP","LEFT",0,0,,,,,,,,,,48,48,0,0.195710075777611,0,0.195710075777611,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","DEEP","MIDDLE",1,1,1,26,26,2.51636441564187,1,1,1,1,0,48,48,0,0.195710075777611,0.0208333333333333,0.233753589545878,"INSUFFICIENT","OBSERVED","current_team"
"00-0030544","DEEP","RIGHT",1,1,1,24,24,3.28586321498733,1,1,1,1,0,48,48,0,0.195710075777611,0.0208333333333333,0.246368323961377,"INSUFFICIENT","OBSERVED","current_team"
"00-0030547","BEHIND_LOS","LEFT",21,17,0.80952380952381,-4.04761904761905,3.95238095238095,-0.0108031539019152,0.380952380952381,0,0.0476190476190476,0.285714285714286,8.88235294117647,67,67,0,-0.0922398790743188,0.313432835820896,-0.0711266540296216,"WEAK","OBSERVED","current_team"
"00-0030547","BEHIND_LOS","MIDDLE",0,0,,,,,,,,,,67,67,0,-0.0922398790743188,0,-0.0922398790743188,"INSUFFICIENT","OBSERVED","current_team"
"00-0030547","BEHIND_LOS","RIGHT",20,13,0.65,-4.7,4.05,-0.0906373610952869,0.3,0,0.05,0.2,11.0769230769231,67,67,0,-0.0922398790743188,0.298507462686567,-0.0918392495795608,"WEAK","OBSERVED","current_team"
"00-0030547","SHORT","LEFT",12,9,0.75,3.75,6.16666666666667,0.0145770162149954,0.666666666666667,0,0,0.25,4.88888888888889,67,67,0,-0.0922398790743188,0.17910447761194,-0.0744370631927665,"INSUFFICIENT","OBSERVED","current_team"
"00-0030547","SHORT","MIDDLE",11,8,0.727272727272727,3.27272727272727,6.54545454545455,-0.171269280211577,0.454545454545454,0,0.0909090909090909,0.272727272727273,6,67,67,0,-0.0922398790743188,0.164179104477612,-0.104483870799809,"INSUFFICIENT","OBSERVED","current_team"
