"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","coverage_rate_pressure","evidence_class","availability","source","family","window"
"00-0039917","PRESSURED",94,0.287234042553192,-0.599252968579486,0.202127659574468,8.96103896103896,5.22222222222222,0.0957446808510638,0.180851063829787,0,0.0106382978723404,0.0106382978723404,3.15194805194805,10,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0039918","CLEAN",841,0.678953626634958,0.217714282182998,0.487514863258026,7.57142857142857,5.30122591943958,0.146254458977408,0.00118906064209273,0,0.0107015457788347,0.0428061831153389,2.49458233890215,23,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0039918","PRESSURED",375,0.293333333333334,-0.512003630014798,0.24,10.6549295774648,5.90909090909091,0.0853333333333333,0.242666666666666,0,0.0106666666666667,0.0293333333333334,4.00893992932862,23,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0039923","CLEAN",182,0.604395604395604,0.0345752814490153,0.483516483516483,8.9945054945055,5.2,0.17032967032967,0,0,0.0549450549450549,0.0549450549450549,2.6521978021978,8,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0039923","PRESSURED",88,0.340909090909091,-0.676791090989256,0.238636363636364,8.27868852459016,4,0.0795454545454545,0.306818181818182,0,0.0227272727272727,0.0113636363636364,3.25409836065574,8,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040398","CLEAN",130,0.615384615384615,-0.122124672135654,0.369230769230769,5.53846153846154,5.0625,0.0846153846153846,0,0,0.0461538461538461,0.0153846153846154,2.26769230769231,5,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040398","PRESSURED",42,0.19047619047619,-1.27430126867597,0.119047619047619,6.39130434782609,1.5,0.0238095238095238,0.452380952380952,0,0.0238095238095238,0,3.04782608695652,5,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040668","CLEAN",128,0.6796875,0.0386194604406776,0.4453125,6.75,5.90804597701149,0.1328125,0,0,0.03125,0.046875,2.72265625,8,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040668","PRESSURED",107,0.308411214953271,-0.702591145206489,0.205607476635514,7.86904761904762,8.93939393939394,0.0934579439252336,0.214953271028037,0,0.0560747663551402,0.00934579439252336,3.60357142857143,8,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040676","CLEAN",407,0.673218673218673,0.0825843883926767,0.434889434889435,7.29238329238329,4.5985401459854,0.115479115479115,0,0,0.0098280098280098,0.031941031941032,2.40958230958231,14,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040676","PRESSURED",185,0.264864864864865,-0.795310592187959,0.221621621621622,7.22307692307692,5.85714285714286,0.0594594594594595,0.297297297297297,0,0.0162162162162162,0.0108108108108108,4.26923076923077,14,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040691","CLEAN",262,0.717557251908397,0.216878646193141,0.515267175572519,7.38549618320611,4.97872340425532,0.148854961832061,0,0,0.0114503816793893,0.0381679389312978,2.42786259541985,11,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040691","PRESSURED",111,0.252252252252252,-0.583142079088317,0.18018018018018,11.0263157894737,8.03571428571429,0.0720720720720721,0.315315315315315,0,0.018018018018018,0.0450450450450451,3.53026315789474,11,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040704","CLEAN",143,0.608391608391608,-0.127137154241363,0.34965034965035,6.07692307692308,4.14942528735632,0.0979020979020979,0,0,0.013986013986014,0.020979020979021,2.57832167832168,8,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040704","PRESSURED",60,0.383333333333333,-0.428469425260908,0.25,5.09756097560976,6.04347826086957,0.1,0.316666666666667,0,0,0.0666666666666667,2.84634146341463,7,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040743","CLEAN",267,0.730337078651685,0.196530838530493,0.51310861423221,7.97003745318352,4.61538461538462,0.142322097378277,0,0,0.0187265917602996,0.0337078651685393,2.35917602996255,8,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","career"
"00-0040743","PRESSURED",88,0.295454545454545,-0.676500579528113,0.215909090909091,10.1929824561404,5.80769230769231,0.0795454545454545,0.352272727272727,0,0.0113636363636364,0.0113636363636364,3.32456140350877,8,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","career"
"00-0023459","CLEAN",866,0.693995381062355,0.164713499413687,0.488452655889146,6.44341801385681,5.9351081530782,0.125866050808314,0,0,0.0173210161662818,0.0473441108545035,2.27442774566474,21,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0023459","PRESSURED",284,0.330985915492958,-0.463426028247627,0.257042253521127,6.8785046728972,7.17021276595745,0.0915492957746479,0.246478873239437,0,0.0105633802816902,0.0387323943661972,3.50762790697674,21,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0026158","CLEAN",663,0.677224736048265,0.195644176012612,0.491704374057315,8.32880844645551,4.44766146993318,0.147812971342383,0,0,0.0120663650075415,0.0512820512820513,2.45145454545455,17,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0026158","PRESSURED",245,0.355102040816327,-0.774333745115715,0.253061224489796,8.2139303482587,5.51724137931034,0.0938775510204082,0.179591836734694,0,0.0693877551020409,0.0244897959183674,3.17318407960199,16,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0026498","CLEAN",1237,0.706548100242522,0.338245268955229,0.574777687954729,8.21180274858527,5.0903890160183,0.180274858528698,0,0,0.0169765561843169,0.0598221503637831,2.47626515763945,28,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0026498","PRESSURED",472,0.38135593220339,-0.416072113506564,0.281779661016949,8.36828644501279,5.67777777777778,0.0847457627118644,0.171610169491525,0,0.0127118644067796,0.0338983050847458,3.04748071979434,28,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0027973","CLEAN",206,0.674757281553398,0.0104908173700886,0.441747572815534,6.96116504854369,4.22302158273381,0.131067961165049,0,0,0.0339805825242718,0.0388349514563107,2.32341463414634,10,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0027973","PRESSURED",67,0.388059701492537,-0.414507318587321,0.343283582089552,9.24489795918367,3.46153846153846,0.104477611940299,0.26865671641791,0,0,0.0298507462686567,2.78125,9,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0028118","CLEAN",242,0.690082644628099,0.185250655982089,0.5,8.47520661157025,4.5688622754491,0.119834710743802,0,0,0.0289256198347107,0.0454545454545455,2.49495867768595,12,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0028118","PRESSURED",118,0.389830508474576,-0.369341022207696,0.330508474576271,8.32183908045977,4.65217391304348,0.0847457627118644,0.26271186440678,0,0.00847457627118645,0.0169491525423729,3.31898876404494,12,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0029263","CLEAN",615,0.720325203252032,0.193034194392073,0.499186991869919,7.51707317073171,5.40632054176072,0.136585365853659,0,0,0.0178861788617886,0.0471544715447154,2.44262214983713,19,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0029263","PRESSURED",369,0.371273712737128,-0.477851515806643,0.257452574525745,8.15302491103203,6.1021897810219,0.113821138211382,0.238482384823848,0,0.013550135501355,0.043360433604336,3.51554770318021,19,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0029604","CLEAN",762,0.720472440944882,0.193652827983956,0.523622047244094,7.45669291338583,5.04189435336976,0.153543307086614,0,0,0.0249343832020997,0.0446194225721785,2.49307490144547,19,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0029604","PRESSURED",320,0.425,-0.36119524942995,0.321875,6.91603053435114,6.60294117647059,0.115625,0.18125,0,0.021875,0.0375,2.81067924528302,19,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0029701","CLEAN",166,0.746987951807229,0.254771438781271,0.506024096385542,7.48192771084338,5.41129032258064,0.144578313253012,0,0,0.0240963855421687,0.0180722891566265,2.37878787878788,9,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0029701","PRESSURED",94,0.265957446808511,-0.690805800476841,0.202127659574468,9.2741935483871,4.96,0.0531914893617021,0.340425531914894,0,0.0319148936170213,0.0106382978723404,2.73666666666667,9,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0030565","CLEAN",1131,0.739168877099911,0.27745866106142,0.537577365163573,6.98054818744473,5.4078947368421,0.152077807250221,0,0,0.0203359858532272,0.0424403183023873,2.50503978779841,27,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0030565","PRESSURED",522,0.375478927203065,-0.669830329534466,0.277777777777778,6.12953367875648,5.30102040816326,0.0842911877394636,0.260536398467433,0,0.0344827586206897,0.0229885057471264,3.24947916666667,27,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0031280","CLEAN",636,0.732704402515723,0.219831511602498,0.515723270440252,7.88679245283019,4.56008583690987,0.14937106918239,0,0,0.0125786163522013,0.0487421383647798,2.36517350157729,18,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0031280","PRESSURED",230,0.426086956521739,-0.307616279948862,0.265217391304348,7.54973821989529,6.71428571428572,0.126086956521739,0.169565217391304,0,0.0217391304347826,0.0391304347826087,3.1384126984127,18,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0031345","CLEAN",153,0.712418300653595,0.100571809646237,0.549019607843137,7.2483660130719,4.65137614678899,0.163398692810458,0,0,0.0392156862745098,0.0522875816993464,2.58235294117647,7,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0031345","PRESSURED",73,0.383561643835617,-0.427645143867675,0.328767123287671,8.53571428571429,6.89285714285714,0.150684931506849,0.232876712328767,0,0.0547945205479452,0.0136986301369863,3.07857142857143,7,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0031503","CLEAN",318,0.632075471698113,0.082054487069456,0.446540880503145,9.56289308176101,3.99004975124378,0.141509433962264,0,0,0.0314465408805031,0.0377358490566038,2.39621451104101,11,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0031503","PRESSURED",119,0.352941176470588,-0.436852107652119,0.294117647058824,9.2,6.14285714285714,0.151260504201681,0.243697478991597,0,0.0588235294117647,0.0420168067226891,3.33333333333333,12,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0031800","CLEAN",110,0.636363636363636,0.200175276377289,0.481818181818182,7.95454545454546,5.92857142857143,0.163636363636364,0,0,0.0181818181818182,0.0272727272727273,2.57636363636364,8,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0031800","PRESSURED",40,0.175,-0.822556031505974,0.175,10.1034482758621,14.5714285714286,0.025,0.275,0,0.05,0.05,3.56551724137931,6,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0032156","CLEAN",121,0.611570247933884,-0.184619010023086,0.371900826446281,5.56198347107438,5.27027027027027,0.0743801652892562,0,0,0.0247933884297521,0.0165289256198347,2.2218487394958,5,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0032156","PRESSURED",40,0.3,-0.806395125598258,0.225,4.40625,6.75,0.05,0.2,0,0.025,0,2.77272727272727,5,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0032268","CLEAN",229,0.729257641921398,0.367993359484516,0.589519650655022,9.24890829694323,4.30538922155689,0.174672489082969,0,0,0.0131004366812227,0.0524017467248908,2.46100436681223,13,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0032268","PRESSURED",84,0.25,-0.835592813190823,0.214285714285714,12.2903225806452,4.71428571428571,0.119047619047619,0.261904761904762,0,0.0595238095238095,0.0357142857142857,3.79672131147541,12,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0032950","CLEAN",156,0.705128205128205,0.338729256734678,0.576923076923077,7.25641025641026,5.1,0.115384615384615,0,0,0.0256410256410256,0.0448717948717949,2.31089743589744,7,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0032950","PRESSURED",80,0.3625,-0.590087292349997,0.275,8,5,0.125,0.3125,0,0.025,0.0125,3.15,7,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033077","CLEAN",1109,0.709648331830478,0.29126388812548,0.531109107303877,7.85843101893598,4.64675984752224,0.141568981064022,0,0,0.0162308385933273,0.0532010820559062,2.4628880866426,25,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033077","PRESSURED",453,0.467991169977925,-0.285955718608483,0.324503311258278,8.1353591160221,5.97169811320755,0.134657836644592,0.200883002207506,0,0.0198675496688742,0.0397350993377483,3.11807692307692,25,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033106","CLEAN",1310,0.764885496183206,0.449260707125039,0.590839694656489,6.44885496183206,5.93812375249501,0.176335877862595,0,0,0.0122137404580152,0.0702290076335879,2.43074045801527,28,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033106","PRESSURED",502,0.374501992031873,-0.505869399621935,0.280876494023904,6.80397022332506,6.12765957446809,0.105577689243028,0.197211155378486,0,0.0318725099601594,0.0179282868525897,3.0734900990099,28,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033119","CLEAN",473,0.714587737843552,0.223417071799768,0.517970401691332,6.89006342494715,4.55325443786982,0.124735729386892,0,0,0.0147991543340381,0.0528541226215645,2.52595744680851,15,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033119","PRESSURED",255,0.352941176470588,-0.5214101705759,0.282352941176471,8.77319587628866,5.78888888888889,0.12156862745098,0.23921568627451,0,0.00784313725490197,0.011764705882353,3.4419689119171,13,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033275","CLEAN",69,0.507246376811594,-0.219743823137652,0.36231884057971,8.27536231884058,5.05714285714286,0.072463768115942,0,0,0.0434782608695652,0,2.39565217391304,4,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033275","PRESSURED",52,0.365384615384615,-0.37915775752193,0.269230769230769,8.07317073170732,11.6315789473684,0.173076923076923,0.211538461538462,0,0.0384615384615385,0.0192307692307692,3.2475,5,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033319","CLEAN",109,0.743119266055046,0.28052161960798,0.504587155963303,9.69724770642202,4.38271604938272,0.18348623853211,0,0,0.055045871559633,0.018348623853211,2.68623853211009,6,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033319","PRESSURED",55,0.436363636363636,-0.186197807616775,0.345454545454545,8.16279069767442,6.29166666666667,0.2,0.218181818181818,0,0.0363636363636364,0.0909090909090909,3.28636363636364,6,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033537","CLEAN",268,0.712686567164179,0.0852543150931868,0.444029850746269,6.86194029850746,4.67015706806283,0.100746268656716,0,0,0.0186567164179105,0.0335820895522388,2.43619402985075,12,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033537","PRESSURED",168,0.303571428571429,-0.665688459236854,0.226190476190476,11.2966101694915,3.74509803921569,0.0595238095238095,0.297619047619048,0,0.0119047619047619,0.0178571428571428,3.65304347826087,12,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033662","CLEAN",295,0.664406779661017,-0.0115864134461754,0.450847457627119,6.57966101694915,5.02551020408163,0.101694915254237,0,0,0.0237288135593221,0.0203389830508475,2.21101694915254,14,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033662","PRESSURED",103,0.41747572815534,-0.587524989058814,0.310679611650485,8.47727272727273,4.32558139534884,0.087378640776699,0.145631067961165,0,0.029126213592233,0.058252427184466,2.87090909090909,12,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033869","CLEAN",134,0.708955223880597,0.302783703839616,0.514925373134328,8.5820895522388,5.03157894736842,0.126865671641791,0,0,0.0223880597014926,0.0597014925373134,2.43164179104478,9,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033869","PRESSURED",40,0.4,-0.612019201396362,0.3,6.96969696969697,5.0625,0.05,0.175,0,0.05,0.05,3.1530303030303,6,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033873","CLEAN",1226,0.730831973898858,0.244036229723604,0.553833605220228,6.0652528548124,6.2734375,0.130505709624796,0,0,0.0179445350734094,0.0432300163132137,2.2902457002457,27,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033873","PRESSURED",545,0.388990825688073,-0.253879415133426,0.304587155963303,9.30580357142857,5.17452830188679,0.0990825688073395,0.177981651376147,0,0.0256880733944953,0.0403669724770642,3.71135857461025,27,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033949","CLEAN",355,0.673239436619718,0.0472138615649736,0.456338028169014,7.9774647887324,3.88284518828452,0.12112676056338,0,0,0.0281690140845071,0.0338028169014085,2.55011267605634,18,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0033949","PRESSURED",150,0.413333333333333,-0.609981681515267,0.28,8.30508474576271,3.61290322580645,0.1,0.213333333333333,0,0.0133333333333333,0.02,3.45658333333333,16,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034177","CLEAN",93,0.698924731182796,-0.0640200928022314,0.387096774193548,3.78494623655914,4.87692307692308,0.043010752688172,0,0,0.021505376344086,0.010752688172043,2.02924731182796,6,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034177","PRESSURED",44,0.227272727272727,-1.0079789493479,0.113636363636364,13.2727272727273,2.4,0.0909090909090909,0.25,0,0.0681818181818182,0.0227272727272727,2.878125,6,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034771","CLEAN",268,0.75,0.210789627324624,0.563432835820895,6.85074626865672,5.89054726368159,0.149253731343284,0,0,0.037313432835821,0.041044776119403,2.41411985018727,11,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034771","PRESSURED",102,0.372549019607843,-0.486203509394785,0.245098039215686,7.04819277108434,4.21052631578947,0.0686274509803922,0.186274509803922,0,0.00980392156862744,0.0294117647058824,3.05987804878049,11,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034796","CLEAN",917,0.717557251908397,0.40103740834689,0.562704471101418,8.63467829880044,5.8419452887538,0.184296619411123,0,0,0.0152671755725191,0.0763358778625955,2.49545355191257,26,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034796","PRESSURED",404,0.388613861386139,-0.361172560937656,0.324257425742574,8.68831168831169,6.70700636942675,0.133663366336634,0.237623762376237,0,0.00990099009900989,0.0396039603960396,3.87561688311688,26,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034855","CLEAN",1341,0.695003728560775,0.239537361331911,0.519761372110365,8.01715137956749,5.41952789699571,0.155108128262491,0,0,0.0231170768083519,0.0566741237882177,2.39772964899178,28,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034855","PRESSURED",452,0.402654867256637,-0.3899183490429,0.298672566371681,7.35119047619048,6.75274725274725,0.103982300884956,0.256637168141593,0,0.0132743362831858,0.0420353982300885,3.21768768768769,28,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034857","CLEAN",1183,0.730346576500423,0.329487154373504,0.554522400676247,7.18512256973796,5.92361111111111,0.160608622147084,0,0,0.0194420963651732,0.05156382079459,2.4311600338696,28,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034857","PRESSURED",413,0.355932203389831,-0.296499488783903,0.285714285714286,11.6477611940298,5.10204081632653,0.128329297820823,0.188861985472155,0,0.0266343825665859,0.0508474576271186,3.82086826347305,28,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034869","CLEAN",793,0.726355611601513,0.354530491275791,0.583858764186633,8.49180327868852,5.15798611111111,0.17906683480454,0,0,0.0226986128625473,0.0529634300126102,2.61340909090909,22,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0034869","PRESSURED",350,0.388571428571428,-0.523018844807388,0.308571428571429,7.41635687732342,5.25,0.12,0.231428571428572,0,0.0257142857142857,0.0571428571428572,3.43208178438662,21,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035100","CLEAN",276,0.757246376811594,0.201865359119406,0.532608695652174,6.44927536231884,5.94736842105263,0.13768115942029,0,0,0.036231884057971,0.0507246376811594,2.35072463768116,9,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035100","PRESSURED",125,0.344,-0.690449804575239,0.232,7.96739130434782,5.41860465116279,0.056,0.264,0,0.04,0.032,3.21612903225806,10,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035228","CLEAN",799,0.72215269086358,0.23205658877645,0.525657071339174,6.7909887359199,5.18890814558059,0.132665832290363,0,0,0.0137672090112641,0.0375469336670838,2.43918648310388,20,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035228","PRESSURED",233,0.347639484978541,-0.634951648469877,0.244635193133047,6.76331360946746,6.12345679012346,0.0729613733905579,0.274678111587983,0,0.0343347639484979,0.0300429184549356,3.55994082840237,20,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035282","CLEAN",145,0.668965517241379,0.145590209123399,0.448275862068966,6.82758620689655,5.29896907216495,0.131034482758621,0,0,0.00689655172413792,0.0206896551724138,2.54903448275862,4,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035282","PRESSURED",42,0.333333333333333,-1.26692079118456,0.214285714285714,7.64285714285714,4.57142857142857,0.0476190476190476,0.333333333333333,0,0,0,3.10392857142857,4,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035289","CLEAN",614,0.700325732899023,0.176809344026069,0.503257328990228,6.45513866231648,5.08372093023256,0.110749185667752,0.00162866449511401,0,0.0211726384364821,0.0293159609120521,2.31083333333333,18,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035289","PRESSURED",255,0.329411764705882,-0.656688860376009,0.247058823529412,7.96891191709845,6.07142857142857,0.0901960784313725,0.243137254901961,0,0.0274509803921569,0.0235294117647059,3.21146596858639,18,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035704","CLEAN",187,0.631016042780749,0.0796932044248724,0.39572192513369,7.38502673796791,6.07627118644068,0.133689839572193,0,0,0.0213903743315508,0.0320855614973262,2.30839572192513,8,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035704","PRESSURED",90,0.433333333333333,-0.654989866574783,0.366666666666667,4.88888888888889,5.51282051282051,0.1,0.2,0,0.0444444444444445,0.0333333333333333,3.26081081081081,8,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035710","CLEAN",638,0.725705329153605,0.215192574547742,0.540752351097179,7.63793103448276,4.43628509719222,0.133228840125392,0,0,0.0250783699059561,0.0282131661442006,2.38470219435737,21,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035710","PRESSURED",322,0.37888198757764,-0.540752291112632,0.260869565217391,7.49377593360996,5.52459016393443,0.0838509316770186,0.251552795031056,0,0.015527950310559,0.0341614906832299,3.0275,21,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035993","CLEAN",170,0.752941176470588,0.22870521560239,0.529411764705882,6.7,3.9140625,0.111764705882353,0,0,0.0117647058823529,0.0352941176470588,2.13870588235294,12,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0035993","PRESSURED",92,0.33695652173913,-0.598040490618506,0.195652173913043,8.84615384615385,2.54838709677419,0.0652173913043478,0.293478260869565,0,0.0108695652173913,0.0217391304347826,3.53246153846154,9,1,"MODERATE","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036212","CLEAN",1085,0.735483870967742,0.324445094083162,0.559447004608295,6.99447004608295,5.7781954887218,0.164976958525346,0,0,0.0258064516129032,0.0516129032258064,2.17453874538745,25,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036212","PRESSURED",332,0.424698795180723,-0.446052387906214,0.280120481927711,6.26190476190476,4.84397163120567,0.0843373493975904,0.240963855421687,0,0.0240963855421687,0.036144578313253,2.9834,25,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036264","CLEAN",1125,0.714666666666667,0.36861336167351,0.554666666666667,8.35111111111111,5.38805970149254,0.171555555555556,0,0,0.0151111111111111,0.0613333333333334,2.46825467497774,25,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036264","PRESSURED",380,0.334210526315789,-0.461868727184668,0.23421052631579,9.93968253968254,5.90551181102362,0.105263157894737,0.171052631578947,0,0.0289473684210526,0.0289473684210526,3.42520504731861,25,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036355","CLEAN",1075,0.722790697674419,0.316354004456512,0.538604651162791,7.85395348837209,5.01801801801802,0.152558139534884,0,0,0.00930232558139525,0.0455813953488373,2.4963560111836,27,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036355","PRESSURED",518,0.370656370656371,-0.508017700668248,0.260617760617761,8.61421319796954,5.14583333333333,0.0888030888030888,0.239382239382239,0,0.0250965250965251,0.0386100386100386,3.2600253164557,27,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036389","CLEAN",1041,0.730067243035543,0.325975297046374,0.530259365994236,8.2026897214217,4.93552631578947,0.15850144092219,0,0,0.0144092219020173,0.0470701248799232,2.62596153846154,28,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036389","PRESSURED",415,0.32289156626506,-0.55142914102217,0.240963855421687,9.66343042071198,4.37313432835821,0.0891566265060241,0.255421686746988,0,0.0265060240963855,0.0409638554216867,3.80196078431373,28,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036442","CLEAN",969,0.732714138286894,0.266139965944898,0.557275541795666,6.57688338493292,4.88309859154929,0.113519091847265,0,0,0.0123839009287926,0.0557275541795665,2.24198347107438,22,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036442","PRESSURED",394,0.423857868020305,-0.317289112551672,0.347715736040609,8.07894736842105,4.68263473053892,0.0989847715736041,0.225888324873096,0,0.0203045685279188,0.0532994923857868,3.27177631578947,22,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036898","CLEAN",184,0.597826086956522,0.0606853639752393,0.423913043478261,8.30434782608696,3.02727272727273,0.130434782608696,0,0,0.00543478260869564,0.0271739130434783,2.36869565217391,10,1,"STRONG","PRIOR_ONLY","participation","qb_pressure","recent"
"00-0036898","PRESSURED",62,0.306451612903226,-0.700736470044519,0.225806451612903,7.36,4.31578947368421,0.0645161290322581,0.193548387096774,0,0,0.032258064516129,2.8504,10,1,"WEAK","PRIOR_ONLY","participation","qb_pressure","recent"
