"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","rusher_share","evidence_class","availability","source","family","note","window"
"00-0033104","SIXPLUS",16,0.1875,-0.887693571301497,0.1875,7.84615384615385,3.33333333333333,0,0.1875,0,0,0,2.64476923076923,4,0.104575163398693,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033106","FIVE",644,0.639751552795031,0.193005844132944,0.510869565217391,6.4468085106383,7.01699029126213,0.164596273291925,0.0512422360248448,0,0.015527950310559,0.0496894409937887,2.54980491803279,31,0.218675721561969,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033106","FOUR",1953,0.658986175115207,0.113378690277879,0.491039426523298,6.74594594594594,5.44133644133644,0.147977470558116,0.0527393753200206,0,0.0163850486431131,0.0445468509984639,2.73021166306695,31,0.663157894736842,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033106","LT4",133,0.654135338345865,0.187665917255376,0.473684210526316,6.18110236220472,4.59770114942529,0.112781954887218,0.0451127819548873,0,0.00751879699248118,0.0676691729323308,2.54009448818898,26,0.0451612903225806,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033106","SIXPLUS",215,0.548837209302326,0.106685517334513,0.446511627906977,6.325,6.97457627118644,0.0930232558139535,0.0697674418604651,0,0.0186046511627907,0.0976744186046512,2.3019,29,0.0730050933786078,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033108","FIVE",30,0.633333333333333,0.228971302977879,0.5,6.12,4.89473684210526,0.133333333333333,0.166666666666667,0,0,0.0666666666666667,2.20308,5,0.206896551724138,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033108","FOUR",87,0.517241379310345,-0.322913951038802,0.402298850574713,10.6266666666667,2.93333333333333,0.0919540229885057,0.137931034482759,0,0.0344827586206897,0,2.45018666666667,5,0.6,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033108","LT4",18,0.555555555555556,0.0292359181011392,0.388888888888889,9.11764705882353,3.9,0,0.0555555555555555,0,0,0.0555555555555555,2.43364705882353,5,0.124137931034483,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033108","SIXPLUS",10,0.5,-0.3714257281737,0.5,18.2,2.8,0.3,0,0,0.1,0.1,2.8013,4,0.0689655172413793,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033119","FIVE",80,0.55,-0.0720581918872018,0.4875,7.33333333333333,5.36363636363636,0.175,0.1375,0,0.0125,0.0125,2.64202898550725,11,0.15180265654649,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033119","FOUR",405,0.597530864197531,-0.0212206219733057,0.424691358024691,7.7154255319149,4.84710743801653,0.120987654320988,0.0716049382716049,0,0.017283950617284,0.0469135802469136,2.83226666666667,12,0.768500948766603,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033119","LT4",12,0.666666666666667,0.494377378301579,0.666666666666667,5.5,7.5,0.0833333333333333,0,0,0,0,3.45,3,0.0227703984819734,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033119","SIXPLUS",30,0.7,0.0974577433558422,0.566666666666667,8.2962962962963,4.19047619047619,0.266666666666667,0.1,0,0,0.1,2.71111111111111,11,0.0569259962049336,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033275","FIVE",23,0.434782608695652,-0.220475178044897,0.347826086956522,10.9473684210526,9.3,0.173913043478261,0.173913043478261,0,0.0434782608695652,0.0434782608695652,2.46315789473684,4,0.190082644628099,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033275","FOUR",79,0.506329113924051,-0.25631125332195,0.354430379746835,7.42105263157895,7.05,0.126582278481013,0.0379746835443038,0,0.050632911392405,0,2.75789473684211,4,0.652892561983471,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033275","LT4",8,0.125,-0.335432396086083,0.25,17.8571428571429,15,0,0.125,0,0,0,3.51428571428571,5,0.0661157024793388,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033275","SIXPLUS",11,0.272727272727273,-0.625049991953005,0.0909090909090909,0.625,2.66666666666667,0,0.272727272727273,0,0,0,2.02857142857143,2,0.0909090909090909,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033357","FIVE",101,0.514851485148515,-0.184206311194162,0.386138613861386,8.25806451612903,6.96153846153846,0.148514851485149,0.0792079207920792,0,0.0297029702970297,0.0396039603960396,2.85781720430108,18,0.301492537313433,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033357","FOUR",184,0.614130434782609,0.0767321445155745,0.478260869565217,8.81927710843373,4.70796460176991,0.168478260869565,0.0978260869565217,0,0.0326086956521739,0.0434782608695652,2.87764457831325,18,0.549253731343284,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033357","LT4",21,0.666666666666667,0.29887183103849,0.476190476190476,5.95238095238095,3.57142857142857,0.19047619047619,0,0,0,0,2.62157142857143,7,0.0626865671641791,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033357","SIXPLUS",29,0.551724137931034,-0.135843699189085,0.413793103448276,6.73076923076923,6.9375,0.241379310344828,0.103448275862069,0,0,0,2.68534615384615,11,0.0865671641791045,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033537","FIVE",140,0.478571428571429,-0.245365904122979,0.357142857142857,8.33928571428571,5.73134328358209,0.114285714285714,0.2,0,0.00714285714285715,0.0357142857142857,2.68278571428571,13,0.224358974358974,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033537","FOUR",409,0.569682151589242,-0.181662122425485,0.383863080684597,7.63852242744063,4.5793991416309,0.0831295843520782,0.0733496332518338,0,0.0244498777506112,0.0244498777506112,3.0075079787234,14,0.655448717948718,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033537","LT4",33,0.606060606060606,-0.0133647025470056,0.363636363636364,8.46666666666667,4.35,0.0606060606060606,0.0909090909090909,0,0,0.0303030303030303,3.0405,8,0.0528846153846154,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033537","SIXPLUS",42,0.5,-0.239837123696781,0.357142857142857,9.21212121212121,3.57142857142857,0.0952380952380952,0.214285714285714,0,0.0238095238095238,0.0714285714285714,3.03224242424242,12,0.0673076923076923,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033873","FIVE",801,0.635455680399501,0.273927114142003,0.523096129837703,7.7509778357236,7.04125736738703,0.17478152309613,0.0424469413233457,0,0.017478152309613,0.0674157303370788,2.62868187744459,31,0.164072101597706,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033873","FOUR",3246,0.632470733210104,0.178617200046756,0.500616142945163,7.9075331393469,5.89381393083293,0.144485520640789,0.0471349353049909,0,0.0181762168823167,0.0452865064695012,2.89050113158746,31,0.664891437935272,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033873","LT4",634,0.66403785488959,0.231772556019681,0.506309148264984,6.39739413680782,6.4750593824228,0.129337539432177,0.0315457413249213,0,0.0141955835962145,0.0694006309148265,2.64912602291326,31,0.129864809504302,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0033873","SIXPLUS",201,0.54726368159204,0.149485072106155,0.467661691542289,8.02094240837696,7.06363636363636,0.129353233830846,0.0497512437810945,0,0.0149253731343283,0.109452736318408,2.48255789473684,27,0.0411716509627202,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034771","FIVE",112,0.5,0.0308468519011888,0.357142857142857,9.83653846153846,7.08928571428571,0.125,0.0714285714285714,0,0.00892857142857142,0.0357142857142857,2.63713461538462,13,0.210131332082552,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034771","FOUR",320,0.678125,-0.0265684590590114,0.446875,6.3235294117647,5.45622119815668,0.096875,0.04375,0,0.025,0.028125,2.69117704918033,14,0.600375234521576,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034771","LT4",46,0.695652173913043,-0.0954462997525222,0.434782608695652,6.08695652173913,3.40625,0.0434782608695652,0,0,0.0217391304347826,0.0434782608695652,2.36876086956522,11,0.0863039399624766,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034771","SIXPLUS",55,0.436363636363636,-0.18281371055634,0.363636363636364,11.8867924528302,6.16666666666667,0.181818181818182,0.0363636363636364,0,0.0545454545454545,0.109090909090909,2.81365384615385,11,0.103189493433396,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034796","FIVE",693,0.588744588744589,0.151515017405933,0.486291486291486,8.3496835443038,5.7671568627451,0.152958152958153,0.088023088023088,0,0.0144300144300144,0.0678210678210678,2.73339240506329,29,0.223837209302326,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034796","FOUR",1824,0.616776315789474,0.155111586224406,0.484100877192982,9.18632075471698,5.10577777777777,0.157894736842105,0.0701754385964911,0,0.018640350877193,0.0509868421052632,3.05318160377358,29,0.589147286821705,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034796","LT4",230,0.7,0.304187165372066,0.508695652173913,7.74090909090909,6.2360248447205,0.147826086956522,0.0434782608695652,0,0.0173913043478261,0.0652173913043479,2.83485909090909,28,0.0742894056847545,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034796","SIXPLUS",349,0.504297994269341,-0.0822417097537805,0.415472779369627,8.003125,5.39204545454546,0.123209169054441,0.0830945558739255,0,0.0229226361031519,0.0916905444126075,2.63408125,28,0.112726098191214,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034855","FIVE",340,0.594117647058824,0.0952607217361433,0.482352941176471,8.35534591194969,5.38613861386139,0.152941176470588,0.0647058823529411,0,0.011764705882353,0.0588235294117648,2.44411949685535,27,0.189732142857143,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034855","FOUR",1210,0.64297520661157,0.0988119669382982,0.469421487603306,7.81073943661972,5.68508997429306,0.14297520661157,0.0611570247933885,0,0.0239669421487603,0.0462809917355372,2.5991013215859,28,0.675223214285714,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034855","LT4",134,0.567164179104478,-0.0463188488074602,0.388059701492537,8.184,6.4078947368421,0.126865671641791,0.0671641791044776,0,0.0298507462686567,0.0597014925373135,2.73756097560976,21,0.0747767857142857,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034855","SIXPLUS",108,0.537037037037037,-0.00257869828721873,0.444444444444444,6.81443298969072,4.86206896551724,0.12037037037037,0.101851851851852,0,0,0.101851851851852,2.27208333333333,25,0.0602678571428571,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034857","FIVE",893,0.538633818589026,0.0341055995678351,0.433370660694289,8.5,5.94386694386695,0.139977603583427,0.0638297872340425,0,0.0223964165733482,0.0492721164613663,2.76722088835534,31,0.207288765088208,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034857","FOUR",2632,0.639817629179332,0.164675127653316,0.502279635258358,8.74749899959982,4.78444180522566,0.14855623100304,0.050531914893617,0,0.0208966565349544,0.0429331306990881,2.94704601840736,31,0.610956360259981,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034857","LT4",419,0.64200477326969,0.189881643120021,0.510739856801909,8.24146341463414,4.71003717472119,0.109785202863962,0.0214797136038187,0,0.0286396181384248,0.0811455847255369,2.82619756097561,31,0.0972609099350046,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034857","SIXPLUS",364,0.494505494505495,-0.0313460861714236,0.392857142857143,9.60778443113772,6.28888888888889,0.137362637362637,0.0824175824175824,0,0.0192307692307692,0.0796703296703297,2.68228143712575,30,0.0844939647168059,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034869","FIVE",108,0.601851851851852,0.235828006385242,0.537037037037037,8.1764705882353,7.12307692307692,0.194444444444444,0.0555555555555555,0,0.0462962962962963,0.0648148148148148,2.80882352941176,14,0.216,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034869","FOUR",324,0.682098765432099,0.151528064671458,0.521604938271605,7.72402597402597,5.26696832579186,0.175925925925926,0.0493827160493826,0,0.0185185185185185,0.0462962962962962,2.73928571428571,14,0.648,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034869","LT4",15,0.666666666666667,-0.160533925638288,0.533333333333333,7,3.6,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0,3.31538461538462,9,0.03,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034869","SIXPLUS",53,0.509433962264151,-0.211555578259494,0.433962264150943,8.9795918367347,4.25925925925926,0.132075471698113,0.0754716981132076,0,0.0377358490566038,0.0566037735849057,2.41020408163265,13,0.106,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034899","FIVE",33,0.666666666666667,0.13904460598727,0.515151515151515,6.90625,4.72727272727273,0.0909090909090909,0.0303030303030303,0,0,0.0303030303030303,2.77946875,2,0.289473684210526,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034899","FOUR",65,0.461538461538462,-0.495564689055277,0.292307692307692,9.35,4.33333333333333,0.0923076923076923,0.076923076923077,0,0.0769230769230769,0,3.08315,4,0.570175438596491,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034899","LT4",8,0.75,0.218826801858086,0.5,6.71428571428571,8.16666666666667,0.125,0.125,0,0,0,2.68457142857143,3,0.0701754385964912,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0034899","SIXPLUS",8,0.375,-0.447859096064349,0.375,10.4,5,0.125,0.375,0,0,0,2.9034,2,0.0701754385964912,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035100","FIVE",57,0.596491228070175,-0.065480257453994,0.456140350877193,5.90566037735849,5.20588235294118,0.087719298245614,0.0701754385964912,0,0.0526315789473685,0.0701754385964912,2.45679245283019,8,0.14214463840399,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035100","FOUR",298,0.644295302013423,-0.155594571038549,0.432885906040269,6.40073529411764,5.76041666666667,0.10738255033557,0.087248322147651,0,0.0402684563758389,0.0335570469798658,2.59831501831502,10,0.743142144638404,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035100","LT4",19,0.578947368421053,0.245061154650389,0.421052631578947,15.1176470588235,2.45454545454545,0.157894736842105,0.105263157894737,0,0,0,3.14117647058824,6,0.0473815461346633,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035100","SIXPLUS",27,0.555555555555556,0.550074387076258,0.481481481481482,7.76923076923077,11.0666666666667,0.185185185185185,0.037037037037037,0,0,0.148148148148148,2.11346153846154,6,0.0673316708229426,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035228","FIVE",585,0.582905982905983,0.00840444867180984,0.463247863247863,7.84190476190476,5.6891495601173,0.135042735042735,0.102564102564103,0,0.0188034188034188,0.0376068376068376,2.68017714285714,30,0.18756011542161,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035228","FOUR",2053,0.649293716512421,0.0533793323352371,0.465172917681442,7.4560950413223,4.94448612153038,0.119824646858256,0.0569897710667316,0,0.0175353141743789,0.0345835362883585,2.72333935950413,30,0.658223789676178,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035228","LT4",311,0.717041800643087,0.0346880319165652,0.459807073954984,5.24025974025974,5.5067264573991,0.0707395498392283,0.00964630225080385,0,0.022508038585209,0.0546623794212219,2.61087012987013,30,0.0997114459762744,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035228","SIXPLUS",170,0.452941176470588,-0.220591634149985,0.352941176470588,8.47741935483871,4.64935064935065,0.129411764705882,0.088235294117647,0,0.0352941176470588,0.0647058823529412,2.58552903225806,30,0.0545046489259378,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035232","FIVE",98,0.551020408163265,-0.00017318534353439,0.438775510204082,6.40697674418605,8.5,0.142857142857143,0.122448979591837,0,0.0102040816326531,0.0204081632653061,2.4771976744186,13,0.199186991869919,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035232","FOUR",315,0.533333333333333,-0.251340210100721,0.368253968253968,7.64912280701755,4.85714285714286,0.0952380952380952,0.092063492063492,0,0.0317460317460318,0.0285714285714286,2.74081818181818,13,0.640243902439024,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035232","LT4",42,0.666666666666667,-0.255446964702055,0.357142857142857,8.5609756097561,4.42857142857143,0.0952380952380952,0.0238095238095238,0,0.0714285714285714,0,3.08924390243902,10,0.0853658536585366,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035232","SIXPLUS",37,0.45945945945946,-0.121957482654503,0.405405405405405,9.7,4.76470588235294,0.108108108108108,0.189189189189189,0,0,0.027027027027027,2.4001,11,0.0752032520325203,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035282","FIVE",33,0.606060606060606,-0.110018095289011,0.333333333333333,5.36363636363636,4.9,0,0,0,0,0,2.40209090909091,4,0.175531914893617,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035282","FOUR",138,0.608695652173913,-0.0901985341053808,0.405797101449275,7.38759689922481,5.5,0.13768115942029,0.0652173913043478,0,0,0.0217391304347826,2.72767441860465,4,0.734042553191489,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035282","LT4",4,0.75,-0.312129711266607,0.75,9.5,0,0,0,0,0,0,2.975,3,0.0212765957446809,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035282","SIXPLUS",13,0.384615384615385,-1.15481179637181,0.307692307692308,4.5,4.4,0.153846153846154,0.384615384615385,0,0.0769230769230769,0,1.98125,3,0.0691489361702128,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035577","FIVE",57,0.456140350877193,-0.657386843880459,0.280701754385965,7.84,5.30769230769231,0.087719298245614,0.12280701754386,0,0.0526315789473685,0,2.87106,7,0.325714285714286,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035577","FOUR",90,0.644444444444444,0.163504696536499,0.455555555555556,6.48192771084337,6.70689655172414,0.1,0.0777777777777778,0,0.0444444444444445,0.0333333333333333,2.9178313253012,7,0.514285714285714,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035577","LT4",8,0.625,-0.0693058343087793,0.375,1.875,4.4,0,0,0,0,0,2.185375,6,0.0457142857142857,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035577","SIXPLUS",20,0.55,-0.218649772637506,0.45,12.1052631578947,2.27272727272727,0.15,0.05,0,0.05,0.1,2.70852631578947,5,0.114285714285714,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035652","FIVE",39,0.435897435897436,-0.954004253616653,0.256410256410256,7.9,2.58823529411765,0.0256410256410256,0.230769230769231,0,0,0.0512820512820513,2.56156666666667,5,0.280575539568345,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035652","FOUR",78,0.41025641025641,-0.404285287503955,0.282051282051282,7.35820895522388,5.84375,0.0769230769230769,0.141025641025641,0,0.0128205128205128,0.0128205128205128,3.21570149253731,6,0.561151079136691,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035652","LT4",3,0.333333333333333,-1.43708141613752,0.333333333333333,16,0,0.333333333333333,0,0,0.333333333333333,0,2.43566666666667,3,0.0215827338129496,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035652","SIXPLUS",19,0.421052631578947,-0.545737935193373,0.368421052631579,14.6315789473684,5.375,0.210526315789474,0,0,0.105263157894737,0,2.61284210526316,5,0.136690647482014,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035710","FIVE",102,0.607843137254902,0.16840486590115,0.480392156862745,7.74226804123711,5.69354838709677,0.147058823529412,0.0490196078431373,0,0.00980392156862745,0.0294117647058824,2.5375,12,0.252475247524752,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035710","FOUR",256,0.69921875,0.206691344931087,0.54296875,8.19421487603306,4.95530726256983,0.1796875,0.0546875,0,0.02734375,0.0546875,2.65661157024793,12,0.633663366336634,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035710","LT4",8,0.875,0.079149304798193,0.375,2.375,4.71428571428571,0.125,0,0,0,0,1.95,6,0.0198019801980198,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035710","SIXPLUS",38,0.342105263157895,-0.290661075810396,0.289473684210526,9.17142857142857,5.46153846153846,0.131578947368421,0.0789473684210526,0,0,0.0526315789473684,2.37428571428571,10,0.0940594059405941,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035993","FIVE",97,0.639175257731959,0.0476642333004548,0.45360824742268,6.67045454545454,3.80645161290323,0.0824742268041237,0.0927835051546391,0,0.0103092783505155,0.0309278350515464,2.55653409090909,11,0.220454545454545,"MODERATE","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035993","FOUR",288,0.614583333333333,-0.11012715287383,0.413194444444444,7.80898876404495,3.19774011299435,0.0659722222222222,0.0729166666666667,0,0.0173611111111111,0.0208333333333333,2.65586516853933,13,0.654545454545455,"STRONG","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035993","LT4",19,0.789473684210526,-0.11656569729624,0.578947368421053,5.36842105263158,5,0.105263157894737,0,0,0.0526315789473684,0,2.54573684210526,8,0.0431818181818182,"INSUFFICIENT","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
"00-0035993","SIXPLUS",36,0.527777777777778,-0.232964757662041,0.305555555555556,7,3.10526315789474,0.166666666666667,0.194444444444444,0,0,0.0277777777777778,2.64631034482759,7,0.0818181818181818,"WEAK","PRIOR_ONLY","participation","qb_rusher_count","5+ = blitz PROXY (rusher count, not charted blitzer identity)","current_team"
