"gsis_id","n","left_pct","middle_pct","right_pct","behind_los_pct","short_pct","intermediate_pct","deep_pct","deep_left_pct","deep_middle_pct","deep_right_pct","intermediate_middle_pct","short_middle_pct","left_pct_vs_league","middle_pct_vs_league","right_pct_vs_league","behind_los_pct_vs_league","short_pct_vs_league","intermediate_pct_vs_league","deep_pct_vs_league","deep_left_pct_vs_league","deep_middle_pct_vs_league","deep_right_pct_vs_league","intermediate_middle_pct_vs_league","short_middle_pct_vs_league","window"
"00-0022177",53,0.283018867924528,0.188679245283019,0.528301886792453,0.188679245283019,0.358490566037736,0.245283018867925,0.207547169811321,0.0566037735849057,0.0566037735849057,0.0943396226415094,0.0188679245283019,0.0943396226415094,-0.0867620794422134,-0.0378519693183628,0.124614048760576,0.0365908265143723,-0.155026720453753,0.0291141265754502,0.0893217673639301,0.00944284249155701,0.0350455164333876,0.0448334084389855,-0.0443829250385387,-0.033175174978108,"career"
"00-0022787",1063,0.347130761994356,0.285042333019755,0.367826904985889,0.13170272812794,0.538099717779868,0.242709313264346,0.0874882408278457,0.0376293508936971,0.0216368767638758,0.0282220131702728,0.0799623706491063,0.164628410159925,-0.0226501853723861,0.0585111184183738,-0.0358609330459877,-0.0203856906407068,0.0245824312883799,0.0265404209718718,-0.030737161619545,-0.00953158019965157,7.86196123577707e-05,-0.0212842010322512,0.0167115210822657,0.0371136125403073,"career"
"00-0022803",4193,0.350584307178631,0.266873360362509,0.38254233245886,0.124254710231338,0.544478893393751,0.216551395182447,0.114715001192464,0.0450751252086811,0.0221798235153828,0.0474600524683997,0.0701168614357262,0.162890531838779,-0.0191966401881106,0.0403421457611273,-0.0211455055730167,-0.0278337085373087,0.030961606902263,0.000382502889972575,-0.00351040125492705,-0.00208580588466752,0.000621566363864727,-0.00204616173412426,0.00686601186888564,0.0353757342191615,"career"
"00-0022864",40,0.425,0.2,0.375,0.125,0.525,0.225,0.125,0.05,0,0.075,0.1,0.1,0.0552190526332583,-0.0265312146013816,-0.0286878380318767,-0.0270884187686466,0.0114827135085116,0.00883110770752565,0.00677459755260933,0.00283906890665135,-0.0215582571515181,0.025493785797476,0.0367491504331594,-0.0275147976196174,"career"
"00-0022924",5096,0.338108320251177,0.281004709576138,0.380886970172684,0.157967032967033,0.501962323390895,0.210164835164835,0.129905808477237,0.0443485086342229,0.0239403453689168,0.0616169544740973,0.0669152276295133,0.164246467817896,-0.0316726271155643,0.0544734949747565,-0.0228008678591922,0.00587861419838637,-0.0115549631005936,-0.00600405712763918,0.0116804060298464,-0.00281242245912573,0.00238208821739875,0.0121107402715734,0.00366437806267277,0.036731670198279,"career"
"00-0022942",5168,0.386996904024768,0.244775541795666,0.368227554179567,0.15905572755418,0.494388544891641,0.233552631578947,0.113003095975232,0.0481811145510836,0.0224458204334365,0.0423761609907121,0.0659829721362229,0.143188854489164,0.0172159566580262,0.018244327194284,-0.0354602838523101,0.00696730878553298,-0.0191287415998476,0.017383739286473,-0.00522230647215847,0.00102018345773494,0.000887563281918479,-0.0071300532118119,0.00273212256938234,0.0156740568695466,"career"
"00-0023436",3222,0.353817504655493,0.219118559900683,0.427063935443824,0.175667287399131,0.55586592178771,0.177529484792055,0.0909373060211049,0.0394165114835506,0.0180012414649286,0.0335195530726257,0.0490378646803228,0.141837368094351,-0.0159634427112482,-0.00741265470069885,0.023376097411947,0.0235788686304844,0.0423486352962211,-0.0386394075004197,-0.0272880964262858,-0.00774441960979806,-0.00355701568658944,-0.0159866611298983,-0.0142129848865178,0.0143225704747339,"career"
"00-0023459",6606,0.376627308507417,0.211625794732062,0.411746896760521,0.17332727823191,0.502573418104753,0.195125643354526,0.12897366030881,0.0498032092037542,0.0230093854072056,0.0561610656978504,0.063427187405389,0.102633969118983,0.00684636114067583,-0.0149054198693199,0.00805905872864404,0.0212388594632638,-0.0109438683867352,-0.0210432489379482,0.0107482578614195,0.00264227811040551,0.00145112825568752,0.00665485149532647,0.000176337838548465,-0.0248808285006347,"career"
"00-0023460",385,0.454545454545455,0.174025974025974,0.371428571428571,0.137662337662338,0.581818181818182,0.187012987012987,0.0935064935064935,0.0571428571428571,0.0155844155844156,0.0207792207792208,0.0311688311688312,0.111688311688312,0.0847645071787129,-0.0525052405754076,-0.0322592666033052,-0.0144260811063089,0.0683008953266934,-0.0291559052794873,-0.0247189089408972,0.00998192604950849,-0.00597384156710247,-0.0287269934233032,-0.0320820183980094,-0.0158264859313057,"career"
"00-0023541",506,0.353754940711462,0.268774703557312,0.377470355731225,0.185770750988142,0.531620553359684,0.16600790513834,0.116600790513834,0.0533596837944664,0.0237154150197628,0.0395256916996047,0.0553359683794466,0.16403162055336,-0.0160260066552792,0.0422434889559306,-0.0262174823006514,0.0336823322194957,0.0181032668681954,-0.0501609871541344,-0.00162461193355667,0.00619875270111775,0.00215715786824479,-0.00998052250291923,-0.00791488118739393,0.0365168229337423,"career"
