"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","coverage_rate_mz","evidence_class","availability","source","family","window"
"00-0029604","COVER_6",33,0.696969696969697,-0.114594452913132,0.484848484848485,6.1875,3.60869565217391,0.0909090909090909,0.0303030303030303,0,0.0606060606060606,0,2.5525,12,1,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029604","OTHER",20,0.55,0.244384006011088,0.45,6.77777777777778,5.63636363636364,0.2,0.1,0,0,0.05,2.78777777777778,10,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029668","2_MAN",14,0.857142857142857,-0.149968050918146,0.785714285714286,9.28571428571429,3.08333333333333,0.142857142857143,0,0,0.0714285714285714,0,2.77442857142857,7,0.970992366412214,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029668","COVER_0",25,0.84,0.833385326122847,0.68,5.24,2.71428571428571,0.04,0,0,0,0.56,2.3174,11,0.970992366412214,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029668","COVER_1",221,0.597285067873303,0.188414390216622,0.51131221719457,8.69683257918552,4.13636363636364,0.135746606334842,0,0,0.0226244343891403,0.0723981900452489,2.56009502262443,13,0.970992366412214,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029668","COVER_2",100,0.78,0.364007610757431,0.55,7.1,5.01282051282051,0.21,0,0,0.00999999999999999,0.03,2.79365,13,0.970992366412214,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029668","COVER_3",161,0.658385093167702,0.0504417904702259,0.459627329192547,6.72049689440994,4.33018867924528,0.124223602484472,0,0,0.0310559006211181,0.0248447204968944,2.64831677018634,13,0.970992366412214,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029668","COVER_4",77,0.701298701298701,0.0390427789136833,0.493506493506494,5.87012987012987,5.48148148148148,0.0649350649350649,0,0,0.025974025974026,0,2.55025974025974,12,0.970992366412214,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029668","COVER_6",33,0.696969696969697,0.429253300305367,0.575757575757576,8.54545454545454,6.60869565217391,0.303030303030303,0,0,0.0303030303030303,0.0606060606060606,2.97221212121212,10,0.970992366412214,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029668","OTHER",5,0.6,-0.16382495812346,0.4,11.6,9,0,0,0,0,0,2.1466,3,0.970992366412214,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029682","2_MAN",6,0.666666666666667,0.0442468146405493,0.5,8,1.25,0,0,0,0,0,3.468,2,0.907216494845361,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029682","COVER_0",8,0.625,0.905240101848311,0.5,2.625,10.4,0.125,0,0,0,0.5,2.22975,3,0.907216494845361,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029682","COVER_1",61,0.59016393442623,0.0948585823978186,0.475409836065574,8.47540983606557,6.27777777777778,0.180327868852459,0,0,0.0327868852459016,0.0163934426229508,2.61406557377049,6,0.907216494845361,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029682","COVER_2",33,0.666666666666667,0.0430340888169399,0.393939393939394,8.48484848484848,3.95454545454545,0.0909090909090909,0,0,0,0,3.09133333333333,5,0.907216494845361,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029682","COVER_3",35,0.714285714285714,0.36093121613915,0.514285714285714,7.05714285714286,8.32,0.142857142857143,0,0,0,0.0285714285714286,2.62105714285714,6,0.907216494845361,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029682","COVER_4",16,0.5,-0.432021333686153,0.25,8.625,4.25,0.0625,0,0,0.0625,0,3.0764375,5,0.907216494845361,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029682","COVER_6",15,0.666666666666667,0.0273869245739964,0.4,11.6,4.1,0.2,0,0,0.0666666666666667,0,2.92746666666667,4,0.907216494845361,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029682","OTHER",2,1,0.0147246989799896,0.5,-1,8,0,0,0,0,0,1.818,1,0.907216494845361,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029701","2_MAN",40,0.575,0.178921489950295,0.425,9.54054054054054,4.04347826086956,0.2,0.075,0,0.025,0.025,2.59232432432432,16,0.9324391455539,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029701","COVER_0",65,0.615384615384615,0.358507850602731,0.523076923076923,5.50769230769231,2.975,0.0615384615384615,0,0,0,0.307692307692308,2.44355384615385,22,0.9324391455539,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029701","COVER_1",561,0.622103386809269,0.267666340081154,0.524064171122995,8.81735985533454,5.63323782234957,0.151515151515152,0.0142602495543671,0,0.0231729055258467,0.071301247771836,2.69640217391304,29,0.9324391455539,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029701","COVER_2",238,0.684873949579832,0.124363889956688,0.5,7.63675213675214,4.57668711656442,0.117647058823529,0.0168067226890757,0,0.0252100840336134,0.0168067226890756,2.70287553648069,27,0.9324391455539,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029701","COVER_3",531,0.685499058380414,0.259375897769199,0.546139359698682,8.03605313092979,6.0054945054945,0.186440677966102,0.00753295668549901,0,0.0169491525423729,0.0263653483992467,2.71444866920152,29,0.9324391455539,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029701","COVER_4",269,0.657992565055762,0.220819004169752,0.490706319702602,8.06844106463878,4.87570621468926,0.130111524163569,0.0223048327137546,0,0.0260223048327138,0.0483271375464684,2.72535741444867,26,0.9324391455539,"STRONG","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029701","COVER_6",145,0.675862068965517,0.150391076781566,0.517241379310345,7.79577464788732,4.38775510204082,0.096551724137931,0.0206896551724138,0,0.0206896551724138,0,2.79256338028169,27,0.9324391455539,"MODERATE","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0029701","OTHER",28,0.714285714285714,-0.0154622957114563,0.464285714285714,9.12,5.1,0.285714285714286,0.107142857142857,0,0.0357142857142857,0.0357142857142857,2.58388,9,0.9324391455539,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030520","2_MAN",4,0.25,-1.10367503596353,0.25,8.5,2,0,0,0,0,0,2.64425,2,0.947976878612717,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030520","COVER_0",10,0.4,-0.510631953680299,0.2,5.7,3,0,0,0,0,0.2,2.1652,3,0.947976878612717,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030520","COVER_1",38,0.447368421052632,-0.597677309394442,0.368421052631579,7.57894736842105,6,0.157894736842105,0,0,0.105263157894737,0,2.92202631578947,4,0.947976878612717,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030520","COVER_2",21,0.666666666666667,-0.0788663799841224,0.476190476190476,4.61904761904762,4.42857142857143,0.0476190476190476,0,0,0.0476190476190476,0,2.66257142857143,3,0.947976878612717,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030520","COVER_3",67,0.611940298507463,-0.256761729335864,0.373134328358209,7.86567164179104,4.95121951219512,0.0597014925373134,0,0,0.0597014925373135,0.0149253731343284,2.69032835820895,5,0.947976878612717,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030520","COVER_4",14,0.785714285714286,0.30744972962462,0.571428571428571,8.42857142857143,3.09090909090909,0.0714285714285714,0,0,0,0.0714285714285715,2.46728571428571,4,0.947976878612717,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030520","COVER_6",10,0.2,-0.810024839924881,0.1,8.9,0,0,0,0,0.1,0,2.9794,3,0.947976878612717,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030533","COVER_0",5,0.6,0.88097989493981,0.4,12.4,7.66666666666667,0.4,0,0,0,0.2,2.496,2,0.96,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030533","COVER_1",32,0.5625,0.400621559621812,0.53125,13.03125,5,0.25,0,0,0.0625,0.03125,2.58025,4,0.96,"WEAK","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030533","COVER_2",25,0.64,-0.278047940582119,0.44,3.48,5.0625,0.04,0,0,0.08,0,2.6694,3,0.96,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030533","COVER_3",25,0.48,0.294951662903186,0.4,11,6.75,0.2,0,0,0,0.04,2.63272,3,0.96,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030533","COVER_4",3,0.666666666666667,-0.547227631303637,0.333333333333333,12,5.5,0.333333333333333,0,0,0,0,3.01433333333333,2,0.96,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030533","COVER_6",6,0.333333333333333,-0.216457267544077,0.333333333333333,14.5,1,0.166666666666667,0,0,0,0,2.6915,1,0.96,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030565","2_MAN",13,0.692307692307692,0.649918460610698,0.538461538461538,8.36363636363636,8.44444444444444,0.153846153846154,0.153846153846154,0,0,0.0769230769230769,3.11818181818182,6,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
"00-0030565","COVER_0",17,0.529411764705882,-0.0332895382889546,0.470588235294118,1.92307692307692,4.88888888888889,0.0588235294117647,0.235294117647059,0,0,0.235294117647059,2.32307692307692,9,1,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage_family","current_team"
