"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","formation_share","evidence_class","availability","source","family","window"
"00-0026498","SINGLEBACK",194,0.628865979381443,0.225280328005818,0.515463917525773,8.22282608695652,7.14754098360656,0.190721649484536,0.0515463917525774,0,0.0206185567010309,0.0618556701030928,3.11016304347826,19,0.0726319730438038,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0026498","UNDER CENTER",492,0.672764227642276,0.316818202374715,0.56910569105691,7.99577167019027,6.31419939577039,0.217479674796748,0.0386178861788618,0,0.00406504065040651,0.0792682926829267,2.93824152542373,28,0.184200673904905,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027688","EMPTY",33,0.727272727272727,-0.212940292458015,0.333333333333333,4.29032258064516,4.08333333333333,0.0303030303030303,0.0606060606060606,0,0,0.0303030303030303,1.78138709677419,7,0.132530120481928,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027688","I_FORM",4,0.5,-0.311120999787818,0.25,-5,15,0.25,0.25,0,0,0,2.69633333333333,4,0.0160642570281124,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027688","PISTOL",9,0.777777777777778,0.40612557843431,0.555555555555556,9.88888888888889,3,0.222222222222222,0,0,0,0,3.32566666666667,4,0.036144578313253,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027688","SHOTGUN",195,0.656410256410256,-7.10330478291376e-05,0.456410256410256,5.94505494505494,5.015625,0.123076923076923,0.0666666666666667,0,0.0153846153846154,0.0153846153846154,2.38262637362637,7,0.783132530120482,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027688","SINGLEBACK",8,0.375,-1.63282146743586,0.125,4,6.66666666666667,0,0.25,0,0.125,0,2.831,5,0.0321285140562249,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027939","EMPTY",266,0.556390977443609,-0.00980851851203036,0.43984962406015,9.9753086419753,4.21621621621622,0.131578947368421,0.0864661654135338,0,0.0413533834586466,0.0300751879699248,2.64476131687243,27,0.148603351955307,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027939","I_FORM",69,0.492753623188406,-0.0111820127070962,0.449275362318841,10.3548387096774,7.02941176470588,0.144927536231884,0.101449275362319,0,0.0289855072463768,0.0289855072463768,3.13598387096774,22,0.0385474860335196,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027939","JUMBO",11,0.727272727272727,0.896974425236377,0.727272727272727,2.5,12.25,0.272727272727273,0.0909090909090909,0,0,0.363636363636364,2.7543,7,0.00614525139664804,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027939","PISTOL",29,0.655172413793103,-0.302276553161611,0.344827586206897,6.2,4.8421052631579,0.103448275862069,0.137931034482759,0,0,0,2.7474,11,0.0162011173184358,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027939","SHOTGUN",1341,0.555555555555555,-0.0302884885782816,0.428784489187174,8.47870662460566,5.12751677852349,0.128262490678598,0.0544369873228934,0,0.0260999254287845,0.0402684563758389,2.63480599369085,27,0.749162011173184,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027939","SINGLEBACK",74,0.581081081081081,0.0418509599796773,0.513513513513513,6.3235294117647,6.88372093023256,0.162162162162162,0.0810810810810811,0,0.0135135135135135,0.0135135135135135,3.04770588235294,23,0.041340782122905,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027973","PISTOL",9,0.777777777777778,0.417773851335773,0.666666666666667,5.33333333333333,5.85714285714286,0.222222222222222,0,0,0,0,2.3875,2,0.032967032967033,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027973","SHOTGUN",225,0.608888888888889,-0.0909739171175114,0.413333333333333,7.26415094339623,4.10948905109489,0.115555555555556,0.0577777777777777,0,0.0311111111111111,0.0444444444444444,2.36682464454976,10,0.824175824175824,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027973","UNDER CENTER",39,0.538461538461539,-0.228249109684466,0.384615384615385,8.79411764705882,3.47619047619048,0.153846153846154,0.128205128205128,0,0,0,2.68529411764706,9,0.142857142857143,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027974","EMPTY",25,0.56,0.0243753394414671,0.4,9.70833333333333,4.57142857142857,0.08,0.04,0,0,0.04,2.30366666666667,7,0.069060773480663,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027974","PISTOL",22,0.545454545454545,0.229952010786515,0.454545454545455,11.75,10.25,0.363636363636364,0.0909090909090909,0,0,0,2.6897,9,0.0607734806629834,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027974","SHOTGUN",311,0.527331189710611,-0.0427612146114201,0.395498392282958,7.75268817204301,5.48780487804878,0.122186495176849,0.102893890675241,0,0.0128617363344051,0.045016077170418,2.80110752688172,11,0.859116022099447,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0027974","SINGLEBACK",4,0.75,0.719678172768909,0.75,4.75,5.66666666666667,0,0,0,0,0.25,3.7155,3,0.0110497237569061,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028012","EMPTY",3,1,-0.543367855949327,0.333333333333333,4,2,0,0,0,0,0,2.05166666666667,2,0.136363636363636,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028012","I_FORM",3,0.666666666666667,0.864719574262078,0.666666666666667,12,9.5,0,0,0,0,0.333333333333333,2.74066666666667,2,0.136363636363636,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028012","JUMBO",1,1,2.10915010189638,1,2,0,0,0,0,0,1,2.688,1,0.0454545454545455,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028012","SHOTGUN",13,0.384615384615385,-0.565354138276934,0.307692307692308,8.92307692307692,4.8,0,0,0,0.0769230769230769,0,2.41738461538462,3,0.590909090909091,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028012","SINGLEBACK",2,0.5,-0.311328041716479,0.5,12.5,0,0,0,0,0,0,2.2885,1,0.0909090909090909,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028090","EMPTY",13,0.615384615384615,-0.154370797806993,0.307692307692308,5.30769230769231,5,0.0769230769230769,0,0,0,0,2.17623076923077,4,0.12037037037037,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028090","I_FORM",5,0.6,0.535536448226776,0.6,17.5,11,0.2,0.2,0,0,0,3.01025,3,0.0462962962962963,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028090","PISTOL",1,0,-1.54060247680172,0,31,,0,0,0,0,0,5.642,1,0.00925925925925926,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028090","SHOTGUN",70,0.385714285714286,-0.334546840600493,0.3,9.83606557377049,3.25925925925926,0.0714285714285714,0.128571428571429,0,0.0428571428571429,0.0428571428571429,2.65204918032787,4,0.648148148148148,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028090","SINGLEBACK",19,0.421052631578947,0.039769498646676,0.421052631578947,13.0588235294118,1.125,0.0526315789473684,0.105263157894737,0,0,0.0526315789473684,3.72711764705882,4,0.175925925925926,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028118","PISTOL",4,0.75,-0.056440397980623,0.25,6,3.66666666666667,0,0,0,0,0,2.15,3,0.0236686390532544,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028118","SHOTGUN",142,0.556338028169014,-0.00819666384762292,0.443661971830986,7.8062015503876,4.37974683544304,0.0492957746478873,0.0915492957746479,0,0.0281690140845071,0.0422535211267606,2.61550387596899,7,0.840236686390533,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028118","UNDER CENTER",23,0.652173913043478,0.00488941837861415,0.521739130434783,9.18181818181818,2.8,0.130434782608696,0.0434782608695652,0,0.0434782608695652,0.0869565217391305,4.07391304347826,6,0.136094674556213,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028986","SHOTGUN",47,0.574468085106383,-0.384757657382565,0.340425531914894,7.16279069767442,4.7037037037037,0.106382978723404,0.0851063829787234,0,0.0638297872340426,0.0212765957446809,2.67674418604651,2,0.796610169491525,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0028986","UNDER CENTER",12,0.583333333333333,-0.213976623718433,0.5,6.9,2.71428571428571,0,0.166666666666667,0,0,0,2.74,2,0.203389830508475,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029263","SHOTGUN",112,0.508928571428572,-0.224709065324894,0.330357142857143,9.54807692307693,4.21052631578947,0.0892857142857143,0.0714285714285715,0,0.0267857142857143,0.0267857142857143,2.47358490566038,6,0.868217054263566,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029263","UNDER CENTER",17,0.705882352941177,0.558891375105732,0.588235294117647,4.33333333333333,11.3333333333333,0.294117647058824,0.117647058823529,0,0,0,2.925,4,0.131782945736434,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029604","PISTOL",97,0.701030927835051,0.401576269461807,0.536082474226804,6.92391304347826,7.58823529411765,0.195876288659794,0.0515463917525773,0,0.0103092783505155,0.0618556701030928,2.33268817204301,11,0.128476821192053,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029604","SHOTGUN",558,0.611111111111111,-0.0707341409134433,0.460573476702509,7.38095238095238,4.89442815249267,0.112903225806452,0.0591397849462366,0,0.032258064516129,0.0376344086021506,2.43087786259542,16,0.739072847682119,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029604","UNDER CENTER",100,0.59,0.133145096985973,0.45,7.49484536082474,8.22033898305085,0.23,0.03,0,0.02,0.01,3.25845360824742,13,0.132450331125828,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029668","EMPTY",174,0.626436781609195,0.237547120617729,0.53448275862069,7.50887573964497,4.60550458715596,0.149425287356322,0.028735632183908,0,0.0172413793103448,0.0689655172413793,2.43607100591716,20,0.141463414634146,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029668","I_FORM",41,0.707317073170732,0.247768596702471,0.585365853658537,7.94736842105263,6.93103448275862,0.219512195121951,0.0731707317073171,0,0,0.024390243902439,3.09855263157895,11,0.0333333333333333,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029668","JUMBO",5,0.8,0.884358619267005,0.8,4.8,0,0,0,0,0,0.8,2.4492,5,0.0040650406504065,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029668","PISTOL",2,1,1.15545201499481,1,10,5,0.5,0,0,0,0,2.9695,2,0.0016260162601626,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029668","SHOTGUN",839,0.628128724672229,0.110716958254546,0.477949940405244,7.35419274092616,4.49335863377609,0.122765196662694,0.047675804529201,0,0.0238379022646007,0.0536352800953516,2.69841426783479,20,0.682113821138211,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029668","SINGLEBACK",168,0.595238095238095,0.238273037078865,0.517857142857143,10.8260869565217,5.33,0.244047619047619,0.0416666666666667,0,0.0297619047619048,0.0476190476190476,3.23545962732919,20,0.136585365853659,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029668","WILDCAT",1,1,3.11803919705562,1,7,42,1,0,0,0,0,5.011,1,0.000813008130081301,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029682","EMPTY",18,0.666666666666667,0.520926801872859,0.555555555555556,8.38888888888889,9.33333333333333,0.222222222222222,0,0,0,0.111111111111111,2.52216666666667,5,0.0927835051546392,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029682","I_FORM",10,0.8,0.744610222778283,0.8,6.125,6.75,0.3,0.2,0,0,0.1,2.877125,4,0.0515463917525773,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029682","SHOTGUN",139,0.568345323741007,-0.0995192185702374,0.338129496402878,7.93650793650794,5.59493670886076,0.115107913669065,0.0935251798561151,0,0.0143884892086331,0.0143884892086331,2.71824603174603,6,0.716494845360825,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029682","SINGLEBACK",27,0.518518518518518,-0.468347838784447,0.481481481481482,8.96,4.35714285714286,0.037037037037037,0.0740740740740741,0,0.0740740740740741,0.0370370370370371,3.17784,6,0.139175257731959,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029701","EMPTY",174,0.649425287356322,0.161988054770952,0.517241379310345,7.60365853658537,4.72566371681416,0.103448275862069,0.0574712643678161,0,0.0114942528735632,0.0172413793103448,2.52856097560976,28,0.0868263473053892,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029701","I_FORM",148,0.594594594594595,0.0954343381028006,0.52027027027027,10.9270072992701,6.85227272727273,0.25,0.0743243243243243,0,0.0472972972972973,0.0472972972972973,3.26396350364964,27,0.0738522954091816,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029701","JUMBO",6,1,0.921603022313017,0.833333333333333,0.833333333333333,0.333333333333333,0,0,0,0,0.833333333333333,3.02533333333333,5,0.0029940119760479,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029701","PISTOL",28,0.642857142857143,0.0697186001905417,0.535714285714286,7.53846153846154,4.5,0.0714285714285714,0.0714285714285714,0,0,0.0357142857142857,2.81780769230769,12,0.0139720558882236,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029701","SHOTGUN",1237,0.611964430072757,0.0211945412328955,0.460792239288602,7.29973238180196,4.46895640686922,0.103476151980598,0.0937752627324167,0,0.0202101859337106,0.050929668552951,2.53470483005367,29,0.617265469061876,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029701","SINGLEBACK",356,0.623595505617977,0.374230595789209,0.533707865168539,9.79166666666667,7.5045045045045,0.235955056179775,0.0561797752808988,0,0.0056179775280899,0.0365168539325843,3.03880654761905,29,0.177644710578842,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029701","UNDER CENTER",54,0.481481481481482,0.0864630126700459,0.462962962962963,12.14,8.96153846153846,0.203703703703704,0.0740740740740741,0,0.0555555555555555,0.0185185185185185,3.084,9,0.0269461077844311,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0029701","WILDCAT",1,1,0.877552040619776,1,16,0,1,0,0,0,0,4.438,1,0.000499001996007984,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030419","SHOTGUN",12,0.583333333333333,-0.409129356625878,0.333333333333333,6.83333333333333,1.14285714285714,0.0833333333333333,0,0,0,0,2.19466666666667,3,0.8,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030419","SINGLEBACK",3,0.333333333333333,-0.419907160568982,0.333333333333333,12.6666666666667,1,0,0,0,0,0,2.378,1,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030520","EMPTY",30,0.566666666666667,-0.477747723012699,0.466666666666667,8.17857142857143,2.58823529411765,0.0666666666666667,0.0666666666666667,0,0.0666666666666667,0.1,2.29078571428571,5,0.174418604651163,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030520","I_FORM",2,1,0.630138854961842,1,3,4,0,0,0,0,0,3.1535,2,0.0116279069767442,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030520","JUMBO",1,1,1.22258651425363,1,3,0,0,0,0,0,1,2.467,1,0.00581395348837209,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030520","PISTOL",3,0.333333333333333,-0.982973501163845,0,2,3,0,0.333333333333333,0,0,0,2.252,2,0.0174418604651163,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030520","SHOTGUN",115,0.530434782608696,-0.469572112894282,0.321739130434783,6.11818181818182,4.70491803278689,0.0695652173913043,0.0434782608695652,0,0.0434782608695652,0,2.70827272727273,5,0.668604651162791,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030520","SINGLEBACK",21,0.380952380952381,-0.399817955095343,0.333333333333333,14.047619047619,9.125,0.0952380952380952,0,0,0.142857142857143,0,3.25895238095238,5,0.122093023255814,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030524","EMPTY",21,0.714285714285714,-0.0423950852789477,0.285714285714286,7.0952380952381,0.866666666666667,0,0,0,0,0.0476190476190476,2.81447619047619,2,0.177966101694915,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030524","I_FORM",8,0.625,0.00251754197233822,0.25,8.28571428571429,8.2,0.25,0.125,0,0,0,2.504,3,0.0677966101694915,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030524","PISTOL",2,0,-0.699114965711487,0,25.5,,0,0,0,0,0,3.5165,1,0.0169491525423729,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030524","SHOTGUN",73,0.616438356164383,0.0333882792787316,0.452054794520548,7.14705882352941,5.13333333333333,0.10958904109589,0.0684931506849315,0,0.0136986301369863,0.0410958904109589,2.58155882352941,3,0.61864406779661,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030524","SINGLEBACK",14,0.785714285714286,0.426001116217646,0.714285714285714,15.3571428571429,3.27272727272727,0.214285714285714,0,0,0.0714285714285714,0.0714285714285714,3.08664285714286,3,0.11864406779661,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030533","EMPTY",9,0.444444444444444,-0.667750823156287,0.333333333333333,10,2.75,0.111111111111111,0,0,0.111111111111111,0,2.45822222222222,4,0.09,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030533","I_FORM",2,1,-0.198087192606181,0.5,-1,4.5,0,0,0,0,0,3.22,1,0.02,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030533","SHOTGUN",56,0.571428571428571,0.116792546606993,0.446428571428571,9.88679245283019,4.28125,0.160714285714286,0.0535714285714286,0,0.0357142857142857,0.0178571428571428,2.50530188679245,5,0.56,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030533","SINGLEBACK",33,0.454545454545455,0.144821426028572,0.424242424242424,11,8.73333333333333,0.242424242424242,0.0303030303030303,0,0.0303030303030303,0.0606060606060606,2.85775,3,0.33,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030565","PISTOL",13,0.923076923076923,0.0280256409627887,0.769230769230769,2.69230769230769,6.5,0.0769230769230769,0,0,0.0769230769230769,0,2.34615384615385,8,0.0259481037924152,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030565","SHOTGUN",406,0.598522167487685,-0.162337635206417,0.401477832512315,5.83473389355742,5.60905349794239,0.0960591133004926,0.120689655172414,0,0.0295566502463054,0.0394088669950739,2.62346368715084,13,0.810379241516966,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0030565","UNDER CENTER",82,0.573170731707317,-0.0996187195446623,0.463414634146341,8.48684210526316,5.78723404255319,0.158536585365854,0.0731707317073171,0,0.048780487804878,0.0365853658536585,3.15263157894737,13,0.163672654690619,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031064","EMPTY",37,0.648648648648649,0.0216288206234518,0.486486486486487,6.91428571428571,4.54166666666667,0.0540540540540541,0.0540540540540541,0,0,0.027027027027027,2.38048571428571,8,0.118210862619808,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031064","I_FORM",9,0.444444444444444,0.258373476267378,0.333333333333333,16.7777777777778,1.75,0.222222222222222,0,0,0,0,3.16588888888889,5,0.0287539936102236,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031064","SHOTGUN",235,0.531914893617021,-0.0607845995354635,0.395744680851064,8.88789237668161,4.28,0.114893617021277,0.051063829787234,0,0.025531914893617,0.0170212765957447,2.6857802690583,8,0.750798722044728,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031064","SINGLEBACK",32,0.5625,-0.100009153764404,0.40625,6.57142857142857,3.88888888888889,0.125,0.125,0,0,0,3.274,6,0.10223642172524,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031280","PISTOL",10,0.7,0.139101536280941,0.4,3.9,4.71428571428571,0.2,0,0,0,0.1,2.37,5,0.0115606936416185,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031280","SHOTGUN",672,0.648809523809524,0.0260661290348614,0.441964285714286,7.74294670846395,4.51605504587156,0.123511904761905,0.0505952380952381,0,0.0148809523809524,0.0416666666666666,2.40641955835962,18,0.776878612716763,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031280","UNDER CENTER",183,0.66120218579235,0.276928163866226,0.480874316939891,8.20224719101124,6.45454545454546,0.213114754098361,0.0273224043715847,0,0.0163934426229508,0.0601092896174864,3.03525139664804,18,0.211560693641619,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031288","EMPTY",1,0,-0.540317230043001,0,6,,0,0,0,0,0,4.884,1,0.0476190476190476,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031288","I_FORM",1,1,0.908914599684067,1,1,0,0,0,0,0,0,3.075,1,0.0476190476190476,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031288","SHOTGUN",18,0.555555555555556,-0.414250257544659,0.277777777777778,6.0625,7.7,0.0555555555555556,0.111111111111111,0,0,0,3.0666875,4,0.857142857142857,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031288","UNDER CENTER",1,0,-0.752194873522967,0,-7,,0,0,0,0,0,2.5,1,0.0476190476190476,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031568","EMPTY",31,0.741935483870968,0.264423703787545,0.548387096774194,8.09677419354839,3.65217391304348,0.129032258064516,0,0,0,0,2.22312903225806,6,0.117424242424242,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031568","I_FORM",11,0.545454545454545,-0.13347769191023,0.454545454545455,2.4,8.66666666666667,0.0909090909090909,0.0909090909090909,0,0,0,3.1562,7,0.0416666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031568","PISTOL",3,0.666666666666667,0.0180091070942581,0.666666666666667,3.66666666666667,7.5,0,0,0,0,0,2.17133333333333,3,0.0113636363636364,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031568","SHOTGUN",182,0.45054945054945,-0.361658105165256,0.318681318681319,8.83832335329341,4.91463414634146,0.0659340659340659,0.0824175824175824,0,0.0494505494505494,0.010989010989011,2.3980119760479,8,0.68939393939394,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0031568","SINGLEBACK",37,0.432432432432432,-0.18205159703408,0.297297297297297,8.93939393939394,5.5,0.108108108108108,0.108108108108108,0,0.027027027027027,0.0540540540540541,2.87793939393939,7,0.140151515151515,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032156","SHOTGUN",145,0.544827586206897,-0.245427144749537,0.324137931034483,5.3,5.43037974683544,0.0689655172413793,0.0344827586206896,0,0.0137931034482758,0.0137931034482758,2.33692857142857,5,0.857988165680473,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032156","SINGLEBACK",2,0,-1.68769824295305,0,,,0,1,0,0,0,,1,0.0118343195266272,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032156","UNDER CENTER",22,0.454545454545454,-0.963340250904863,0.363636363636364,5.94736842105263,5.3,0.0454545454545455,0.136363636363636,0,0.0909090909090909,0,2.78888888888889,5,0.130177514792899,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032268","PISTOL",22,0.545454545454545,-0.275629952925638,0.545454545454545,10.6842105263158,7.33333333333333,0.272727272727273,0.136363636363636,0,0.0909090909090909,0.0454545454545454,3.3,7,0.0766550522648084,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032268","SHOTGUN",258,0.612403100775194,0.0895625788932069,0.48062015503876,10.1322314049587,4.13924050632911,0.155038759689922,0.062015503875969,0,0.0193798449612403,0.0503875968992248,2.68452282157676,12,0.898954703832753,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032268","UNDER CENTER",7,0.428571428571429,0.306784641172271,0.428571428571429,6.71428571428571,1.33333333333333,0.142857142857143,0,0,0,0,3.37142857142857,5,0.024390243902439,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032784","EMPTY",5,0.4,-0.883720464538783,0,8.8,1.5,0,0,0,0.2,0,2.22,3,0.0462962962962963,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032784","I_FORM",7,0.571428571428571,0.0368776395418016,0.285714285714286,7.42857142857143,3.5,0.142857142857143,0,0,0,0.142857142857143,3.22628571428571,4,0.0648148148148148,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032784","PISTOL",2,0.5,-0.615845403401181,0.5,8,1,0,0,0,0,0,5.381,1,0.0185185185185185,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032784","SHOTGUN",80,0.5625,-0.243619016582895,0.375,7.06849315068493,5.57777777777778,0.1125,0.0875,0,0.05,0.025,2.68771232876712,4,0.740740740740741,"MODERATE","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032784","SINGLEBACK",12,0.583333333333333,-0.0408689134589319,0.583333333333333,11.4545454545455,4,0.166666666666667,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,2.62436363636364,4,0.111111111111111,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032784","WILDCAT",2,0.5,0.982211464783177,0.5,18.5,0,0.5,0,0,0,0,2.9685,1,0.0185185185185185,"INSUFFICIENT","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032950","SHOTGUN",149,0.61744966442953,0.0674270473956584,0.496644295302013,7.17293233082707,5.26086956521739,0.100671140939597,0.10738255033557,0,0.0268456375838926,0.040268456375839,2.5,5,0.796791443850267,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0032950","UNDER CENTER",38,0.473684210526316,-0.124235638101757,0.447368421052632,9.54285714285714,4.94444444444444,0.184210526315789,0.0789473684210526,0,0.0263157894736842,0,3.02,5,0.203208556149733,"WEAK","PRIOR_ONLY","participation","qb_formation","current_team"
"00-0033077","EMPTY",440,0.602272727272727,0.0705033440744738,0.463636363636364,8.40875912408759,3.83018867924528,0.113636363636364,0.0659090909090909,0,0.0181818181818182,0.0477272727272727,2.64613381995134,31,0.0878945265681183,"STRONG","PRIOR_ONLY","participation","qb_formation","current_team"
