"gsis_id","field_third","carries","yards_per_carry","epa_per_rush_raw","success_rate","explosive_rate","stuff_rate","td_rate","first_down_rate","carries_total","carries_charted","carries_uncharted","epa_overall","carry_share","epa_per_rush","evidence_class","output_class","window"
"00-0039875","RIGHT",77,3.8961038961039,-0.0302548031477626,0.38961038961039,0.0909090909090909,0.233766233766234,0.038961038961039,0.246753246753247,171,171,0,-0.02477094961012,0.450292397660819,-0.0278531154670432,"MODERATE","OBSERVED","career"
"00-0039880","LEFT",7,6.28571428571429,0.257691136162196,0.571428571428571,0.142857142857143,0.142857142857143,0,0.142857142857143,22,22,0,0.0370046015384353,0.318181818181818,0.0600614036633058,"INSUFFICIENT","OBSERVED","career"
"00-0039880","MIDDLE",1,-11,-1.56853833026253,0,0,1,0,0,22,22,0,0.0370046015384353,0.0454545454545455,0.0106842256072719,"INSUFFICIENT","OBSERVED","career"
"00-0039880","RIGHT",14,7.28571428571429,0.041342972212338,0.5,0.214285714285714,0.0714285714285714,0.142857142857143,0.357142857142857,22,22,0,0.0370046015384353,0.636363636363636,0.0378253743686331,"INSUFFICIENT","OBSERVED","career"
"00-0039894","LEFT",16,7.4375,0.252513016046578,0.625,0.1875,0.125,0.0625,0.25,31,31,0,0.211124426666497,0.516129032258065,0.219837813904409,"WEAK","OBSERVED","career"
"00-0039894","MIDDLE",1,-4,-1.15151979762595,0,0,1,0,0,31,31,0,0.211124426666497,0.032258064516129,0.188785996760063,"INSUFFICIENT","OBSERVED","career"
"00-0039894","RIGHT",14,5.42857142857143,0.261154911967294,0.642857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,31,31,0,0.211124426666497,0.451612903225806,0.220589653615296,"INSUFFICIENT","OBSERVED","career"
"00-0039910","LEFT",28,5.57142857142857,0.470201044129291,0.678571428571429,0.142857142857143,0.142857142857143,0.142857142857143,0.357142857142857,82,78,4,0.133851499864962,0.358974358974359,0.240871809403612,"WEAK","OBSERVED","career"
"00-0039910","MIDDLE",9,4.55555555555556,-0.0855662437841399,0.333333333333333,0.333333333333333,0.444444444444444,0,0.222222222222222,82,78,4,0.133851499864962,0.115384615384615,0.105231794171601,"INSUFFICIENT","OBSERVED","career"
"00-0039910","RIGHT",41,4.02439024390244,0.121747877653234,0.48780487804878,0.0731707317073171,0.317073170731707,0.073170731707317,0.390243902439024,82,78,4,0.133851499864962,0.525641025641026,0.128938148274063,"MODERATE","OBSERVED","career"
"00-0039918","LEFT",17,3.17647058823529,0.119166642566116,0.411764705882353,0,0.117647058823529,0,0.294117647058823,48,38,10,-0.472885396140723,0.447368421052632,-0.342172608374278,"WEAK","OBSERVED","career"
"00-0039918","MIDDLE",9,3.44444444444444,-0.512520987514613,0.555555555555556,0.111111111111111,0.333333333333333,0,0.555555555555556,48,38,10,-0.472885396140723,0.236842105263158,-0.478055255885143,"INSUFFICIENT","OBSERVED","career"
"00-0039918","RIGHT",12,5.16666666666667,0.425309346996073,0.75,0,0,0.0833333333333333,0.416666666666667,48,38,10,-0.472885396140723,0.31578947368421,-0.32318627228459,"INSUFFICIENT","OBSERVED","career"
"00-0039921","LEFT",25,4.16,-0.0502717366674915,0.4,0.12,0.16,0.04,0.32,92,92,0,-0.0562959578951462,0.271739130434783,-0.0545241281223066,"WEAK","OBSERVED","career"
"00-0039921","MIDDLE",37,3.91891891891892,-0.191566039050608,0.351351351351351,0.0540540540540541,0.162162162162162,0,0.216216216216216,92,92,0,-0.0562959578951462,0.402173913043478,-0.1078938239029,"WEAK","OBSERVED","career"
"00-0039921","RIGHT",30,6.73333333333333,0.105516957840211,0.266666666666667,0.133333333333333,0.133333333333333,0,0.133333333333333,92,92,0,-0.0562959578951462,0.326086956521739,-0.00235831931669375,"WEAK","OBSERVED","career"
"00-0040078","LEFT",18,2.5,-0.274567569690084,0.222222222222222,0,0.222222222222222,0,0.111111111111111,44,44,0,-0.221458247730466,0.409090909090909,-0.233714245105762,"WEAK","OBSERVED","career"
"00-0040078","MIDDLE",8,3.375,-0.601458710640145,0.125,0,0.25,0,0.125,44,44,0,-0.221458247730466,0.181818181818182,-0.26616418454337,"INSUFFICIENT","OBSERVED","career"
"00-0040078","RIGHT",18,4.38888888888889,0.000540168855675557,0.444444444444444,0.0555555555555556,0.166666666666667,0,0.166666666666667,44,44,0,-0.221458247730466,0.409090909090909,-0.170227843902895,"WEAK","OBSERVED","career"
"00-0040122","LEFT",98,4.01020408163265,-0.253745714978553,0.316326530612245,0.0714285714285714,0.285714285714286,0.0204081632653061,0.193877551020408,267,266,1,-0.244123735477325,0.368421052631579,-0.250091798712264,"MODERATE","OBSERVED","career"
"00-0040122","MIDDLE",75,3.21333333333333,-0.387019210215845,0.253333333333333,0.0533333333333333,0.306666666666667,0.04,0.146666666666667,267,266,1,-0.244123735477325,0.281954887218045,-0.323510110332058,"MODERATE","OBSERVED","career"
"00-0040122","RIGHT",93,3.66666666666667,-0.11118834987483,0.376344086021505,0.0537634408602151,0.21505376344086,0,0.161290322580645,267,266,1,-0.244123735477325,0.349624060150376,-0.163319873640514,"MODERATE","OBSERVED","career"
"00-0040142","LEFT",8,1.5,-0.321815233743109,0.25,0,0.125,0,0.125,28,28,0,-0.27562277457872,0.285714285714286,-0.281057181539237,"INSUFFICIENT","OBSERVED","career"
"00-0040142","MIDDLE",7,4,-0.0527037899759849,0.428571428571429,0,0.142857142857143,0,0.142857142857143,28,28,0,-0.27562277457872,0.25,-0.25233273141127,"INSUFFICIENT","OBSERVED","career"
"00-0040142","RIGHT",13,2.23076923076923,-0.367229945263646,0.153846153846154,0,0.230769230769231,0,0.0769230769230769,28,28,0,-0.27562277457872,0.464285714285714,-0.291936380317132,"INSUFFICIENT","OBSERVED","career"
"00-0040162","LEFT",28,2.10714285714286,-0.30409531973003,0.285714285714286,0.0357142857142857,0.392857142857143,0,0.214285714285714,65,65,0,-0.2588099568317,0.430769230769231,-0.273218935935714,"WEAK","OBSERVED","career"
"00-0040162","MIDDLE",10,1.7,-0.347507820284554,0.2,0,0.2,0,0,65,65,0,-0.2588099568317,0.153846153846154,-0.271481080182108,"INSUFFICIENT","OBSERVED","career"
"00-0040162","RIGHT",27,3.66666666666667,-0.178996297732376,0.259259259259259,0.037037037037037,0.185185185185185,0,0.222222222222222,65,65,0,-0.2588099568317,0.415384615384615,-0.234040200559496,"WEAK","OBSERVED","career"
"00-0040179","LEFT",7,3.28571428571429,-0.115954779005343,0.428571428571429,0.142857142857143,0.285714285714286,0,0.285714285714286,26,26,0,0.000785902926089338,0.269230769230769,-0.0114108847383887,"INSUFFICIENT","OBSERVED","career"
"00-0040179","MIDDLE",15,4,0.0950431959354319,0.4,0,0.0666666666666667,0,0.2,26,26,0,0.000785902926089338,0.576923076923077,0.0196373615279578,"WEAK","OBSERVED","career"
"00-0040179","RIGHT",4,3.25,-0.148382752478938,0.5,0,0.25,0,0,26,26,0,0.000785902926089338,0.153846153846154,-0.00853713803672485,"INSUFFICIENT","OBSERVED","career"
"00-0040198","LEFT",27,2.48148148148148,-0.242537629376751,0.333333333333333,0,0.259259259259259,0.037037037037037,0.185185185185185,70,70,0,-0.136731197137878,0.385714285714286,-0.169567676108563,"WEAK","OBSERVED","career"
"00-0040198","MIDDLE",30,3.06666666666667,-0.294767008469595,0.433333333333333,0.0666666666666667,0.3,0.0333333333333333,0.333333333333333,70,70,0,-0.136731197137878,0.428571428571429,-0.189409800915117,"WEAK","OBSERVED","career"
"00-0040198","RIGHT",13,3.07692307692308,0.447718649816055,0.461538461538462,0.153846153846154,0.307692307692308,0.0769230769230769,0.461538461538462,70,70,0,-0.136731197137878,0.185714285714286,-0.0326510874063555,"INSUFFICIENT","OBSERVED","career"
"00-0040202","LEFT",20,3,-0.256650764404912,0.45,0.05,0.3,0,0.2,57,57,0,-0.138041950241977,0.350877192982456,-0.167694153782711,"WEAK","OBSERVED","career"
"00-0040202","MIDDLE",19,3.68421052631579,-0.021031409909483,0.368421052631579,0,0.0526315789473684,0.0526315789473684,0.210526315789474,57,57,0,-0.138041950241977,0.333333333333333,-0.109900174718972,"WEAK","OBSERVED","career"
"00-0040202","RIGHT",18,4.22222222222222,-0.129765504856348,0.222222222222222,0.111111111111111,0.111111111111111,0.0555555555555555,0.166666666666667,57,57,0,-0.138041950241977,0.31578947368421,-0.136132001306832,"WEAK","OBSERVED","career"
"00-0040236","LEFT",46,3.82608695652174,-0.0554868207122047,0.434782608695652,0.0434782608695652,0.173913043478261,0.0217391304347826,0.260869565217391,171,168,3,0.0214706505005458,0.273809523809524,-0.0119259879502705,"MODERATE","OBSERVED","career"
"00-0040236","MIDDLE",34,4.41176470588235,0.183767452840317,0.558823529411765,0.0294117647058824,0.0882352941176471,0.0588235294117647,0.352941176470588,171,168,3,0.0214706505005458,0.202380952380952,0.0801737492191863,"WEAK","OBSERVED","career"
"00-0040236","RIGHT",88,5.19318181818182,0.0251123053719559,0.431818181818182,0.0909090909090909,0.136363636363636,0.0227272727272727,0.215909090909091,171,168,3,0.0214706505005458,0.523809523809524,0.0236359588024653,"MODERATE","OBSERVED","career"
"00-0040238","LEFT",5,1.8,-0.484003118786495,0.2,0,0.4,0,0,23,23,0,-0.140622248642815,0.217391304347826,-0.16703616173079,"INSUFFICIENT","OBSERVED","career"
"00-0040238","MIDDLE",12,5.75,0.114483560644051,0.333333333333333,0.0833333333333333,0,0,0.416666666666667,23,23,0,-0.140622248642815,0.521739130434783,-0.0981046137616704,"INSUFFICIENT","OBSERVED","career"
"00-0040238","RIGHT",6,2.66666666666667,-0.364683142096813,0.166666666666667,0,0,0,0,23,23,0,-0.140622248642815,0.260869565217391,-0.160991420774996,"INSUFFICIENT","OBSERVED","career"
"00-0040242","LEFT",60,4.95,-0.029186449398791,0.483333333333333,0.0833333333333333,0.183333333333333,0.0333333333333333,0.25,176,175,1,-0.0371067030779483,0.342857142857143,-0.0331465762383696,"MODERATE","OBSERVED","career"
"00-0040242","MIDDLE",44,3.34090909090909,-0.111526889762238,0.409090909090909,0.0681818181818182,0.25,0.0909090909090909,0.25,176,175,1,-0.0371067030779483,0.251428571428571,-0.0685921666751478,"MODERATE","OBSERVED","career"
"00-0040242","RIGHT",71,5.08450704225352,0.0151350756584089,0.394366197183099,0.0563380281690141,0.140845070422535,0.028169014084507,0.211267605633803,176,175,1,-0.0371067030779483,0.405714285714286,-0.00879245658725085,"MODERATE","OBSERVED","career"
"00-0040466","LEFT",7,3,-0.248544711752662,0.285714285714286,0,0.142857142857143,0,0,27,27,0,0.0333647773713219,0.259259259259259,0.00391154716433857,"INSUFFICIENT","OBSERVED","career"
"00-0040466","MIDDLE",11,3.90909090909091,0.330648992729204,0.545454545454545,0.0909090909090909,0.181818181818182,0,0.545454545454545,27,27,0,0.0333647773713219,0.407407407407407,0.0794228952436698,"INSUFFICIENT","OBSERVED","career"
"00-0040466","RIGHT",9,3.11111111111111,-0.110719660969658,0.333333333333333,0,0.333333333333333,0.111111111111111,0.111111111111111,27,27,0,0.0333647773713219,0.333333333333333,0.0145711549790202,"INSUFFICIENT","OBSERVED","career"
"00-0040583","LEFT",75,3.61333333333333,-0.176941037521229,0.36,0.0933333333333333,0.293333333333333,0.0266666666666667,0.213333333333333,196,196,0,-0.148869604269161,0.38265306122449,-0.164464844964754,"MODERATE","OBSERVED","career"
"00-0040583","MIDDLE",49,3.3265306122449,-0.0829555639790429,0.408163265306122,0,0.204081632653061,0,0.183673469387755,196,196,0,-0.148869604269161,0.25,-0.119238521936906,"MODERATE","OBSERVED","career"
"00-0040583","RIGHT",72,3.73611111111111,-0.164486694273475,0.333333333333333,0.0416666666666667,0.180555555555556,0,0.222222222222222,196,196,0,-0.148869604269161,0.36734693877551,-0.157388016998787,"MODERATE","OBSERVED","career"
"00-0040586","LEFT",14,3.85714285714286,-0.257906052134266,0.214285714285714,0.0714285714285714,0.357142857142857,0,0.142857142857143,38,38,0,-0.197043038325654,0.368421052631579,-0.208557662559716,"INSUFFICIENT","OBSERVED","career"
"00-0040586","MIDDLE",10,3.1,-0.0835296751232818,0.4,0.1,0.5,0.1,0.2,38,38,0,-0.197043038325654,0.263157894736842,-0.180826843582458,"INSUFFICIENT","OBSERVED","career"
"00-0040586","RIGHT",14,3.14285714285714,-0.217260998233022,0.285714285714286,0.0714285714285714,0.357142857142857,0,0.214285714285714,38,38,0,-0.197043038325654,0.368421052631579,-0.200868057767588,"INSUFFICIENT","OBSERVED","career"
"00-0040644","LEFT",9,4.11111111111111,-0.053666293436739,0.333333333333333,0.111111111111111,0.111111111111111,0,0.222222222222222,20,20,0,-0.0785151889023837,0.45,-0.0752740286242561,"INSUFFICIENT","OBSERVED","career"
"00-0040644","MIDDLE",6,3.66666666666667,-0.121332735448959,0.333333333333333,0,0.166666666666667,0,0.5,20,20,0,-0.0785151889023837,0.3,-0.0824076931338905,"INSUFFICIENT","OBSERVED","career"
"00-0040644","RIGHT",5,7,-0.0718621448846534,0.4,0.2,0.2,0,0.4,20,20,0,-0.0785151889023837,0.25,-0.0780034162856352,"INSUFFICIENT","OBSERVED","career"
"00-0040666","LEFT",54,4.81481481481481,0.0102255385998987,0.407407407407407,0.111111111111111,0.222222222222222,0,0.314814814814815,124,124,0,-0.00625595906023153,0.435483870967742,0.00155106614719857,"MODERATE","OBSERVED","career"
"00-0040666","MIDDLE",27,2.74074074074074,-0.190287826867595,0.407407407407407,0,0.296296296296296,0.0370370370370371,0.185185185185185,124,124,0,-0.00625595906023153,0.217741935483871,-0.0633692973452754,"WEAK","OBSERVED","career"
"00-0040666","RIGHT",43,4.90697674418605,0.0886012399432984,0.441860465116279,0.0697674418604651,0.232558139534884,0.0697674418604651,0.209302325581395,124,124,0,-0.00625595906023153,0.346774193548387,0.0333446191645431,"MODERATE","OBSERVED","career"
"00-0040691","LEFT",12,5,0.176987284838106,0.583333333333333,0.0833333333333333,0.166666666666667,0.166666666666667,0.416666666666667,41,40,1,0.317458993770898,0.3,0.294047042282099,"INSUFFICIENT","OBSERVED","career"
"00-0040691","MIDDLE",12,3.91666666666667,0.31302104939338,0.666666666666667,0.166666666666667,0.25,0.25,0.583333333333333,41,40,1,0.317458993770898,0.3,0.316719336374645,"INSUFFICIENT","OBSERVED","career"
"00-0040691","RIGHT",16,5.9375,0.552938237440685,0.625,0.0625,0.0625,0.125,0.375,41,40,1,0.317458993770898,0.4,0.36703357138559,"WEAK","OBSERVED","career"
"00-0040715","LEFT",34,4.05882352941176,-0.0149109992934802,0.470588235294118,0.0294117647058824,0.176470588235294,0.0294117647058823,0.264705882352941,102,101,1,-0.118596339720963,0.336633663366337,-0.0810931314812354,"WEAK","OBSERVED","career"
"00-0040715","MIDDLE",34,4.05882352941176,-0.273658040183363,0.441176470588235,0.0588235294117647,0.176470588235294,0.0588235294117647,0.264705882352941,102,101,1,-0.118596339720963,0.336633663366337,-0.174682486696725,"WEAK","OBSERVED","career"
"00-0040715","RIGHT",33,4.06060606060606,-0.101166039676533,0.303030303030303,0.0909090909090909,0.151515151515152,0.0606060606060606,0.272727272727273,102,101,1,-0.118596339720963,0.326732673267327,-0.112411394543907,"WEAK","OBSERVED","career"
"00-0040719","LEFT",33,3.78787878787879,-0.283075477650996,0.424242424242424,0.0606060606060606,0.212121212121212,0,0.212121212121212,84,83,1,-0.12128962380061,0.397590361445783,-0.17869750742494,"WEAK","OBSERVED","career"
"00-0040719","MIDDLE",36,3.41666666666667,-0.0554005532087632,0.5,0,0.111111111111111,0.111111111111111,0.333333333333333,84,83,1,-0.12128962380061,0.433734939759036,-0.0965812223286673,"WEAK","OBSERVED","career"
"00-0040719","RIGHT",14,4.21428571428571,0.149613019910508,0.5,0.0714285714285714,0.0714285714285714,0.0714285714285715,0.285714285714286,84,83,1,-0.12128962380061,0.168674698795181,-0.0700377722876956,"INSUFFICIENT","OBSERVED","career"
"00-0040730","LEFT",62,2.85483870967742,-0.195095837174449,0.306451612903226,0.0161290322580645,0.290322580645161,0.0483870967741936,0.225806451612903,147,146,1,-0.155695000210418,0.424657534246575,-0.175718376372467,"MODERATE","OBSERVED","career"
"00-0040730","MIDDLE",32,3.75,0.0105116253311759,0.53125,0,0.09375,0.0625,0.25,147,146,1,-0.155695000210418,0.219178082191781,-0.0978840000220375,"WEAK","OBSERVED","career"
"00-0040730","RIGHT",52,4.67307692307692,-0.195780675706024,0.326923076923077,0.0576923076923077,0.192307692307692,0.0384615384615384,0.153846153846154,147,146,1,-0.155695000210418,0.356164383561644,-0.174306206690521,"MODERATE","OBSERVED","career"
"00-0040734","LEFT",75,4.62666666666667,-0.0280700485084566,0.4,0.08,0.226666666666667,0.0666666666666667,0.24,180,180,0,0.046857415539922,0.416666666666667,0.00523104662415612,"MODERATE","OBSERVED","career"
"00-0040734","MIDDLE",42,3.54761904761905,-0.120925124467162,0.357142857142857,0.0476190476190476,0.119047619047619,0,0.166666666666667,180,180,0,0.046857415539922,0.233333333333333,-0.0222295126982891,"MODERATE","OBSERVED","career"
"00-0040734","RIGHT",63,6.58730158730159,0.247911804173666,0.476190476190476,0.126984126984127,0.142857142857143,0.0634920634920635,0.317460317460317,180,180,0,0.046857415539922,0.35,0.149836492645011,"MODERATE","OBSERVED","career"
"00-0040784","LEFT",58,2.98275862068965,-0.194973389733511,0.241379310344828,0.0517241379310345,0.241379310344828,0.0344827586206897,0.137931034482759,231,230,1,-0.108670436919922,0.252173913043478,-0.151090532370669,"MODERATE","OBSERVED","career"
"00-0040784","MIDDLE",71,3.23943661971831,-0.136443150701357,0.323943661971831,0.028169014084507,0.225352112676056,0.0281690140845071,0.253521126760563,231,230,1,-0.108670436919922,0.308695652173913,-0.123722823778562,"MODERATE","OBSERVED","career"
"00-0040784","RIGHT",101,4.1980198019802,-0.0510886200412065,0.386138613861386,0.0792079207920792,0.207920792079208,0.0297029702970297,0.247524752475248,231,230,1,-0.108670436919922,0.439130434782609,-0.072547682232032,"STRONG","OBSERVED","career"
"00-0029263","LEFT",8,6.25,0.386944654295757,0.625,0.125,0.25,0,0.625,49,46,3,0.133486165040484,0.173913043478261,0.163304810835222,"INSUFFICIENT","OBSERVED","recent"
"00-0029263","MIDDLE",21,1.66666666666667,0.181155676411609,0.666666666666667,0,0.19047619047619,0.0952380952380952,0.666666666666667,49,46,3,0.133486165040484,0.456521739130435,0.145844927247813,"WEAK","OBSERVED","recent"
"00-0029263","RIGHT",17,2.52941176470588,0.48068604405923,0.764705882352941,0.0588235294117647,0.0588235294117647,0.117647058823529,0.764705882352941,49,46,3,0.133486165040484,0.369565217391304,0.210140683784882,"WEAK","OBSERVED","recent"
"00-0029604","LEFT",1,3,0.44074203632772,1,0,0,0,1,24,15,9,-0.47851801755678,0.0666666666666667,-0.463448180607854,"INSUFFICIENT","OBSERVED","recent"
"00-0029604","MIDDLE",14,1.5,0.595202149376356,0.714285714285714,0,0.142857142857143,0.0714285714285715,0.714285714285714,24,15,9,-0.47851801755678,0.933333333333333,-0.275381769758619,"INSUFFICIENT","OBSERVED","recent"
"00-0029604","RIGHT",0,,,,,,,,24,15,9,-0.47851801755678,0,-0.47851801755678,"INSUFFICIENT","OBSERVED","recent"
"00-0030513","LEFT",28,4.35714285714286,0.161004159365673,0.5,0.0714285714285714,0.142857142857143,0.0714285714285715,0.392857142857143,79,79,0,-0.0324341574527702,0.354430379746835,0.0291143978985525,"WEAK","OBSERVED","recent"
"00-0030513","MIDDLE",23,3.56521739130435,-0.210956950340228,0.347826086956522,0.0434782608695652,0.260869565217391,0.0434782608695652,0.304347826086957,79,79,0,-0.0324341574527702,0.291139240506329,-0.0819043289758008,"WEAK","OBSERVED","recent"
