"gsis_id","run_gap","carries","yards_per_carry","epa_per_rush_raw","success_rate","explosive_rate","stuff_rate","epa_overall","epa_per_rush","evidence_class","output_class","window"
"00-0026316","TACKLE",6,2.33333333333333,-0.519207428355003,0.166666666666667,0,0.166666666666667,-0.126298599495984,-0.162017583937713,"INSUFFICIENT","OBSERVED","career"
"00-0026367","END",38,5.1578947368421,-0.0715371407078285,0.447368421052632,0.131578947368421,0.210526315789474,-0.128266413004146,-0.106269348236186,"WEAK","OBSERVED","career"
"00-0026367","GUARD",41,3.60975609756098,-0.0832683541904283,0.341463414634146,0.0731707317073171,0.121951219512195,-0.128266413004146,-0.109999874277785,"MODERATE","OBSERVED","career"
"00-0026367","TACKLE",46,2.60869565217391,-0.16504414221487,0.260869565217391,0.0434782608695652,0.239130434782609,-0.128266413004146,-0.144226559642762,"MODERATE","OBSERVED","career"
"00-0026373","END",72,5.375,0.00769920159039494,0.444444444444444,0.125,0.277777777777778,-0.0552697358836893,-0.020923042716007,"MODERATE","OBSERVED","career"
"00-0026373","GUARD",183,4.56284153005464,-0.0882630194561474,0.333333333333333,0.0546448087431694,0.180327868852459,-0.0552697358836893,-0.0801165296851701,"STRONG","OBSERVED","career"
"00-0026373","TACKLE",212,4.8066037735849,-0.0630717982761997,0.344339622641509,0.117924528301887,0.25,-0.0552697358836893,-0.0613507551013812,"STRONG","OBSERVED","career"
"00-0026393","END",25,5.68,-0.0585218261170666,0.52,0.16,0.24,-0.0699453728922653,-0.0665855061936775,"WEAK","OBSERVED","career"
"00-0026393","GUARD",35,3.37142857142857,-0.0880868650548759,0.314285714285714,0.0285714285714286,0.228571428571429,-0.0699453728922653,-0.0766290805311219,"WEAK","OBSERVED","career"
"00-0026393","TACKLE",39,5.66666666666667,0.0969915235585247,0.384615384615385,0.0512820512820513,0,-0.0699453728922653,-0.00418235307831775,"WEAK","OBSERVED","career"
"00-0026432","END",3,4,-0.183479950375234,0.333333333333333,0.333333333333333,0.666666666666667,-0.206878577329987,-0.205764356998809,"INSUFFICIENT","OBSERVED","career"
"00-0026432","GUARD",7,5.14285714285714,0.161603080956931,0.428571428571429,0.142857142857143,0.142857142857143,-0.206878577329987,-0.168380493628369,"INSUFFICIENT","OBSERVED","career"
"00-0026432","TACKLE",13,3.69230769230769,-0.186331756466941,0.307692307692308,0.0769230769230769,0.230769230769231,-0.206878577329987,-0.203219554436568,"INSUFFICIENT","OBSERVED","career"
"00-0026498","END",16,2.5625,-0.110369114787264,0.375,0.0625,0.1875,-0.491279985936192,-0.41108822358905,"WEAK","OBSERVED","career"
"00-0026498","GUARD",9,0.555555555555556,-0.120158421257252,0.444444444444444,0,0.444444444444444,-0.491279985936192,-0.442872825325896,"INSUFFICIENT","OBSERVED","career"
"00-0026498","TACKLE",7,1.28571428571429,0.00868090833370971,0.428571428571429,0,0.285714285714286,-0.491279985936192,-0.439045265639337,"INSUFFICIENT","OBSERVED","career"
"00-0026566","END",8,6.125,0.0244770025456091,0.375,0.25,0.25,-0.170915032887151,-0.147927734600944,"INSUFFICIENT","OBSERVED","career"
"00-0026566","GUARD",45,2.64444444444444,-0.283387675604592,0.266666666666667,0,0.155555555555556,-0.170915032887151,-0.219117594051769,"MODERATE","OBSERVED","career"
"00-0026566","TACKLE",22,3.18181818181818,-0.0393477238253367,0.454545454545454,0.0909090909090909,0.318181818181818,-0.170915032887151,-0.135616486553494,"WEAK","OBSERVED","career"
"00-0026579","END",4,3.5,-0.125510596681783,0.5,0,0.25,-0.378657876480431,-0.362836171493015,"INSUFFICIENT","OBSERVED","career"
"00-0026579","GUARD",3,-0.666666666666667,-0.542551691372258,0,0,0.666666666666667,-0.378657876480431,-0.386462343856232,"INSUFFICIENT","OBSERVED","career"
"00-0026579","TACKLE",11,3.27272727272727,-0.304393760021409,0.363636363636364,0.0909090909090909,0.272727272727273,-0.378657876480431,-0.367152168296638,"INSUFFICIENT","OBSERVED","career"
"00-0026625","END",3,-2.66666666666667,-1.14891858348468,0,0,1,-0.522678982885691,-0.552499916247548,"INSUFFICIENT","OBSERVED","career"
"00-0026625","GUARD",2,-1,-1.3026927153711,0,0,1,-0.522678982885691,-0.547840716191672,"INSUFFICIENT","OBSERVED","career"
"00-0026625","TACKLE",2,-1.5,-1.05136112340264,0,0,0.5,-0.522678982885691,-0.539733245483012,"INSUFFICIENT","OBSERVED","career"
"00-0026745","END",13,1.76923076923077,-0.448438068045876,0.153846153846154,0.0769230769230769,0.307692307692308,-0.203599634123608,-0.247200999068669,"INSUFFICIENT","OBSERVED","career"
"00-0026745","GUARD",5,0.4,-0.435389889858197,0,0,0.4,-0.203599634123608,-0.221429653795499,"INSUFFICIENT","OBSERVED","career"
"00-0026745","TACKLE",11,2.36363636363636,-0.227364584417294,0.363636363636364,0,0.181818181818182,-0.203599634123608,-0.20728152783108,"INSUFFICIENT","OBSERVED","career"
"00-0026796","END",190,4.11578947368421,-0.0316465439047017,0.389473684210526,0.105263157894737,0.252631578947368,-0.0664768707052711,-0.0400058223368384,"STRONG","OBSERVED","career"
"00-0026796","GUARD",211,4.34597156398104,-0.113509018381973,0.355450236966825,0.0616113744075829,0.156398104265403,-0.0664768707052711,-0.103095996756135,"STRONG","OBSERVED","career"
"00-0026796","TACKLE",250,4.18,-0.0684537438381046,0.356,0.084,0.22,-0.0664768707052711,-0.0680711232317497,"STRONG","OBSERVED","career"
"00-0026852","END",4,4.25,-0.100897306227125,0.25,0.25,0.25,0.338736128384281,0.311259038721069,"INSUFFICIENT","OBSERVED","career"
"00-0026852","GUARD",17,2.35294117647059,0.611827460995889,0.647058823529412,0,0.0588235294117647,0.338736128384281,0.399029019999831,"WEAK","OBSERVED","career"
"00-0026852","TACKLE",7,4.28571428571429,0.179548610450833,0.428571428571429,0.142857142857143,0.142857142857143,0.338736128384281,0.322104596659891,"INSUFFICIENT","OBSERVED","career"
"00-0026855","END",12,8.5,0.341512071211279,0.166666666666667,0.166666666666667,0.25,0.242369895156187,0.258893591165369,"INSUFFICIENT","OBSERVED","career"
"00-0026855","GUARD",10,5.2,0.378201163181802,0.8,0,0.1,0.242369895156187,0.261774362016989,"INSUFFICIENT","OBSERVED","career"
"00-0026855","TACKLE",11,11.4545454545455,0.169845020409081,0.636363636363636,0.181818181818182,0,0.242369895156187,0.231133646955931,"INSUFFICIENT","OBSERVED","career"
"00-0026898","END",7,6,0.428330301188228,0.571428571428571,0.285714285714286,0.285714285714286,-1.27164826083436,-1.09403856032454,"INSUFFICIENT","OBSERVED","career"
"00-0026898","GUARD",1,3,-0.0797808072529733,0,0,0,-1.27164826083436,-1.25210945011991,"INSUFFICIENT","OBSERVED","career"
"00-0026898","TACKLE",2,1.5,0.222901665663812,0.5,0,0,-1.27164826083436,-1.22343697288281,"INSUFFICIENT","OBSERVED","career"
"00-0026899","END",64,5,0.0759040466277338,0.453125,0.109375,0.1875,-0.024829700292807,0.0271619110210205,"MODERATE","OBSERVED","career"
"00-0026899","GUARD",90,3.03333333333333,-0.2250785079374,0.311111111111111,0.0333333333333333,0.188888888888889,-0.024829700292807,-0.144978984879563,"MODERATE","OBSERVED","career"
"00-0026899","TACKLE",104,3.95192307692308,0.028935102948498,0.423076923076923,0.0480769230769231,0.153846153846154,-0.024829700292807,0.00926505298216692,"STRONG","OBSERVED","career"
"00-0026932","END",10,9.9,0.85308495684294,0.4,0.2,0.1,0.0243983473503392,0.142782148706425,"INSUFFICIENT","OBSERVED","career"
"00-0026932","GUARD",19,5.73684210526316,0.127247917888637,0.368421052631579,0.157894736842105,0.0526315789473684,0.0243983473503392,0.0491343200114488,"WEAK","OBSERVED","career"
"00-0026932","TACKLE",22,2.68181818181818,-0.328028097351886,0.227272727272727,0,0.227272727272727,0.0243983473503392,-0.0701550890331847,"WEAK","OBSERVED","career"
"00-0026956","END",24,5.25,-0.095792980822201,0.333333333333333,0.125,0.333333333333333,-0.241510345204483,-0.199876812523831,"WEAK","OBSERVED","career"
"00-0026956","GUARD",22,5.45454545454546,-0.178287216958981,0.363636363636364,0.0454545454545455,0.181818181818182,-0.241510345204483,-0.22454804250447,"WEAK","OBSERVED","career"
"00-0026956","TACKLE",26,2.26923076923077,-0.140777794994602,0.423076923076923,0,0.307692307692308,-0.241510345204483,-0.211056318396845,"WEAK","OBSERVED","career"
"00-0026988","END",53,4.83018867924528,-0.0387371403869014,0.39622641509434,0.0943396226415094,0.207547169811321,0.00792735518145718,-0.0139595321205163,"MODERATE","OBSERVED","career"
"00-0026988","GUARD",106,4.41509433962264,0.0895731991359856,0.471698113207547,0.0849056603773585,0.122641509433962,0.00792735518145718,0.0600626531283247,"STRONG","OBSERVED","career"
"00-0026988","TACKLE",111,4.56756756756757,0.00805195399764345,0.414414414414414,0.0990990990990991,0.153153153153153,0.00792735518145718,0.00800823511477107,"STRONG","OBSERVED","career"
"00-0026998","END",43,5.76744186046512,0.161129452624016,0.488372093023256,0.13953488372093,0.232558139534884,0.0823035287883596,0.115211438739168,"MODERATE","OBSERVED","career"
"00-0026998","GUARD",3,5.33333333333333,0.596865286080477,1,0,0,0.0823035287883596,0.106806469611794,"INSUFFICIENT","OBSERVED","career"
"00-0026998","TACKLE",4,7,0.168954733962892,0.5,0.25,0,0.0823035287883596,0.0877192291117679,"INSUFFICIENT","OBSERVED","career"
"00-0027003","END",63,3.76190476190476,-0.0346646555246682,0.428571428571428,0.0793650793650794,0.26984126984127,-0.077162481492987,-0.0553953023384822,"MODERATE","OBSERVED","career"
"00-0027003","GUARD",52,4.69230769230769,0.0609994816275923,0.423076923076923,0.0961538461538462,0.269230769230769,-0.077162481492987,-0.0130158557584323,"MODERATE","OBSERVED","career"
"00-0027003","TACKLE",68,4.47058823529412,-0.0345781735728344,0.397058823529412,0.0882352941176471,0.205882352941176,-0.077162481492987,-0.0545395679104059,"MODERATE","OBSERVED","career"
"00-0027007","END",12,5.5,0.268606799237508,0.416666666666667,0.0833333333333333,0.166666666666667,-0.31408663538274,-0.216971062946032,"INSUFFICIENT","OBSERVED","career"
"00-0027007","GUARD",3,2,-0.371360152765798,0.333333333333333,0,0.666666666666667,-0.31408663538274,-0.316813945734314,"INSUFFICIENT","OBSERVED","career"
"00-0027007","TACKLE",46,2.15217391304348,-0.330804117687006,0.217391304347826,0.0217391304347826,0.217391304347826,-0.31408663538274,-0.321341391854403,"MODERATE","OBSERVED","career"
"00-0027029","END",580,4.9948275862069,-0.000643300102347801,0.439655172413793,0.129310344827586,0.253448275862069,-0.0616492570919258,-0.00636260857012074,"STRONG","OBSERVED","career"
"00-0027029","GUARD",381,3.79527559055118,-0.128358872487362,0.346456692913386,0.068241469816273,0.196850393700787,-0.0616492570919258,-0.119282734338323,"STRONG","OBSERVED","career"
"00-0027029","TACKLE",424,4.45047169811321,-0.0816686950320692,0.398584905660377,0.108490566037736,0.259433962264151,-0.0616492570919258,-0.0791869465270927,"STRONG","OBSERVED","career"
"00-0027080","END",13,5.23076923076923,-0.164966125090499,0.307692307692308,0.230769230769231,0.307692307692308,0.0359360463127294,0.000158947295716135,"INSUFFICIENT","OBSERVED","career"
"00-0027080","GUARD",7,4.85714285714286,-0.0260028212796897,0.428571428571429,0,0,0.0359360463127294,0.0294648213403871,"INSUFFICIENT","OBSERVED","career"
"00-0027080","TACKLE",9,8.33333333333333,0.0193430268748973,0.555555555555556,0.111111111111111,0.222222222222222,0.0359360463127294,0.0337717394295339,"INSUFFICIENT","OBSERVED","career"
"00-0027094","END",39,3.17948717948718,-0.186909351703854,0.358974358974359,0.0256410256410256,0.333333333333333,-0.0493772952730502,-0.10355659023064,"WEAK","OBSERVED","career"
"00-0027094","GUARD",67,4.01492537313433,0.105187454430188,0.492537313432836,0.0746268656716418,0.208955223880597,-0.0493772952730502,0.0321647380349575,"MODERATE","OBSERVED","career"
"00-0027094","TACKLE",64,4.421875,-0.219634100189069,0.375,0.078125,0.125,-0.0493772952730502,-0.137251775229705,"MODERATE","OBSERVED","career"
"00-0027140","END",7,2.42857142857143,0.0876916305611043,0.285714285714286,0,0.285714285714286,0.0078772813929744,0.0162160939926298,"INSUFFICIENT","OBSERVED","career"
"00-0027140","GUARD",34,5.08823529411765,0.00754987546294135,0.441176470588235,0.0588235294117647,0.117647058823529,0.0078772813929744,0.00775885797147309,"WEAK","OBSERVED","career"
"00-0027140","TACKLE",13,5.61538461538461,0.0982369018599573,0.538461538461538,0,0,0.0078772813929744,0.0239687206542179,"INSUFFICIENT","OBSERVED","career"
"00-0027150","END",47,8,0.434310021508049,0.765957446808511,0.191489361702128,0.127659574468085,0.442666305608582,0.438995788293395,"MODERATE","OBSERVED","career"
"00-0027150","TACKLE",3,3.33333333333333,0.573581423183593,0.666666666666667,0,0,0.442666305608582,0.448900358826439,"INSUFFICIENT","OBSERVED","career"
"00-0027155","END",101,3.3960396039604,-0.200258326300646,0.405940594059406,0.0693069306930693,0.297029702970297,-0.0836329442259676,-0.156795450993312,"STRONG","OBSERVED","career"
"00-0027155","GUARD",257,3.88715953307393,-0.0932048825206913,0.33852140077821,0.0505836575875486,0.143968871595331,-0.0836329442259676,-0.0913931591841505,"STRONG","OBSERVED","career"
"00-0027155","TACKLE",175,3.97142857142857,-0.097631889463081,0.394285714285714,0.0571428571428571,0.165714285714286,-0.0836329442259676,-0.0940576906791371,"STRONG","OBSERVED","career"
"00-0027218","END",111,3.73873873873874,-0.0615498068685295,0.351351351351351,0.0990990990990991,0.279279279279279,-0.0774116892775104,-0.0671153796436105,"STRONG","OBSERVED","career"
"00-0027218","GUARD",78,4.41025641025641,-0.0156424128333293,0.5,0.0641025641025641,0.205128205128205,-0.0774116892775104,-0.0424986199829732,"MODERATE","OBSERVED","career"
"00-0027218","TACKLE",215,4.10232558139535,-0.139274699080054,0.316279069767442,0.0651162790697674,0.241860465116279,-0.0774116892775104,-0.125777315123136,"STRONG","OBSERVED","career"
"00-0027325","END",148,5.48648648648649,0.0798637035730016,0.445945945945946,0.135135135135135,0.263513513513513,-0.0865380117737386,0.0318632087614419,"STRONG","OBSERVED","career"
"00-0027325","GUARD",294,3.81292517006803,-0.0456558645338431,0.333333333333333,0.0578231292517007,0.170068027210884,-0.0865380117737386,-0.0525850420321305,"STRONG","OBSERVED","career"
"00-0027325","TACKLE",302,3.90066225165563,-0.137111025364522,0.397350993377483,0.0728476821192053,0.208609271523179,-0.0865380117737386,-0.128728757918536,"STRONG","OBSERVED","career"
"00-0027346","END",4,10,1.16181707408396,1,0.5,0,-0.354081896187272,-0.25933821054532,"INSUFFICIENT","OBSERVED","career"
"00-0027346","GUARD",1,3,0.524712057318538,1,0,0,-0.354081896187272,-0.339675437933078,"INSUFFICIENT","OBSERVED","career"
"00-0027346","TACKLE",9,0.111111111111111,-0.696571321362474,0.111111111111111,0,0.555555555555556,-0.354081896187272,-0.398754429905777,"INSUFFICIENT","OBSERVED","career"
"00-0027531","END",201,5.00497512437811,-0.00167759314752229,0.422885572139304,0.0995024875621891,0.218905472636816,-0.136675972738924,-0.0327117033984193,"STRONG","OBSERVED","career"
"00-0027531","GUARD",232,4.29741379310345,-0.0826041454361993,0.387931034482759,0.0560344827586207,0.155172413793103,-0.136675972738924,-0.0937147948819648,"STRONG","OBSERVED","career"
"00-0027531","TACKLE",251,3.69721115537849,-0.156599770521157,0.346613545816733,0.0677290836653386,0.235059760956175,-0.136675972738924,-0.152755951013331,"STRONG","OBSERVED","career"
"00-0027651","END",37,3.08108108108108,-0.278460794795506,0.243243243243243,0.108108108108108,0.405405405405405,-0.193386547917394,-0.22583754930389,"WEAK","OBSERVED","career"
"00-0027651","GUARD",25,2.6,-0.401060573152753,0.32,0,0.2,-0.193386547917394,-0.254467143574853,"WEAK","OBSERVED","career"
"00-0027651","TACKLE",23,6.39130434782609,0.155332904536803,0.434782608695652,0.130434782608696,0.130434782608696,-0.193386547917394,-0.0967534466349056,"WEAK","OBSERVED","career"
"00-0027666","END",5,6.2,0.0916752789868041,0.4,0.4,0.4,-0.0364878584599444,-0.0266291555794253,"INSUFFICIENT","OBSERVED","career"
"00-0027666","GUARD",22,4.18181818181818,0.0202552192680411,0.409090909090909,0.0454545454545455,0.0909090909090909,-0.0364878584599444,-0.0212641058987776,"WEAK","OBSERVED","career"
"00-0027666","TACKLE",22,4.40909090909091,-0.0334982378606748,0.363636363636364,0.181818181818182,0.227272727272727,-0.0364878584599444,-0.0356857651284331,"WEAK","OBSERVED","career"
"00-0027685","END",20,10.1,0.555526109001443,0.7,0.35,0.1,0.364208257205685,0.412037720154624,"WEAK","OBSERVED","career"
"00-0027685","GUARD",1,0,-4.1509405215038,0,0,1,0.364208257205685,0.290189424767824,"INSUFFICIENT","OBSERVED","career"
"00-0027688","END",10,3.8,0.167999602481723,0.4,0,0.1,0.0594888590227044,0.0749903938025641,"INSUFFICIENT","OBSERVED","career"
"00-0027688","GUARD",1,6,0.469929215032607,1,0,0,0.0594888590227044,0.0662173894490962,"INSUFFICIENT","OBSERVED","career"
"00-0027688","TACKLE",4,4.5,0.0589529883000068,0.5,0.25,0.5,0.0594888590227044,0.0594553671025358,"INSUFFICIENT","OBSERVED","career"
"00-0027712","END",9,7.22222222222222,0.289827457292833,0.666666666666667,0.222222222222222,0.222222222222222,0.0065876639902502,0.0435319848558045,"INSUFFICIENT","OBSERVED","career"
"00-0027712","GUARD",6,1.66666666666667,-0.279930856214681,0.166666666666667,0,0.333333333333333,0.0065876639902502,-0.0194594742101981,"INSUFFICIENT","OBSERVED","career"
"00-0027712","TACKLE",11,4.09090909090909,-0.253411103950136,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0065876639902502,-0.0336938352681195,"INSUFFICIENT","OBSERVED","career"
"00-0027772","END",26,3.34615384615385,-0.175974696232095,0.461538461538462,0.0384615384615385,0.307692307692308,-0.148058547456116,-0.156498313365133,"WEAK","OBSERVED","career"
"00-0027772","GUARD",46,3.82608695652174,-0.0798126885929378,0.326086956521739,0.0434782608695652,0.152173913043478,-0.148058547456116,-0.118442420024925,"MODERATE","OBSERVED","career"
"00-0027772","TACKLE",43,3.2093023255814,-0.11807383558453,0.418604651162791,0.0232558139534884,0.162790697674419,-0.148058547456116,-0.135540658033998,"MODERATE","OBSERVED","career"
"00-0027786","END",16,7.0625,0.678183984524367,0.6875,0.1875,0.125,-0.127670355608128,0.0419831896829233,"WEAK","OBSERVED","career"
"00-0027786","GUARD",96,3.28125,-0.221886026764272,0.21875,0.09375,0.270833333333333,-0.127670355608128,-0.185649230165755,"MODERATE","OBSERVED","career"
