"gsis_id","bucket","carries","yards_per_carry","epa_per_rush","success_rate","explosive_rate","stuff_rate","td_rate","n_opp","carries_eligible","box_coverage_rate","mean_box_faced","box_share","evidence_class","availability","source","family","window"
"00-0031590","LIGHT",56,6.41071428571428,-0.0930662648493843,0.375,0.125,0.125,0.0178571428571428,12,126,1,6.64285714285714,0.444444444444444,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031590","NEUTRAL",53,3.54716981132075,-0.134359431128237,0.39622641509434,0.0754716981132075,0.30188679245283,0.0188679245283019,11,126,1,6.64285714285714,0.420634920634921,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031599","HEAVY",22,2.90909090909091,-0.0597219273622613,0.318181818181818,0.136363636363636,0.318181818181818,0.136363636363636,6,73,1,7.17808219178082,0.301369863013699,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031599","LIGHT",16,4.375,-0.0535589668361354,0.3125,0.0625,0.0625,0,6,73,1,7.17808219178082,0.219178082191781,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031599","NEUTRAL",35,4.97142857142857,0.0245570814785813,0.428571428571429,0.142857142857143,0.171428571428571,0.0285714285714286,6,73,1,7.17808219178082,0.47945205479452,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031612","HEAVY",8,4.625,-0.0639399114639922,0.5,0.25,0.375,0.125,6,39,1,6.46153846153846,0.205128205128205,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031612","LIGHT",26,4.38461538461539,-0.0749909040458191,0.5,0.0384615384615385,0.0769230769230769,0,9,39,1,6.46153846153846,0.666666666666667,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031612","NEUTRAL",5,2.4,-0.021321585890837,0.4,0,0,0.2,4,39,1,6.46153846153846,0.128205128205128,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031682","HEAVY",26,5.23076923076923,-0.322428783357072,0.230769230769231,0.0769230769230769,0.230769230769231,0,6,61,1,7.24590163934426,0.426229508196721,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031682","LIGHT",12,4.83333333333333,-0.0540766480710994,0.333333333333333,0.0833333333333333,0.166666666666667,0,4,61,1,7.24590163934426,0.19672131147541,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031682","NEUTRAL",23,3.73913043478261,-0.0756805246498476,0.347826086956522,0.130434782608696,0.304347826086957,0,6,61,1,7.24590163934426,0.377049180327869,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031731","HEAVY",22,5.27272727272727,-0.100869393266789,0.409090909090909,0.136363636363636,0.181818181818182,0.0454545454545455,5,71,1,7.01408450704225,0.309859154929577,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031731","LIGHT",24,3.41666666666667,-0.132909697560535,0.333333333333333,0.0833333333333333,0.208333333333333,0,8,71,1,7.01408450704225,0.338028169014085,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031731","NEUTRAL",25,5.24,0.0298929747357034,0.36,0.04,0.2,0.04,9,71,1,7.01408450704225,0.352112676056338,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031806","HEAVY",59,2.50847457627119,-0.289147786187379,0.372881355932203,0.0338983050847458,0.322033898305085,0.135593220338983,12,312,1,6.7724358974359,0.189102564102564,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031806","LIGHT",120,5.4,0.0348539033703729,0.425,0.133333333333333,0.158333333333333,0.0333333333333333,23,312,1,6.7724358974359,0.384615384615385,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031806","NEUTRAL",133,3.42857142857143,-0.205944719088529,0.323308270676692,0.0451127819548872,0.218045112781955,0,21,312,1,6.7724358974359,0.426282051282051,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031897","HEAVY",42,2.28571428571429,-0.262801851305301,0.333333333333333,0.0476190476190476,0.404761904761905,0.0476190476190476,12,167,1,7,0.251497005988024,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031897","LIGHT",51,4.11764705882353,-0.0960037700510036,0.294117647058824,0.0784313725490196,0.156862745098039,0.0196078431372549,12,167,1,7,0.305389221556886,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031897","NEUTRAL",74,2.7027027027027,-0.347920281269509,0.22972972972973,0.0540540540540541,0.256756756756757,0,11,167,1,7,0.44311377245509,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031900","HEAVY",23,3.26086956521739,0.0598606381833594,0.565217391304348,0,0.217391304347826,0.173913043478261,9,99,1,7.01010101010101,0.232323232323232,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031900","LIGHT",30,3.2,-0.170424305277993,0.3,0.0333333333333333,0.266666666666667,0,12,99,1,7.01010101010101,0.303030303030303,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031900","NEUTRAL",46,4.08695652173913,0.0333732884540476,0.41304347826087,0.0869565217391304,0.282608695652174,0.0217391304347826,12,99,1,7.01010101010101,0.464646464646465,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031959","HEAVY",6,2.16666666666667,-0.495597901219654,0.166666666666667,0,0.166666666666667,0,3,60,1,6.46666666666667,0.1,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031959","LIGHT",28,6.25,0.041559278512332,0.357142857142857,0.142857142857143,0.0714285714285714,0,7,60,1,6.46666666666667,0.466666666666667,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0031959","NEUTRAL",26,3.96153846153846,-0.147757861295339,0.423076923076923,0,0.0769230769230769,0,6,60,1,6.46666666666667,0.433333333333333,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032058","HEAVY",68,2.67647058823529,-0.298707723752071,0.235294117647059,0.0735294117647059,0.323529411764706,0.0588235294117647,12,177,1,7.2316384180791,0.384180790960452,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032058","LIGHT",32,4.34375,0.0419133153408492,0.34375,0.09375,0.15625,0.0625,12,177,1,7.2316384180791,0.180790960451977,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032058","NEUTRAL",77,3.92207792207792,-0.144805261528107,0.363636363636364,0.0779220779220779,0.25974025974026,0.012987012987013,14,177,1,7.2316384180791,0.435028248587571,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032144","HEAVY",12,1.58333333333333,-0.629762705071092,0.25,0,0.5,0.0833333333333333,3,26,1,7.53846153846154,0.461538461538462,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032144","LIGHT",5,8,0.247101231041597,0.4,0.4,0.4,0,2,26,1,7.53846153846154,0.192307692307692,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032144","NEUTRAL",9,2.44444444444444,-0.0876218262257883,0.444444444444444,0,0.222222222222222,0,3,26,1,7.53846153846154,0.346153846153846,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032209","LIGHT",14,7.14285714285714,0.327982014739453,0.428571428571429,0.142857142857143,0,0,4,27,1,6.40740740740741,0.518518518518518,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032209","NEUTRAL",13,2.53846153846154,-0.417875304439804,0.538461538461538,0,0.307692307692308,0,4,27,1,6.40740740740741,0.481481481481481,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032211","HEAVY",13,3.38461538461538,-0.0381110856475201,0.307692307692308,0.0769230769230769,0.230769230769231,0,10,35,1,7.17142857142857,0.371428571428571,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032211","LIGHT",8,5,0.00607658563239966,0.25,0.25,0.25,0,5,35,1,7.17142857142857,0.228571428571429,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032211","NEUTRAL",14,11,0.782061368322632,0.714285714285714,0.142857142857143,0,0.0714285714285715,11,35,1,7.17142857142857,0.4,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032241","HEAVY",42,1.9047619047619,-0.0362949605135927,0.380952380952381,0.0238095238095238,0.333333333333333,0.166666666666667,12,195,1,6.91282051282051,0.215384615384615,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032241","LIGHT",70,5.1,-0.0109023828275635,0.342857142857143,0.1,0.0714285714285714,0.0142857142857143,11,195,1,6.91282051282051,0.358974358974359,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032241","NEUTRAL",83,2.90361445783133,-0.210874112057836,0.349397590361446,0.0240963855421687,0.204819277108434,0.0120481927710843,12,195,1,6.91282051282051,0.425641025641026,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032268","HEAVY",1,-1,-2.39710631076014,0,0,1,0,1,38,1,6.10526315789474,0.0263157894736842,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032268","LIGHT",29,6.10344827586207,0.303013757509929,0.586206896551724,0.137931034482759,0.172413793103448,0.0344827586206897,10,38,1,6.10526315789474,0.763157894736842,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032268","NEUTRAL",8,4.25,-0.801680644828593,0.125,0.125,0.5,0,4,38,1,6.10526315789474,0.210526315789474,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032371","HEAVY",64,4.296875,-0.00800574152822264,0.375,0.078125,0.265625,0.09375,14,234,1,7.06837606837607,0.273504273504274,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032371","LIGHT",76,4.35526315789474,-0.0150633654955431,0.407894736842105,0.0657894736842105,0.105263157894737,0.0131578947368421,12,234,1,7.06837606837607,0.324786324786325,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032371","NEUTRAL",94,3.19148936170213,-0.152563579025074,0.308510638297872,0.0531914893617021,0.170212765957447,0.0212765957446809,15,234,1,7.06837606837607,0.401709401709402,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032411","HEAVY",31,3.70967741935484,0.0592112021657803,0.387096774193548,0.0645161290322581,0.258064516129032,0.0645161290322581,12,148,1,6.87162162162162,0.209459459459459,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032411","LIGHT",56,5.33928571428571,0.0830538877242603,0.410714285714286,0.142857142857143,0.178571428571429,0,12,148,1,6.87162162162162,0.378378378378378,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032411","NEUTRAL",61,4.9344262295082,0.0266135415713965,0.459016393442623,0.131147540983607,0.114754098360656,0.0327868852459016,13,148,1,6.87162162162162,0.412162162162162,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032426","HEAVY",15,3.2,-0.100046354710745,0.4,0.133333333333333,0.4,0.0666666666666667,6,157,1,6.5796178343949,0.0955414012738854,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032426","LIGHT",68,3.95588235294118,-0.0949052136518944,0.426470588235294,0.0441176470588235,0.147058823529412,0.0147058823529412,13,157,1,6.5796178343949,0.43312101910828,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032426","NEUTRAL",74,4,-0.0766794389621921,0.337837837837838,0.0675675675675676,0.202702702702703,0.0405405405405405,12,157,1,6.5796178343949,0.471337579617834,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032450","HEAVY",19,3.21052631578947,-0.338550485915651,0.210526315789474,0.0526315789473684,0.263157894736842,0,5,58,1,7,0.327586206896552,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032450","LIGHT",17,7.05882352941176,0.0942627253928495,0.411764705882353,0.235294117647059,0,0,8,58,1,7,0.293103448275862,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032450","NEUTRAL",22,4.63636363636364,-0.158262911779192,0.227272727272727,0.0909090909090909,0.318181818181818,0,10,58,1,7,0.379310344827586,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032602","HEAVY",3,8.66666666666667,0.449451414635405,0.666666666666667,0,0,0,2,156,1,6.28205128205128,0.0192307692307692,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032602","LIGHT",100,4.35,-0.046317881724968,0.4,0.06,0.13,0.02,23,156,1,6.28205128205128,0.641025641025641,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032602","NEUTRAL",53,3.9811320754717,-0.0739382090637865,0.377358490566038,0.0566037735849057,0.132075471698113,0.0188679245283019,16,156,1,6.28205128205128,0.33974358974359,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032741","HEAVY",23,1.65217391304348,-0.537782387157558,0.347826086956522,0.0434782608695652,0.347826086956522,0.0434782608695652,4,55,1,7.32727272727273,0.418181818181818,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032741","LIGHT",12,7.66666666666667,0.232694852655792,0.583333333333333,0.166666666666667,0.0833333333333333,0,6,55,1,7.32727272727273,0.218181818181818,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032741","NEUTRAL",20,4.1,-0.0145482913873911,0.4,0.1,0.25,0.05,7,55,1,7.32727272727273,0.363636363636364,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032764","HEAVY",114,4.29824561403509,0.0661193482520306,0.403508771929825,0.087719298245614,0.254385964912281,0.12280701754386,16,632,1,6.82753164556962,0.180379746835443,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032764","LIGHT",243,6.09876543209877,0.110525405963357,0.45679012345679,0.127572016460905,0.11522633744856,0.0246913580246913,21,632,1,6.82753164556962,0.384493670886076,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032764","NEUTRAL",275,5.61454545454546,0.0558801780015817,0.458181818181818,0.0945454545454545,0.127272727272727,0.0436363636363637,22,632,1,6.82753164556962,0.435126582278481,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032782","HEAVY",5,1.4,-0.549283977819141,0.2,0,0.4,0,4,27,1,6.40740740740741,0.185185185185185,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032782","LIGHT",14,4.92857142857143,-0.180063618114218,0.214285714285714,0.142857142857143,0.0714285714285714,0,7,27,1,6.40740740740741,0.518518518518518,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032782","NEUTRAL",8,3.75,-0.20902418300102,0.25,0.125,0.25,0,4,27,1,6.40740740740741,0.296296296296296,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032813","HEAVY",20,2.7,-0.0458627651270945,0.55,0,0.15,0.05,11,53,1,7.24528301886792,0.377358490566038,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032813","LIGHT",12,3.41666666666667,-0.231456626180044,0.25,0,0.0833333333333333,0,9,53,1,7.24528301886792,0.226415094339623,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032813","NEUTRAL",21,4.04761904761905,-0.102913351500141,0.333333333333333,0.0476190476190476,0.0476190476190476,0,11,53,1,7.24528301886792,0.39622641509434,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032902","HEAVY",13,3.38461538461538,-0.300255509044151,0.538461538461538,0,0.230769230769231,0,6,60,1,6.86666666666667,0.216666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032902","LIGHT",22,3.68181818181818,-0.124807835442797,0.318181818181818,0,0.0909090909090909,0,8,60,1,6.86666666666667,0.366666666666667,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032902","NEUTRAL",25,2.68,-0.200237935737241,0.28,0,0.2,0,6,60,1,6.86666666666667,0.416666666666667,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032918","HEAVY",25,2.6,-0.0958835666603409,0.44,0.04,0.32,0.08,18,42,1,7.71428571428571,0.595238095238095,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032918","LIGHT",5,3,-0.296692672581412,0.2,0,0.2,0,4,42,1,7.71428571428571,0.119047619047619,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032918","NEUTRAL",12,3.25,0.203419183104415,0.75,0,0.166666666666667,0.333333333333333,8,42,1,7.71428571428571,0.285714285714286,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032940","HEAVY",2,2.5,-0.179947458600509,0.5,0,0.5,0,1,28,1,6.57142857142857,0.0714285714285714,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032940","LIGHT",15,4.46666666666667,-0.0646007110364735,0.4,0.0666666666666667,0,0,2,28,1,6.57142857142857,0.535714285714286,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032940","NEUTRAL",11,1.27272727272727,-0.545661461163862,0,0,0.272727272727273,0,3,28,1,6.57142857142857,0.392857142857143,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032972","HEAVY",24,0.791666666666667,-0.521803970389253,0.208333333333333,0,0.416666666666667,0.0416666666666667,8,145,1,6.71724137931034,0.16551724137931,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032972","LIGHT",68,4.54411764705882,-0.0823367796396583,0.426470588235294,0.0588235294117647,0.117647058823529,0,13,145,1,6.71724137931034,0.468965517241379,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032972","NEUTRAL",53,5,0.095354586170837,0.433962264150943,0.113207547169811,0.150943396226415,0.0188679245283019,11,145,1,6.71724137931034,0.36551724137931,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032975","HEAVY",15,3.33333333333333,0.138592942765293,0.333333333333333,0.0666666666666667,0.266666666666667,0.0666666666666667,4,55,1,6.89090909090909,0.272727272727273,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032975","LIGHT",18,4.16666666666667,0.0362145691469777,0.555555555555556,0,0.0555555555555556,0,7,55,1,6.89090909090909,0.327272727272727,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0032975","NEUTRAL",22,4.72727272727273,-0.188854013080179,0.318181818181818,0.136363636363636,0.0909090909090909,0,6,55,1,6.89090909090909,0.4,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033025","HEAVY",37,4.54054054054054,-0.31110363326199,0.27027027027027,0.0810810810810811,0.216216216216216,0.027027027027027,16,265,1,6.44905660377358,0.139622641509434,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033025","LIGHT",150,5.60666666666667,-0.0316101154162114,0.44,0.0933333333333333,0.16,0.02,29,265,1,6.44905660377358,0.566037735849057,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033025","NEUTRAL",78,4.15384615384615,-0.127766349985902,0.371794871794872,0.0769230769230769,0.141025641025641,0,19,265,1,6.44905660377358,0.294339622641509,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033045","HEAVY",460,3.65217391304348,-0.0103822491521842,0.443478260869565,0.0739130434782609,0.184782608695652,0.076086956521739,29,1959,1,6.91628381827463,0.234813680449209,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033045","LIGHT",689,4.89404934687953,-0.0294975196412047,0.425253991291727,0.0856313497822932,0.127721335268505,0.0188679245283019,31,1959,1,6.91628381827463,0.351710056151098,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033045","NEUTRAL",810,4.24938271604938,-0.0679257000502468,0.391358024691358,0.0679012345679012,0.138271604938272,0.0283950617283951,31,1959,1,6.91628381827463,0.413476263399694,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033077","HEAVY",54,2.83333333333333,-0.0921604008376306,0.611111111111111,0.037037037037037,0.259259259259259,0.0925925925925926,21,170,1,7.02352941176471,0.317647058823529,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033077","LIGHT",64,5.8125,0.260591911487274,0.578125,0.140625,0.1875,0.125,21,170,1,7.02352941176471,0.376470588235294,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033077","NEUTRAL",52,4,0.238668020809761,0.634615384615385,0.0961538461538462,0.192307692307692,0.134615384615385,22,170,1,7.02352941176471,0.305882352941176,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033106","HEAVY",8,0,-1.26158129019422,0.375,0,0.625,0,6,29,1,7.24137931034483,0.275862068965517,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033106","LIGHT",7,1,-2.1436908699439,0.285714285714286,0,0.714285714285714,0,5,29,1,7.24137931034483,0.241379310344828,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033106","NEUTRAL",14,2.5,-0.257248481710641,0.642857142857143,0.0714285714285714,0.214285714285714,0.142857142857143,10,29,1,7.24137931034483,0.482758620689655,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033164","HEAVY",4,-0.75,-0.786699033982586,0,0,0.75,0,1,25,1,6.4,0.16,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033164","LIGHT",16,4.75,0.0239926979302254,0.5,0.125,0.375,0,4,25,1,6.4,0.64,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033164","NEUTRAL",5,4.6,-0.0223743422189728,0.4,0,0,0,3,25,1,6.4,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033280","HEAVY",157,4.52229299363057,0.01534503976504,0.401273885350318,0.0955414012738854,0.191082802547771,0.0636942675159236,19,792,1,6.75883838383838,0.198232323232323,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033280","LIGHT",355,4.36056338028169,-0.080251260969748,0.369014084507042,0.0676056338028169,0.185915492957746,0.019718309859155,26,792,1,6.75883838383838,0.448232323232323,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033280","NEUTRAL",280,4.825,0.065812956611088,0.492857142857143,0.128571428571429,0.146428571428571,0.0464285714285714,27,792,1,6.75883838383838,0.353535353535354,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033293","HEAVY",32,5.21875,0.0381494539146984,0.4375,0.09375,0.21875,0,8,387,1,6.53229974160207,0.082687338501292,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033293","LIGHT",205,4.34146341463414,-0.0372433637934678,0.409756097560976,0.0780487804878049,0.131707317073171,0.0146341463414634,18,387,1,6.53229974160207,0.529715762273902,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033293","NEUTRAL",150,4.19333333333333,-0.0627118070478756,0.413333333333333,0.0666666666666667,0.14,0.0266666666666667,15,387,1,6.53229974160207,0.387596899224806,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033295","HEAVY",46,2.52173913043478,-0.251522544470132,0.347826086956522,0.0652173913043478,0.434782608695652,0.0434782608695652,13,181,1,6.93370165745856,0.25414364640884,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033295","LIGHT",62,4,-0.383994304366605,0.306451612903226,0.0645161290322581,0.241935483870968,0,13,181,1,6.93370165745856,0.342541436464088,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033295","NEUTRAL",73,3.13698630136986,-0.230309843164589,0.273972602739726,0.0410958904109589,0.342465753424658,0.0273972602739726,13,181,1,6.93370165745856,0.403314917127072,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033308","HEAVY",21,3.52380952380952,-0.0186036905063139,0.380952380952381,0.0476190476190476,0.142857142857143,0,14,109,1,6.68807339449541,0.192660550458716,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033308","LIGHT",56,3.16071428571429,-0.159761062119027,0.428571428571428,0.0178571428571429,0.178571428571429,0.0178571428571429,18,109,1,6.68807339449541,0.513761467889908,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033308","NEUTRAL",32,3.75,-0.118556368353824,0.40625,0.0625,0.15625,0.03125,14,109,1,6.68807339449541,0.293577981651376,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033357","HEAVY",115,5.06086956521739,0.327003784154154,0.556521739130435,0.0608695652173913,0.191304347826087,0.191304347826087,24,448,1,6.98214285714286,0.256696428571429,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033357","LIGHT",161,5.38509316770186,0.0861007160752992,0.490683229813665,0.0993788819875776,0.15527950310559,0.031055900621118,27,448,1,6.98214285714286,0.359375,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033357","NEUTRAL",172,4.44767441860465,0.0312319553073758,0.494186046511628,0.0813953488372093,0.156976744186047,0.0348837209302326,28,448,1,6.98214285714286,0.383928571428571,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033526","HEAVY",62,3.41935483870968,-0.148156702461664,0.32258064516129,0.032258064516129,0.258064516129032,0.0645161290322581,18,298,1,6.63758389261745,0.208053691275168,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033526","LIGHT",167,5.05389221556886,0.026932469420226,0.51497005988024,0.0778443113772455,0.107784431137725,0.0179640718562874,22,298,1,6.63758389261745,0.560402684563758,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033526","NEUTRAL",69,3.8695652173913,-0.105807524817627,0.376811594202899,0.0579710144927536,0.130434782608696,0.0289855072463768,19,298,1,6.63758389261745,0.231543624161074,"MODERATE","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033537","HEAVY",7,3.85714285714286,0.146406245278627,0.571428571428571,0.142857142857143,0.142857142857143,0.142857142857143,6,35,1,6.25714285714286,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033537","LIGHT",21,4.85714285714286,0.142128917869535,0.571428571428571,0.142857142857143,0.238095238095238,0.0952380952380952,10,35,1,6.25714285714286,0.6,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033537","NEUTRAL",7,2.14285714285714,-0.731815541622093,0.285714285714286,0,0.142857142857143,0,7,35,1,6.25714285714286,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033553","HEAVY",110,2.52727272727273,-0.0999377513839909,0.4,0.0181818181818182,0.3,0.136363636363636,20,866,1,6.50692840646651,0.1270207852194,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033553","LIGHT",485,4.80618556701031,0.0244780376073175,0.430927835051546,0.0969072164948454,0.152577319587629,0.0185567010309278,29,866,1,6.50692840646651,0.560046189376443,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033553","NEUTRAL",271,4.27306273062731,0.0128952493711032,0.413284132841328,0.0627306273062731,0.169741697416974,0.051660516605166,29,866,1,6.50692840646651,0.312933025404157,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033556","HEAVY",27,4.44444444444445,0.042944200486764,0.444444444444444,0.111111111111111,0.333333333333333,0.111111111111111,12,264,1,6.35227272727273,0.102272727272727,"WEAK","PRIOR_ONLY","participation","rb_box","current_team"
"00-0033556","LIGHT",158,4.43670886075949,-0.0877306566425607,0.373417721518987,0.0949367088607595,0.215189873417722,0.00632911392405063,25,264,1,6.35227272727273,0.598484848484849,"STRONG","PRIOR_ONLY","participation","rb_box","current_team"
