"gsis_id","bucket","targets","catch_rate","yards_per_target","air_yards","yac","epa_per_target","success_rate","explosive_rate","n_opp","targets_eligible","targets_charted_mz","mz_coverage_rate","target_share_vs_bucket","evidence_class","availability","source","family","window"
"00-0021547","MAN",26,0.538461538461538,7.03846153846154,7.65384615384615,5.07142857142857,0.41122515955759,0.5,0.192307692307692,10,48,45,0.9375,0.577777777777778,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0021547","ZONE",19,0.736842105263158,7.89473684210526,8.26315789473684,3.92857142857143,-0.318603339057259,0.421052631578947,0.157894736842105,10,48,45,0.9375,0.422222222222222,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0022127","MAN",38,0.710526315789474,5.23684210526316,6.1578947368421,2.66666666666667,0.241630300439398,0.552631578947368,0.0789473684210526,16,102,100,0.980392156862745,0.38,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0022127","ZONE",62,0.790322580645161,6.43548387096774,6.5,2.24489795918367,0.20107944272316,0.612903225806452,0.0483870967741935,16,102,100,0.980392156862745,0.62,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0022921","MAN",88,0.545454545454545,5.10227272727273,9.48863636363637,2.375,-0.128061036455744,0.420454545454545,0.102272727272727,21,294,293,0.996598639455782,0.300341296928328,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0022921","ZONE",205,0.731707317073171,7.30731707317073,7.22926829268293,4.12666666666667,0.0716902420501384,0.517073170731707,0.117073170731707,26,294,293,0.996598639455782,0.699658703071672,"STRONG","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0022943","MAN",31,0.709677419354839,8.80645161290323,9.67741935483871,3.27272727272727,0.596139516268165,0.612903225806452,0.258064516129032,14,70,68,0.971428571428571,0.455882352941176,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0022943","ZONE",37,0.756756756756757,7.64864864864865,10.1351351351351,3.21428571428571,0.327981805650681,0.594594594594595,0.135135135135135,14,70,68,0.971428571428571,0.544117647058823,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0023500","MAN",20,0.75,7.4,2,8.46666666666667,0.216569132405321,0.6,0.2,10,51,51,1,0.392156862745098,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0023500","ZONE",31,0.838709677419355,5.32258064516129,0.935483870967742,5.73076923076923,0.131578455420001,0.483870967741935,0,15,51,51,1,0.607843137254902,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0023564","MAN",12,0.5,9.25,3.58333333333333,13.8333333333333,0.805204907070826,0.416666666666667,0.25,6,33,33,1,0.363636363636364,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0023564","ZONE",21,0.714285714285714,3.47619047619048,0,4.6,-0.121358914515941,0.238095238095238,0,6,33,33,1,0.636363636363636,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0024221","MAN",19,0.473684210526316,8.15789473684211,11.4210526315789,10.7777777777778,0.25474777807048,0.473684210526316,0.210526315789474,9,56,55,0.982142857142857,0.345454545454545,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0024221","ZONE",36,0.722222222222222,9.30555555555555,9.16666666666667,5.80769230769231,0.115594609410244,0.527777777777778,0.166666666666667,11,56,55,0.982142857142857,0.654545454545455,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0024243","MAN",27,0.740740740740741,5.88888888888889,4.66666666666667,3.55,0.459174188946943,0.62962962962963,0.148148148148148,15,82,81,0.98780487804878,0.333333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0024243","ZONE",54,0.777777777777778,8.40740740740741,5,6.83333333333333,0.325530058371778,0.537037037037037,0.185185185185185,21,82,81,0.98780487804878,0.666666666666667,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0024389","MAN",11,0.545454545454545,5.27272727272727,5.45454545454545,4.5,-0.226794973132201,0.454545454545454,0.0909090909090909,5,38,37,0.973684210526316,0.297297297297297,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0024389","ZONE",26,0.730769230769231,8.03846153846154,8.30769230769231,3.10526315789474,0.133951356977027,0.576923076923077,0.153846153846154,6,38,37,0.973684210526316,0.702702702702703,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0025394","MAN",7,0.857142857142857,7,-1.14285714285714,10.3333333333333,0.462538552200255,0.571428571428571,0.285714285714286,7,71,71,1,0.0985915492957746,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0025394","ZONE",64,0.734375,6.40625,-0.671875,8.97872340425532,-0.0200724706907163,0.421875,0.125,21,71,71,1,0.901408450704225,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0025396","MAN",28,0.535714285714286,6.82142857142857,17.1785714285714,2.26666666666667,-0.245523578466232,0.464285714285714,0.107142857142857,13,93,91,0.978494623655914,0.307692307692308,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0025396","ZONE",63,0.555555555555556,7.6031746031746,15.8730158730159,2.05714285714286,0.151722252660825,0.412698412698413,0.142857142857143,15,93,91,0.978494623655914,0.692307692307692,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0025418","MAN",65,0.646153846153846,6.44615384615385,7.89230769230769,3.23809523809524,0.239040396402427,0.569230769230769,0.138461538461538,20,158,157,0.993670886075949,0.414012738853503,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0025418","ZONE",92,0.66304347826087,7.69565217391304,9.25,3.24590163934426,0.202305948253469,0.543478260869565,0.16304347826087,21,158,157,0.993670886075949,0.585987261146497,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0026035","MAN",97,0.670103092783505,8.51546391752577,9.30927835051546,4.61538461538462,0.241745695332696,0.54639175257732,0.144329896907216,19,284,282,0.992957746478873,0.343971631205674,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0026035","ZONE",185,0.675675675675676,6.8972972972973,7.67027027027027,4.28225806451613,0.00883090979397732,0.497297297297297,0.113513513513514,26,284,282,0.992957746478873,0.656028368794326,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0026176","MAN",39,0.666666666666667,7.25641025641026,9.25641025641026,3.5,0.182008893306243,0.512820512820513,0.0769230769230769,11,89,88,0.98876404494382,0.443181818181818,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0026176","ZONE",49,0.755102040816326,9.30612244897959,9.20408163265306,4.05405405405405,0.244313402644336,0.571428571428571,0.183673469387755,12,89,88,0.98876404494382,0.556818181818182,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0026189","MAN",46,0.608695652173913,12.3260869565217,17.4347826086957,6.71428571428571,0.569718817119219,0.543478260869565,0.260869565217391,17,161,161,1,0.285714285714286,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0026189","ZONE",115,0.565217391304348,10.5130434782609,18.6695652173913,4.16923076923077,0.200693834654774,0.48695652173913,0.234782608695652,21,161,161,1,0.714285714285714,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0026345","MAN",13,0.461538461538462,5.84615384615385,7.84615384615385,4.33333333333333,0.224107595272541,0.461538461538462,0.153846153846154,6,47,46,0.978723404255319,0.282608695652174,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0026345","ZONE",33,0.545454545454545,6.36363636363636,9.24242424242424,4,0.0865529355298466,0.454545454545455,0.151515151515152,8,47,46,0.978723404255319,0.717391304347826,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0026986","MAN",42,0.452380952380952,3.97619047619048,11.1428571428571,1.15789473684211,-0.239952331697512,0.380952380952381,0.0714285714285714,12,105,105,1,0.4,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0026986","ZONE",63,0.619047619047619,7.19047619047619,10.3015873015873,2.87179487179487,0.0932249700773402,0.53968253968254,0.174603174603175,14,105,105,1,0.6,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027029","MAN",33,0.727272727272727,5.42424242424242,-0.03030303030303,9.375,0.0535256338744171,0.424242424242424,0.121212121212121,14,99,99,1,0.333333333333333,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027029","ZONE",66,0.803030303030303,4.81818181818182,-0.803030303030303,7.13207547169811,-0.120811113285144,0.393939393939394,0.0303030303030303,18,99,99,1,0.666666666666667,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027061","MAN",107,0.570093457943925,7.63551401869159,9.71028037383178,4.19672131147541,0.215487713065017,0.532710280373832,0.214953271028037,26,311,308,0.990353697749196,0.347402597402597,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027061","ZONE",201,0.671641791044776,9.2139303482587,9.16417910447761,5.20740740740741,0.370795064220361,0.567164179104478,0.228855721393035,28,311,308,0.990353697749196,0.652597402597403,"STRONG","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027150","MAN",141,0.567375886524823,7.02836879432624,9.34751773049645,4.0625,0.137233609751024,0.51063829787234,0.163120567375887,22,301,299,0.993355481727575,0.471571906354515,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027150","ZONE",158,0.721518987341772,8.10126582278481,8.58227848101266,3.55263157894737,0.138366470356939,0.556962025316456,0.170886075949367,20,301,299,0.993355481727575,0.528428093645485,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027656","MAN",88,0.590909090909091,8.71590909090909,12.0227272727273,5,0.514675707304383,0.568181818181818,0.227272727272727,20,238,238,1,0.369747899159664,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027656","ZONE",150,0.633333333333333,8.93333333333333,10.5133333333333,5.45263157894737,0.2766495011653,0.566666666666667,0.22,21,238,238,1,0.630252100840336,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027685","MAN",120,0.616666666666667,7.88333333333333,10.9916666666667,3.17567567567568,0.195304035259747,0.525,0.183333333333333,27,351,341,0.971509971509972,0.351906158357771,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027685","ZONE",221,0.728506787330317,9.5158371040724,10.9366515837104,3.3167701863354,0.33037336120307,0.574660633484163,0.194570135746606,27,351,341,0.971509971509972,0.648093841642229,"STRONG","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027691","MAN",11,0.363636363636364,2.18181818181818,11.5454545454545,2.25,-0.354381702596914,0.272727272727273,0,8,32,32,1,0.34375,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027691","ZONE",21,0.666666666666667,6.85714285714286,10.0952380952381,2.42857142857143,-0.35707293051417,0.428571428571429,0.142857142857143,7,32,32,1,0.65625,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027696","MAN",85,0.635294117647059,6.28235294117647,6.49411764705882,4.85185185185185,0.262378111810295,0.505882352941176,0.117647058823529,24,256,255,0.99609375,0.333333333333333,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027696","ZONE",170,0.641176470588235,7.1235294117647,9.25294117647059,4.59633027522936,0.192398796921048,0.464705882352941,0.147058823529412,31,256,255,0.99609375,0.666666666666667,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027793","MAN",123,0.585365853658537,8.38211382113821,11.2845528455285,5.86111111111111,0.477395120887877,0.471544715447154,0.203252032520325,20,300,300,1,0.41,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027793","ZONE",177,0.694915254237288,7.6271186440678,10.6101694915254,4.15447154471545,0.155800135432953,0.514124293785311,0.11864406779661,20,300,300,1,0.59,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027874","MAN",65,0.553846153846154,7.27692307692308,10.5846153846154,4.58333333333333,0.19820190339385,0.476923076923077,0.169230769230769,15,148,141,0.952702702702703,0.460992907801418,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027874","ZONE",76,0.697368421052632,7.44736842105263,9.85526315789474,5.11320754716981,0.266251269942003,0.526315789473684,0.131578947368421,17,148,141,0.952702702702703,0.539007092198582,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027891","MAN",89,0.561797752808989,7.93258426966292,8.91011235955056,5.78,0.160841124458385,0.449438202247191,0.168539325842697,20,251,246,0.9800796812749,0.361788617886179,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027891","ZONE",157,0.662420382165605,7.05732484076433,7.68152866242038,4.57692307692307,0.178287991220279,0.452229299363057,0.10828025477707,20,251,246,0.9800796812749,0.638211382113821,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027942","MAN",120,0.416666666666667,5.48333333333333,11.1333333333333,3.1,-0.177042612167196,0.391666666666667,0.116666666666667,23,324,320,0.987654320987654,0.375,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027942","ZONE",200,0.605,8.215,13.365,2.73553719008264,0.234828611229906,0.515,0.185,27,324,320,0.987654320987654,0.625,"STRONG","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027944","MAN",170,0.564705882352941,8.08235294117647,11.3705882352941,4.84375,0.321411300167098,0.470588235294118,0.2,26,506,505,0.99802371541502,0.336633663366337,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027944","ZONE",335,0.695522388059702,9.77611940298507,13.3611940298508,3.47639484978541,0.476050779797828,0.602985074626866,0.241791044776119,25,506,505,0.99802371541502,0.663366336633663,"STRONG","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027966","MAN",20,0.7,6.7,0.15,9.92857142857143,0.42439203906979,0.45,0.2,12,118,117,0.991525423728814,0.170940170940171,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027966","ZONE",97,0.845360824742268,5.80412371134021,0.443298969072165,6.42682926829268,-0.036462798435887,0.45360824742268,0.0927835051546392,23,118,117,0.991525423728814,0.829059829059829,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027981","MAN",62,0.596774193548387,5.56451612903226,5.53225806451613,5.86486486486487,0.127221311594819,0.451612903225806,0.129032258064516,21,216,210,0.972222222222222,0.295238095238095,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027981","ZONE",148,0.824324324324324,8.59459459459459,6.94594594594595,4.31147540983607,0.379505371565297,0.655405405405405,0.148648648648649,26,216,210,0.972222222222222,0.704761904761905,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027985","MAN",17,0.647058823529412,7.29411764705882,7,5.72727272727273,0.318547387994305,0.588235294117647,0.176470588235294,11,32,32,1,0.53125,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027985","ZONE",15,0.733333333333333,6.4,6.4,5.09090909090909,0.190411876076056,0.6,0.133333333333333,8,32,32,1,0.46875,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027996","MAN",11,0.636363636363636,8.63636363636364,8.27272727272727,6,0.474932748596819,0.545454545454545,0.181818181818182,6,32,30,0.9375,0.366666666666667,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0027996","ZONE",19,0.473684210526316,4,16.1578947368421,0.666666666666667,-0.0379530918619008,0.368421052631579,0,6,32,30,0.9375,0.633333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0028002","MAN",118,0.567796610169492,7.26271186440678,9.67796610169491,4.92537313432836,0.231509172794796,0.474576271186441,0.177966101694915,22,301,297,0.98671096345515,0.397306397306397,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0028002","ZONE",179,0.726256983240223,9.03351955307263,8.24719101123596,5.69230769230769,0.327669270711266,0.553072625698324,0.17877094972067,26,301,297,0.98671096345515,0.602693602693603,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0028042","MAN",10,0.5,6.6,2.3,10.4,-0.0998902596707922,0.5,0.2,10,48,48,1,0.208333333333333,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0028042","ZONE",38,0.710526315789474,5.97368421052632,5.97368421052632,3.92592592592593,0.0791526794216081,0.473684210526316,0.0526315789473684,19,48,48,1,0.791666666666667,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0028064","MAN",6,0.666666666666667,7.83333333333333,7.66666666666667,8,0.592535802939286,0.333333333333333,0.166666666666667,5,30,30,1,0.2,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0028064","ZONE",24,0.583333333333333,4,2.66666666666667,6.92857142857143,-0.747163788074659,0.208333333333333,0.0416666666666667,10,30,30,1,0.8,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0028083","MAN",8,0.75,6.125,1.25,7.16666666666667,0.606218827728298,0.375,0.125,5,45,45,1,0.177777777777778,"INSUFFICIENT","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0028083","ZONE",37,0.864864864864865,6.89189189189189,1.89189189189189,6.15625,-0.227774096746156,0.513513513513513,0.0810810810810811,11,45,45,1,0.822222222222222,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0028087","MAN",34,0.764705882352941,3.88235294117647,0.411764705882353,5.73076923076923,-0.0642767889462753,0.294117647058823,0.0882352941176471,16,130,129,0.992307692307692,0.263565891472868,"WEAK","PRIOR_ONLY","participation","receiver_coverage","career"
"00-0028087","ZONE",95,0.810526315789474,5.88421052631579,-0.410526315789472,7.80519480519481,-0.0245445680115408,0.389473684210526,0.0842105263157895,23,130,129,0.992307692307692,0.736434108527132,"MODERATE","PRIOR_ONLY","participation","receiver_coverage","career"
