"gsis_id","bucket","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","deep_share","intermediate_share","short_share","behind_los_share","middle_share","coverage_rate_mz","evidence_class","availability","source","family","window"
"00-0034869","MAN",1043,0.550335570469799,0.0888467912650722,0.441994247363375,8.92475247524752,5.27399650959861,0.150527325023969,0.0306807286673057,0,0.0278044103547459,0.0709491850431447,2.83651683168317,31,0.121782178217822,0.263366336633663,0.504950495049505,0.10990099009901,0.179207920792079,0.949704142011834,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0034869","ZONE",1846,0.642470205850488,0.0244776271471841,0.481581798483207,7.8364849833148,5.42580101180439,0.150595882990249,0.026002166847237,0,0.0287107258938246,0.0260021668472373,2.90848471372985,31,0.121802002224694,0.216907675194661,0.487208008898776,0.174082313681869,0.217463848720801,0.949704142011834,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0034899","MAN",31,0.580645161290323,0.303686425688918,0.451612903225806,10.3870967741935,3.11111111111111,0.129032258064516,0,0,0,0.032258064516129,2.87067741935484,3,0.225806451612903,0.225806451612903,0.483870967741935,0.0645161290322581,0.0645161290322581,0.912280701754386,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0034899","ZONE",73,0.589041095890411,-0.292533074841356,0.397260273972603,7.65753424657534,5.62790697674419,0.0958904109589041,0,0,0.0684931506849315,0,2.98972602739726,4,0.123287671232877,0.205479452054795,0.47945205479452,0.191780821917808,0.219178082191781,0.912280701754386,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0034955","MAN",59,0.576271186440678,-0.173957219958023,0.355932203389831,9.93103448275862,3.32352941176471,0.11864406779661,0.0169491525423729,0,0.0677966101694915,0.0338983050847458,2.55068965517241,6,0.189655172413793,0.189655172413793,0.517241379310345,0.103448275862069,0.206896551724138,0.95,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0034955","ZONE",112,0.571428571428572,-0.251348312164227,0.392857142857143,7.54545454545454,5,0.0625,0.0178571428571429,0,0.0446428571428572,0.0178571428571428,2.84195454545455,9,0.109090909090909,0.190909090909091,0.545454545454545,0.154545454545455,0.163636363636364,0.95,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035040","MAN",85,0.517647058823529,-0.0697453636811916,0.411764705882353,9.98823529411765,4.25,0.0941176470588235,0,0,0.0470588235294117,0.0588235294117647,2.79608235294118,7,0.164705882352941,0.258823529411765,0.494117647058824,0.0823529411764706,0.129411764705882,0.920152091254753,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035040","ZONE",157,0.598726114649682,-0.124430288711049,0.369426751592357,7.63057324840764,4.19148936170213,0.089171974522293,0,0,0.0318471337579618,0.00636942675159236,2.87776433121019,7,0.101910828025478,0.210191082802548,0.509554140127389,0.178343949044586,0.24203821656051,0.920152091254753,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035100","MAN",115,0.582608695652174,0.0554029536266011,0.417391304347826,7.89423076923077,5.16417910447761,0.0956521739130435,0.0956521739130435,0,0.00869565217391305,0.0956521739130435,2.32326923076923,8,0.163461538461538,0.201923076923077,0.403846153846154,0.230769230769231,0.173076923076923,0.997506234413965,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035100","ZONE",285,0.649122807017544,-0.128265259883252,0.449122807017544,6.4106463878327,6.10810810810811,0.119298245614035,0.0771929824561404,0,0.0491228070175438,0.0245614035087719,2.66848484848485,10,0.091254752851711,0.216730038022814,0.448669201520913,0.243346007604563,0.239543726235741,0.997506234413965,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035228","MAN",907,0.541345093715546,-0.000841192099679094,0.43329658213892,8.37542662116041,4.4806517311609,0.115766262403528,0.0308710033076073,0,0.0242557883131201,0.0782800441014335,2.54797155858931,30,0.143344709897611,0.209328782707622,0.50967007963595,0.137656427758817,0.14448236632537,0.957358127605002,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035228","ZONE",2079,0.712842712842713,0.148118923473563,0.497354497354497,6.91287322564854,5.33670715249663,0.126984126984127,0.0173160173160175,0,0.0182780182780183,0.024050024050024,2.76022662750857,30,0.114537444933921,0.166421928536466,0.488007831620166,0.231032794909447,0.227606461086637,0.957358127605002,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035232","MAN",143,0.531468531468531,0.100160052461088,0.426573426573427,7.98601398601398,5.5921052631579,0.0769230769230769,0,0,0.013986013986014,0.048951048951049,2.56983916083916,12,0.104895104895105,0.244755244755245,0.524475524475524,0.125874125874126,0.223776223776224,0.900406504065041,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035232","ZONE",300,0.636666666666667,-0.0124677384919675,0.426666666666667,7.46153846153846,5.52356020942408,0.136666666666667,0,0,0.04,0.0166666666666667,2.76029333333333,13,0.110367892976589,0.214046822742475,0.518394648829431,0.157190635451505,0.338926174496644,0.900406504065041,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035264","MAN",74,0.472972972972973,-0.158593469796153,0.405405405405405,8.91428571428571,7.25714285714286,0.148648648648649,0.0540540540540541,0,0.027027027027027,0.0540540540540541,2.76774285714286,7,0.142857142857143,0.271428571428571,0.471428571428571,0.114285714285714,0.2,0.944444444444444,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035264","ZONE",130,0.630769230769231,0.0265277152589798,0.476923076923077,7.81889763779528,6.34146341463415,0.130769230769231,0.0230769230769231,0,0.0461538461538462,0.0307692307692308,2.89781102362205,9,0.125984251968504,0.181102362204724,0.519685039370079,0.173228346456693,0.220472440944882,0.944444444444444,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035282","MAN",90,0.511111111111111,-0.338430112476443,0.288888888888889,7.87951807228916,5.80434782608696,0.1,0.0777777777777778,0,0.0111111111111111,0.0222222222222222,2.55046987951807,5,0.132530120481928,0.192771084337349,0.481927710843373,0.192771084337349,0.132530120481928,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035282","ZONE",98,0.673469387755102,-0.019187315572449,0.489795918367347,6.04395604395604,4.77272727272727,0.122448979591837,0.0714285714285714,0,0,0.0102040816326531,2.71648351648352,4,0.0879120879120879,0.153846153846154,0.593406593406593,0.164835164835165,0.164835164835165,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035289","MAN",757,0.52443857331572,0.00820706078398462,0.421400264200793,8.54771784232364,5.09319899244332,0.11889035667107,0.0449141347424042,0,0.0277410832232497,0.059445178335535,2.62282108183079,22,0.123098201936376,0.239280774550484,0.526970954356846,0.110650069156293,0.182572614107884,0.958823529411765,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035289","ZONE",1036,0.675675675675676,0.0887817814911058,0.469111969111969,6.29662698412698,5.29,0.125482625482625,0.0270270270270273,0,0.0135135135135135,0.0222007722007722,2.73480536246276,22,0.0873015873015873,0.166666666666667,0.53968253968254,0.206349206349206,0.222222222222222,0.958823529411765,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035577","MAN",50,0.62,0.233282254916328,0.5,9.48,3.25806451612903,0.18,0,0,0.02,0.08,2.68478,7,0.18,0.18,0.5,0.14,0.1,0.914285714285714,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035577","ZONE",110,0.627272727272727,-0.129473277574774,0.4,6.37272727272727,6.85507246376812,0.0727272727272727,0,0,0.0636363636363636,0.00909090909090911,2.91308181818182,7,0.127272727272727,0.118181818181818,0.518181818181818,0.236363636363636,0.181818181818182,0.914285714285714,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035652","MAN",59,0.457627118644068,-0.407158274359712,0.338983050847458,11.2033898305085,3.74074074074074,0.0847457627118644,0,0,0.0338983050847458,0.0508474576271187,2.66181355932203,5,0.203389830508475,0.288135593220339,0.474576271186441,0.0338983050847458,0.23728813559322,0.848920863309353,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035652","ZONE",59,0.525423728813559,-0.275265507850502,0.338983050847458,6.50847457627119,5.58064516129032,0.11864406779661,0,0,0.0338983050847458,0,3.19094915254237,6,0.0847457627118644,0.169491525423729,0.593220338983051,0.152542372881356,0.271186440677966,0.848920863309353,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035704","MAN",395,0.506329113924051,-0.0878774210859871,0.389873417721519,9.33850129198966,5.275,0.146835443037975,0.020253164556962,0,0.0278481012658228,0.050632911392405,2.68439534883721,21,0.178294573643411,0.193798449612403,0.490956072351421,0.136950904392765,0.191214470284238,0.967551622418879,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035704","ZONE",589,0.641765704584041,0.0204084272622094,0.429541595925297,7.25561312607944,5.74338624338624,0.120543293718166,0.0169779286926995,0,0.0288624787775891,0.0237691001697793,2.85424268502582,22,0.112262521588946,0.18307426597582,0.521588946459413,0.18307426597582,0.219343696027634,0.967551622418879,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035710","MAN",943,0.548250265111347,0.019602761195979,0.424178154825026,8.12087912087912,4.70019342359768,0.118769883351007,0.0349946977730645,0,0.0148462354188759,0.0509013785790031,2.65892613009923,30,0.115384615384615,0.204395604395604,0.568131868131868,0.112087912087912,0.221978021978022,0.937346004927842,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035710","ZONE",1720,0.677325581395349,0.0776909304210079,0.476744186046512,7.07830245068739,4.69098712446352,0.127906976744186,0.0273255813953487,0,0.0232558139534883,0.0238372093023255,2.77662149253731,30,0.0747160789001793,0.210400478182905,0.553496712492528,0.161386730424387,0.242677824267782,0.937346004927842,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035993","MAN",189,0.566137566137566,0.0614174776561041,0.433862433862434,7.88505747126437,3.68224299065421,0.116402116402116,0.0793650793650794,0,0.0158730158730159,0.0370370370370371,2.52302873563218,13,0.0862068965517241,0.252873563218391,0.551724137931034,0.109195402298851,0.195402298850575,0.955706984667802,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0035993","ZONE",372,0.67741935483871,-0.0741334682173008,0.42741935483871,7.32222222222222,3.55555555555555,0.0752688172043011,0.032258064516129,0,0.0188172043010753,0.0161290322580645,2.65579166666667,15,0.0944444444444444,0.186111111111111,0.555555555555556,0.163888888888889,0.263888888888889,0.955706984667802,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036212","MAN",790,0.59493670886076,0.219437838887944,0.483544303797468,7.87046632124353,5.50212765957447,0.155696202531646,0.0227848101265822,0,0.0177215189873417,0.0911392405063291,2.37852077922078,28,0.124352331606218,0.216321243523316,0.505181347150259,0.154145077720207,0.216321243523316,0.974911799294394,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036212","ZONE",1697,0.692398350029464,0.140778847868496,0.507365939893931,7.22432762836187,5.08765957446808,0.147908073070124,0.035945786682381,0,0.0265173836181496,0.028285209192693,2.45139816513761,28,0.089242053789731,0.241442542787286,0.460880195599022,0.208435207823961,0.229828850855746,0.974911799294394,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036264","MAN",625,0.5552,0.162296943391428,0.4496,9.20098846787479,4.79538904899136,0.1376,0.0288,0,0.016,0.0944,2.57902302631579,25,0.154859967051071,0.220757825370675,0.476112026359143,0.14827018121911,0.161449752883031,0.99685534591195,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036264","ZONE",960,0.659375,0.148268577658963,0.484375,8.29759299781182,5.9304897314376,0.164583333333333,0.0479166666666667,0,0.0218750000000001,0.025,2.73215334063527,26,0.134573304157549,0.205689277899344,0.449671772428884,0.210065645514223,0.239606126914661,0.99685534591195,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036312","MAN",33,0.424242424242424,-0.339599503927757,0.363636363636364,6.84848484848485,6,0.181818181818182,0,0,0.0303030303030303,0,2.63387878787879,3,0.0606060606060606,0.181818181818182,0.666666666666667,0.0909090909090909,0.0909090909090909,0.94017094017094,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036312","ZONE",77,0.597402597402597,-0.172608206858621,0.402597402597403,8.44155844155844,4.15217391304348,0.0909090909090909,0,0,0.064935064935065,0.025974025974026,2.68111688311688,3,0.155844155844156,0.194805194805195,0.454545454545455,0.194805194805195,0.181818181818182,0.94017094017094,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036355","MAN",1335,0.567790262172285,0.10601151545513,0.449438202247191,8.19751166407465,5.00263852242744,0.125842696629213,0.0367041198501868,0,0.0112359550561798,0.0614232209737827,2.64940700389105,31,0.115085536547434,0.220062208398134,0.534214618973561,0.130637636080871,0.18895800933126,0.970982753900903,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036355","ZONE",2212,0.68987341772152,0.139154325948206,0.490958408679928,7.11266947171575,5.36238532110091,0.140596745027125,0.0330018083182649,0,0.0194394213381555,0.0366184448462931,2.82005610098177,31,0.109864422627396,0.184198223468911,0.507246376811594,0.198690977092099,0.197755960729313,0.970982753900903,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036389","MAN",981,0.557594291539245,0.128271196209763,0.446483180428135,9.24893162393163,5.59963436928702,0.147808358817533,0.0458715596330273,0,0.0224260958205913,0.0723751274209989,2.78162982832618,31,0.15491452991453,0.188034188034188,0.542735042735043,0.114316239316239,0.111111111111111,0.969260700389105,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036389","ZONE",1510,0.658278145695364,0.102526776521778,0.458940397350994,8.15942028985508,5.03219315895372,0.157615894039735,0.0403973509933778,0,0.0152317880794702,0.0258278145695365,3.01182746721877,31,0.113871635610766,0.21808143547274,0.496204278812974,0.17184265010352,0.154589371980676,0.969260700389105,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036442","MAN",1081,0.587419056429232,0.189209243403961,0.490286771507863,8.26082771896054,5.14645669291339,0.137835337650324,0.0370027752081407,0,0.0194264569842739,0.0962072155411655,2.5303669548511,31,0.115495668912416,0.233878729547642,0.527430221366699,0.123195380173244,0.189605389797883,0.95549651278645,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036442","ZONE",1796,0.712694877505568,0.196816755245389,0.524498886414254,6.86392224128073,5.0546875,0.123051224944321,0.026169265033408,0,0.0167037861915367,0.0289532293986637,2.57839324556382,31,0.0846197827329903,0.196112064036592,0.535734705546026,0.183533447684391,0.236134934248142,0.95549651278645,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036879","MAN",30,0.6,0.201089699671138,0.466666666666667,9.76666666666667,7.05555555555556,0.166666666666667,0,0,0,0.0666666666666667,2.8209,4,0.233333333333333,0.1,0.6,0.0666666666666667,0.266666666666667,0.878260869565217,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036879","ZONE",71,0.647887323943662,-0.30922471953595,0.352112676056338,6.04225352112676,3.60869565217391,0.0704225352112676,0,0,0.0422535211267606,0.0140845070422535,3.02952112676056,4,0.0985915492957746,0.126760563380282,0.563380281690141,0.211267605633803,0.23943661971831,0.878260869565217,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036898","MAN",337,0.540059347181009,-0.0672154578599233,0.400593471810089,8.47604790419162,5.48901098901099,0.160237388724036,0.0089020771513353,0,0.0207715133531157,0.0563798219584569,2.53315568862275,23,0.122754491017964,0.215568862275449,0.526946107784431,0.134730538922156,0.140718562874251,0.944821731748727,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036898","ZONE",776,0.644329896907217,-0.0237610898785996,0.422680412371134,7.36636245110821,4.326,0.114690721649485,0.0115979381443298,0,0.0244845360824743,0.0270618556701031,2.73879661016949,23,0.0990873533246415,0.207301173402868,0.507170795306389,0.186440677966102,0.20599739243807,0.944821731748727,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036945","MAN",461,0.468546637744035,-0.0416080330382191,0.370932754880694,9.51543942992875,5.41203703703704,0.132321041214751,0.0867678958785248,0,0.0151843817787418,0.0737527114967462,2.8851380952381,25,0.171021377672209,0.185273159144893,0.529691211401425,0.114014251781473,0.154394299287411,0.93716577540107,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036945","ZONE",941,0.63230605738576,-0.0275735144866122,0.435706695005314,7.92857142857142,4.68067226890756,0.127523910733262,0.0478214665249734,0,0.026567481402763,0.0180658873538789,3.01123830734967,26,0.125,0.190848214285714,0.503348214285714,0.180803571428571,0.214285714285714,0.93716577540107,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036971","MAN",874,0.524027459954234,0.00681453714577984,0.431350114416476,9.43683589138134,4.56331877729257,0.14187643020595,0.0308924485125859,0,0.0263157894736842,0.0583524027459954,2.55691872791519,30,0.148760330578512,0.25383707201889,0.478158205430933,0.119244391971665,0.166469893742621,0.975529583637692,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036971","ZONE",1797,0.648302726766834,0.0760817939639564,0.489148580968281,7.59999999999999,4.98540772532189,0.127434613244296,0.0372843628269333,0,0.0194769059543684,0.0261547022815804,2.63192708333333,30,0.109826589595376,0.219075144508671,0.48150289017341,0.189595375722543,0.205780346820809,0.975529583637692,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036972","MAN",720,0.573611111111111,0.0223496530736087,0.440277777777778,8.84801136363636,4.91525423728813,0.131944444444444,0.0222222222222223,0,0.025,0.0611111111111112,2.54462747875354,26,0.146306818181818,0.21875,0.502840909090909,0.132102272727273,0.188920454545455,0.96797153024911,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0036972","ZONE",1184,0.695101351351352,0.0495134085121025,0.472972972972973,6.84233449477352,5.14459295261239,0.119932432432432,0.0304054054054053,0,0.027027027027027,0.0194256756756757,2.60641361256544,26,0.0975609756097561,0.168118466898955,0.518292682926829,0.21602787456446,0.249128919860627,0.96797153024911,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0037012","MAN",65,0.446153846153846,-0.518854645809493,0.276923076923077,8.31147540983607,3.13793103448276,0.0615384615384615,0.0615384615384615,0,0.0307692307692308,0.0307692307692308,2.52011475409836,8,0.0983606557377049,0.229508196721311,0.60655737704918,0.0655737704918033,0.180327868852459,0.971698113207547,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0037012","ZONE",141,0.560283687943262,-0.0419287217802774,0.397163120567376,8.62222222222222,6.72151898734177,0.148936170212766,0.0425531914893618,0,0.0212765957446809,0.0212765957446809,2.95667407407407,9,0.162962962962963,0.222222222222222,0.4,0.214814814814815,0.192592592592593,0.971698113207547,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0037013","MAN",443,0.485327313769752,-0.186542284756981,0.358916478555305,8.04106280193237,4.94418604651163,0.101580135440181,0.0654627539503385,0,0.0203160270880362,0.0293453724604967,2.85129468599034,20,0.115942028985507,0.229468599033816,0.502415458937198,0.152173913043478,0.171497584541063,0.938903863432165,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0037013","ZONE",602,0.593023255813953,-0.0716911836136048,0.415282392026578,7.64163822525597,5.49019607843137,0.121262458471761,0.0265780730897011,0,0.026578073089701,0.0166112956810631,2.9598156996587,21,0.110921501706485,0.203071672354949,0.477815699658703,0.208191126279863,0.225255972696246,0.938903863432165,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0037077","MAN",304,0.50328947368421,-0.25949188531399,0.368421052631579,8.1195652173913,5.34640522875817,0.118421052631579,0.0921052631578948,0,0.0263157894736842,0.0361842105263158,2.58762637362637,15,0.148550724637681,0.188405797101449,0.463768115942029,0.199275362318841,0.177536231884058,0.99442119944212,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0037077","ZONE",409,0.613691931540342,-0.141076742463767,0.422982885085574,7.0189701897019,5.11155378486056,0.110024449877751,0.097799511002445,0,0.0366748166259169,0.0268948655256723,2.7116875,15,0.102981029810298,0.18970189701897,0.509485094850949,0.197831978319783,0.257452574525745,0.99442119944212,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0037327","MAN",26,0.346153846153846,-0.841627601112681,0.153846153846154,6.20833333333333,2,0.0384615384615385,0.076923076923077,0,0.0384615384615385,0,2.75295833333333,6,0.0833333333333333,0.25,0.458333333333333,0.208333333333333,0.0416666666666667,0.96,"INSUFFICIENT","PRIOR_ONLY","participation","qb_coverage","career"
"00-0037327","ZONE",118,0.610169491525424,-0.10094944841111,0.389830508474576,7.57894736842105,3.81944444444444,0.127118644067797,0.0338983050847458,0,0.0169491525423729,0.00847457627118645,2.9394649122807,8,0.0964912280701754,0.228070175438596,0.526315789473684,0.149122807017544,0.201754385964912,0.96,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0037834","MAN",560,0.610714285714286,0.294522208860256,0.514285714285714,8.47866419294991,6.00292397660818,0.1625,0.0374999999999999,0,0.0285714285714286,0.0892857142857142,2.70796096654275,25,0.10760667903525,0.269016697588126,0.500927643784787,0.122448979591837,0.218923933209648,0.990883590462833,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0037834","ZONE",853,0.674091441969519,0.195307139824389,0.526377491207503,7.74502487562189,5.43304347826087,0.181711606096131,0.0574443141852287,0,0.0246189917936694,0.0398593200468933,2.86884413965087,25,0.109452736318408,0.243781094527363,0.497512437810945,0.149253731343284,0.288557213930348,0.990883590462833,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038102","MAN",288,0.5,-0.0120771774741655,0.361111111111111,8.67518248175183,4.96527777777778,0.111111111111111,0.0486111111111113,0,0.0104166666666666,0.0416666666666667,2.62326937269373,24,0.14963503649635,0.233576642335766,0.474452554744526,0.142335766423358,0.156934306569343,0.965075669383003,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038102","ZONE",541,0.652495378927911,-0.0632563982224096,0.44731977818854,6.69230769230769,4.1643059490085,0.0831792975970425,0.0388170055452864,0,0.0240295748613678,0.00739371534195933,2.86362669245648,24,0.0807692307692308,0.186538461538462,0.565384615384615,0.167307692307692,0.178846153846154,0.965075669383003,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038108","MAN",185,0.52972972972973,-0.306077748215909,0.351351351351351,9.33918128654971,5.09183673469388,0.156756756756757,0.0756756756756756,0,0.0432432432432432,0.0378378378378378,2.60048538011696,15,0.146198830409357,0.239766081871345,0.461988304093567,0.152046783625731,0.16374269005848,0.978142076502732,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038108","ZONE",173,0.630057803468208,-0.148761396283783,0.387283236994219,5.63975155279503,5.68807339449541,0.104046242774566,0.0693641618497109,0,0.0346820809248555,0.0289017341040462,2.74656329113924,15,0.093167701863354,0.149068322981366,0.503105590062112,0.254658385093168,0.149068322981366,0.978142076502732,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038122","MAN",211,0.587677725118483,-0.019825038145249,0.464454976303318,7.68965517241379,4.38709677419355,0.113744075829384,0.037914691943128,0,0.033175355450237,0.0616113744075829,2.42272906403941,16,0.118226600985222,0.167487684729064,0.571428571428571,0.142857142857143,0.157635467980296,0.984251968503937,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038122","ZONE",414,0.601449275362319,-0.125701268628267,0.429951690821256,8.52755905511811,4.69477911646586,0.120772946859903,0.0797101449275363,0,0.0169082125603864,0.0072463768115942,2.69842744063325,17,0.120734908136483,0.259842519685039,0.438320209973753,0.181102362204724,0.257217847769029,0.984251968503937,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038128","MAN",67,0.567164179104478,0.0893176458025464,0.417910447761194,8.95,7.63157894736842,0.223880597014925,0.104477611940299,0,0.0298507462686567,0.0597014925373135,2.57055,10,0.2,0.183333333333333,0.383333333333333,0.233333333333333,0.133333333333333,0.944444444444444,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038128","ZONE",103,0.650485436893204,0.112734349309766,0.436893203883495,8.25263157894737,4.61194029850746,0.12621359223301,0.0776699029126214,0,0.00970873786407767,0.0194174757281553,2.84147368421053,10,0.0947368421052632,0.210526315789474,0.536842105263158,0.157894736842105,0.168421052631579,0.944444444444444,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038416","MAN",58,0.517241379310345,-0.237039900409989,0.379310344827586,7.17543859649123,5.2,0.0689655172413793,0.0172413793103448,0,0.0172413793103448,0.0172413793103448,2.59526315789474,7,0.105263157894737,0.210526315789474,0.403508771929825,0.280701754385965,0.12280701754386,0.993506493506494,"WEAK","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038416","ZONE",95,0.726315789473684,-0.141958517885628,0.536842105263158,4.74725274725275,5.66666666666667,0.126315789473684,0.0421052631578947,0,0.0526315789473685,0.0210526315789474,2.71615384615385,7,0.043956043956044,0.175824175824176,0.483516483516484,0.296703296703297,0.186813186813187,0.993506493506494,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038476","MAN",97,0.443298969072165,-0.216917683051407,0.319587628865979,7.13924050632911,4.37209302325581,0.0721649484536082,0.185567010309278,0,0,0.0412371134020618,2.5193670886076,10,0.0759493670886076,0.240506329113924,0.531645569620253,0.151898734177215,0.151898734177215,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038476","ZONE",168,0.607142857142857,-0.21601279428136,0.345238095238095,5.93006993006993,5.03921568627451,0.0952380952380952,0.148809523809524,0,0.0178571428571429,0.0238095238095238,2.81236111111111,10,0.0769230769230769,0.160839160839161,0.545454545454545,0.216783216783217,0.132867132867133,1,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038579","MAN",286,0.548951048951049,-0.0411343786366603,0.409090909090909,8.55805243445693,4.71337579617835,0.125874125874126,0.0664335664335665,0,0.013986013986014,0.0454545454545455,2.58449438202247,14,0.142322097378277,0.187265917602996,0.524344569288389,0.146067415730337,0.168539325842697,0.998439937597504,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038579","ZONE",354,0.621468926553672,-0.0202749325779545,0.440677966101695,7.07100591715976,4.90909090909091,0.107344632768362,0.0451977401129943,0,0.0169491525423729,0.019774011299435,2.73439169139466,15,0.0917159763313609,0.180473372781065,0.547337278106509,0.180473372781065,0.21301775147929,0.998439937597504,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038583","MAN",106,0.490566037735849,-0.360727166660681,0.320754716981132,5.43809523809524,3.11538461538462,0.0471698113207547,0.00943396226415094,0,0.0377358490566038,0.00943396226415094,2.50285714285714,9,0.0285714285714286,0.2,0.580952380952381,0.19047619047619,0.20952380952381,0.995867768595041,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0038583","ZONE",135,0.511111111111111,-0.523891743010519,0.311111111111111,6.54098360655738,4.2463768115942,0.037037037037037,0.0962962962962963,0,0.0444444444444445,0,2.68934426229508,8,0.0901639344262295,0.19672131147541,0.540983606557377,0.172131147540984,0.163934426229508,0.995867768595041,"MODERATE","PRIOR_ONLY","participation","qb_coverage","career"
"00-0039150","MAN",604,0.470198675496689,-0.195397565152318,0.350993377483444,9.35483870967742,4.01760563380282,0.0993377483443709,0.0761589403973511,0,0.0198675496688742,0.044701986754967,2.65649910233393,25,0.134408602150538,0.306451612903226,0.437275985663082,0.121863799283154,0.17921146953405,0.99468085106383,"STRONG","PRIOR_ONLY","participation","qb_coverage","career"
