"gsis_id","plays","completion_pct","epa_per_play","success_rate","air_yards","yac","explosive_rate","sack_rate","scramble_rate","turnover_rate","td_rate","time_to_throw","n_opp","concept","frequency","plays_with_concept","charted_plays","evidence_class","availability","source","family","window"
"00-0033873",135,0.822222222222222,0.231441366367465,0.6,1.87313432835821,8.33333333333333,0.0962962962962963,0.0074074074074074,0,0.0074074074074074,0.0444444444444444,1.52841791044776,23,"rpo",0.0552147239263804,135,2445,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0034771",2,1,-0.11165146692656,0.5,-3,6.5,0,0,0,0,0,1.25,1,"rpo",0.0149253731343284,2,134,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0034796",66,0.727272727272727,-0.176069268440097,0.484848484848485,2.80645161290322,7.875,0.106060606060606,0.0606060606060606,0,0.0303030303030303,0.0151515151515152,1.99587096774194,21,"rpo",0.0394736842105263,66,1672,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0034855",37,0.783783783783784,0.0413910338035282,0.513513513513513,0.810810810810811,7.06896551724138,0.0540540540540541,0,0,0,0,1.37108108108108,21,"rpo",0.0206358059118795,37,1793,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0034857",68,0.779411764705882,0.0976033739485394,0.529411764705882,0.646153846153847,6.75471698113207,0.0735294117647059,0.0441176470588235,0,0,0.0588235294117647,1.51433846153846,19,"rpo",0.0309794988610478,68,2195,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0034869",3,0.666666666666667,-0.528729366390811,0.333333333333333,-2.33333333333333,9,0,0,0,0,0,1.1,3,"rpo",0.006,3,500,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0034899",5,0.4,-0.590945303812623,0.2,6.8,2,0,0,0,0,0,2.696,1,"rpo",0.072463768115942,5,69,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0035100",16,1,0.136506010057047,0.4375,0.3125,6.375,0.0625,0,0,0,0,1.43875,5,"rpo",0.0399002493765586,16,401,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0035228",37,0.810810810810811,0.141121964495805,0.540540540540541,2.65714285714286,7,0.108108108108108,0.0540540540540541,0,0,0.0540540540540541,2.00268571428571,13,"rpo",0.0256232686980609,37,1444,"WEAK","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0035282",5,0.8,0.236088323127478,0.6,3,6,0,0,0,0,0,1.74,2,"rpo",0.0267379679144385,5,187,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0035710",10,0.6,-0.490900763258105,0.4,1.7,2.5,0,0,0,0.1,0,1.54,7,"rpo",0.0247524752475248,10,404,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0035993",4,0.75,0.0697256809362443,0.5,2,3.66666666666667,0,0,0,0,0,1.55925,3,"rpo",0.0172413793103448,4,232,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0036212",82,0.719512195121951,0.287591070424505,0.536585365853659,5.83950617283951,7.35593220338983,0.182926829268293,0.0121951219512195,0,0,0.024390243902439,2.00327160493827,19,"rpo",0.0446379967338051,82,1837,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0036264",47,0.872340425531915,0.425240904428412,0.574468085106383,0.148936170212766,7.1219512195122,0.106382978723404,0,0,0,0.148936170212766,1.44578723404255,19,"rpo",0.0308196721311475,47,1525,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0036355",60,0.883333333333333,0.224722359135922,0.516666666666667,1.18333333333333,7.28301886792453,0.116666666666667,0,0,0,0.0833333333333333,1.7941,18,"rpo",0.0257731958762887,60,2328,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0036389",135,0.748148148148148,0.284506930253376,0.562962962962963,4.13740458015267,6.34653465346535,0.125925925925926,0.0296296296296296,0,0.0074074074074074,0.0888888888888889,2.24058778625954,25,"rpo",0.0690890481064483,135,1954,"STRONG","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0036442",49,0.816326530612245,0.0719452936954235,0.530612244897959,3.53061224489796,4.375,0.0408163265306122,0,0,0,0.0204081632653061,1.74683673469388,19,"rpo",0.024390243902439,49,2009,"MODERATE","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0036879",2,1,1.59636021842016,1,-2.5,22.5,0.5,0,0,0,0,1.2515,1,"rpo",0.0173913043478261,2,115,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0036898",12,0.833333333333333,-0.475569694317528,0.25,-1.33333333333333,4.4,0.0833333333333333,0,0,0,0.0833333333333333,1.66058333333333,9,"rpo",0.0158940397350993,12,755,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
"00-0036945",6,0.666666666666667,-0.342336421716027,0.333333333333333,-1.6,7.25,0,0.166666666666667,0,0,0,1.68,4,"rpo",0.0262008733624454,6,229,"INSUFFICIENT","DESCRIPTIVE_ONLY","ftn","qb_concepts","current_team"
